steamid,playtime_forever,achievement_count,category_activity_pca_recalc,player_type
76561197986568026,17177,37,3.3289171834117752,1
76561198052514327,432,0,-2.7426462184955027,0
76561198004754538,68,0,-2.7426462184955027,0
76561198200501842,1985,22,1.0249378776957805,1
76561198019946240,552,0,-2.7426462184955027,0
76561198047975581,17533,43,4.472595531198561,1
76561198009653095,2759,24,1.0466585262318158,1
76561198917169897,7993,43,4.472595531198561,1
76561198361600292,4968,29,1.975691124332225,1
76561198032415501,354,0,-2.7426462184955027,0
76561198836897819,118,6,-1.983025364933526,0
76561198053369031,16096,36,3.273379214542185,1
76561198050033018,481,0,-2.7426462184955027,0
76561198063392506,343,12,-0.7478463217386104,0
76561198017899277,193,10,-1.2247398407078025,0
76561198399780165,59,1,-2.642764783870531,0
76561198029800969,493,6,-1.7668878501180714,0
76561198046588672,1594,25,1.3117342492221014,1
76561198196227601,419,0,-2.7426462184955027,0
76561197960286640,298,4,-2.1668238474399657,0
76561198048453468,1454,23,0.9207239425597088,1
76561198015528525,86,6,-1.79271171712135,0
76561199143126237,624,3,-2.4430019146205866,0
76561197995856662,2495,0,-2.7426462184955027,0
76561198279067706,262,0,-2.7426462184955027,0
76561197989807190,435,0,-2.7426462184955027,0
76561198016432154,426,1,-2.642764783870531,0
76561198007252323,12209,35,3.132669293615225,1
76561197972482791,1613,17,0.0763828780072919,0
76561198045737785,532,0,-2.7426462184955027,0
76561198013680011,977,0,-2.7426462184955027,0
76561198037003719,190,18,0.0392427395936246,0
76561198917350605,252,5,-2.1396939598726847,0
76561198035188248,7016,33,2.7054091481857485,1
76561198067708484,494,11,-1.1048768039922914,0
76561198071967202,1249,16,-0.0931058830108442,0
76561197994309228,69,0,-2.7426462184955027,0
76561198105192566,189,0,-2.7426462184955027,0
76561198020359369,52038,43,4.472595531198561,1
76561198074312582,11928,35,2.9215014502367587,1
76561197966773879,1597,26,1.4202783149292977,1
76561197961096804,12163,32,2.564224490080287,1
76561198023174870,352,0,-2.7426462184955027,0
76561197975024178,643,15,-0.2871060752041673,0
76561198283311708,532,22,0.6537769121217742,1
76561197975931257,36,2,-2.542883349245559,0
76561198932467574,39,2,-2.542883349245559,0
76561198001455830,381,0,-2.7426462184955027,0
76561198159796495,14209,43,4.472595531198561,1
76561197981111953,139,0,-2.7426462184955027,0
76561198076917180,6866,38,3.750586265566011,1
76561198096655954,6231,40,3.983401276358851,1
76561197970337436,16019,34,2.8860210771692656,1
76561197998961605,683,0,-2.7426462184955027,0
76561198136979501,65,3,-2.4430019146205866,0
76561198051919234,7318,32,2.645368595820582,1
76561198031418338,4350,28,1.8094156675420885,1
76561198156021248,9161,35,3.035474421654953,1
76561197998337907,353,0,-2.7426462184955027,0
76561197970812258,5189,43,4.472595531198561,1
76561198139908577,59,3,-2.4430019146205866,0
76561197991747394,286,0,-2.7426462184955027,0
76561197998058239,173,0,-2.7426462184955027,0
76561198199969253,403,9,-1.3534674422860642,0
76561198121273308,1413,0,-2.7426462184955027,0
76561197993435132,211,7,-1.724557272654669,0
76561197970675272,495,5,-2.144663631309673,0
76561197979931158,3928,43,4.472595531198561,1
76561198106145311,419,3,-2.4430019146205866,0
76561198016024155,1413,18,0.0178059571854336,0
76561197998833800,223,0,-2.7426462184955027,0
76561198843434426,1032,16,-0.0704262366720925,0
76561198133372348,143,6,-1.7668878501180714,0
76561198393951755,470,11,-1.0889254413349334,0
76561198842269103,14722,43,4.472595531198561,1
76561197976579619,520,4,-1.992474586371294,0
76561197972256700,1867,30,2.2353509994692087,1
76561198019197628,8214,43,4.472595531198561,1
76561197963135603,251,10,-1.0762144466424084,0
76561197964473408,473,0,-2.7426462184955027,0
76561198081961727,286,5,-1.9793617140605404,0
76561197987212565,14984,43,4.472595531198561,1
76561198098126299,46,3,-2.4430019146205866,0
76561197972625086,1642,7,-1.5116308170317967,0
76561198032729607,35621,35,2.9782812991961047,1
76561198027946435,18182,43,4.472595531198561,1
76561199088877943,20087,43,4.472595531198561,1
76561198039198161,7408,43,4.472595531198561,1
76561198030225688,315,0,-2.7426462184955027,0
76561197992783558,577,7,-1.6229595586436878,0
76561197982507630,221,0,-2.7426462184955027,0
76561198019124682,46,3,-2.4430019146205866,0
76561197977451417,3534,25,1.3114099935203027,1
76561197988672858,413,0,-2.7426462184955027,0
76561198057498761,6679,37,3.5593373559787005,1
76561198136277601,309,23,1.0360974536373386,1
76561198056893819,88,4,-2.244545065934645,0
76561198011389008,24698,43,4.472595531198561,1
76561199068196811,226,2,-2.542883349245559,0
76561198045337433,21908,34,2.814391741072169,1
76561198002956670,5077,36,3.2778987211864257,1
76561197995281961,570,0,-2.7426462184955027,0
76561197972616894,4254,16,-0.2088425329928679,0
76561197998138780,37,2,-2.444307935184589,0
76561198047517097,8932,32,2.5918069693279713,1
76561198045553085,1235,14,-0.6149318763913452,0
76561198110110963,26823,43,4.472595531198561,1
76561197993566384,147,8,-1.606965863127933,0
76561198006268774,568,6,-1.79271171712135,0
76561198085791383,24013,33,2.5746931325847378,1
76561197970538611,418,6,-1.8962568026193076,0
76561198044132953,3975,28,1.9111888491550169,1
76561198092258220,173,2,-2.542883349245559,0
76561198000574093,11309,28,1.808637010102776,1
76561198103648546,143,0,-2.7426462184955027,0
76561198104557457,469,0,-2.7426462184955027,0
76561198256110677,2139,22,0.8904294988869141,1
76561198055677691,366,9,-1.2996830258913934,0
76561198049212147,620,14,-0.5340664372321392,0
76561197970897249,27850,43,4.472595531198561,1
76561198012557600,1732,23,1.0849376397051826,1
76561198028706134,21152,43,4.472595531198561,1
76561197986562887,534,0,-2.7426462184955027,0
76561198028091020,3730,29,2.0070603797877946,1
76561198133361926,17201,43,4.472595531198561,1
76561198249063862,2250,43,4.472595531198561,1
76561199200862532,2083,43,4.472595531198561,1
76561197977546112,377,0,-2.7426462184955027,0
76561197966242763,347,0,-2.7426462184955027,0
76561198396994655,1595,25,1.412418846956045,1
76561198007536546,278,0,-2.7426462184955027,0
76561197962202166,16162,28,1.7831373988012955,1
76561198017346926,10324,5,-1.9684762039120267,0
76561198079864421,5688,30,2.1850284168472567,1
76561197995142744,883,18,0.1724978718653654,0
76561198056116324,216,0,-2.7426462184955027,0
76561198098132374,150,0,-2.7426462184955027,0
76561198022620733,3065,35,2.991848149659884,1
76561197987453398,439,0,-2.7426462184955027,0
76561198023114147,429,0,-2.7426462184955027,0
76561197975942806,149,0,-2.7426462184955027,0
76561198091409638,46300,43,4.472595531198561,1
76561198272008631,1503,8,-1.5959711478214176,0
76561198388606792,155,5,-1.8667692847430437,0
76561198113104554,745,11,-0.8068251201786976,0
76561198046610907,421,0,-2.7426462184955027,0
76561198038056805,86,6,-1.6610841615174847,0
76561198023692991,547,0,-2.7426462184955027,0
76561198078599118,542,2,-2.3685340881768866,0
76561197988445370,49,1,-2.544189369809561,0
76561198002707908,40079,38,3.578945772392716,1
76561198023794868,512,0,-2.7426462184955027,0
76561197979803978,474,12,-0.8545356279010949,0
76561198067040444,413,7,-1.6628004409034935,0
76561198051227320,1993,22,0.9602464082976944,1
76561198075749816,571,0,-2.7426462184955027,0
76561197963040896,664,0,-2.7426462184955027,0
76561198004427256,48459,37,3.304715076699072,1
76561198047441723,7676,43,4.472595531198561,1
76561198009474997,3035,43,4.472595531198561,1
76561198139119038,240,0,-2.7426462184955027,0
76561198058471112,4498,43,4.472595531198561,1
76561198003886667,1569,23,1.1814032387633746,1
76561198002466205,256,0,-2.7426462184955027,0
76561197979230085,395,10,-1.435047713489907,0
76561198093999461,251,0,-2.7426462184955027,0
76561197992012153,2522,16,-0.1562483231821407,0
76561198811786065,5376,43,4.472595531198561,1
76561198000244134,304,0,-2.7426462184955027,0
76561198239799624,625,15,-0.2033598128399603,0
76561198023327915,176,0,-2.7426462184955027,0
76561199383273506,3612,25,1.3100294514196054,1
76561197993864895,2287,1,-2.4684155228018585,0
76561197981942241,1231,13,-0.5782160839754635,0
76561197988437395,6080,32,2.47104683346705,1
76561198117123612,5756,12,-0.8237420894608283,0
76561198871277392,8524,43,4.472595531198561,1
76561197991015284,2347,22,0.8335885241308172,1
76561198014950467,278,4,-2.3431204799956147,0
76561198009555744,1662,11,-0.848220435866965,0
76561198057885021,2021,0,-2.7426462184955027,0
76561198815618606,25514,3,-2.0665321539929873,0
76561197963831883,516,0,-2.7426462184955027,0
76561198046008728,174,0,-2.7426462184955027,0
76561197996566711,50994,39,3.7515787540753793,1
76561198275561256,11436,43,4.472595531198561,1
76561198068624982,393,0,-2.7426462184955027,0
76561198821331009,4157,43,4.472595531198561,1
76561199156984115,3957,24,1.3276970934629724,1
76561198027844898,50254,35,3.070006508861165,1
76561198160775754,6180,43,4.472595531198561,1
76561197987689379,3762,24,1.057423959494475,1
76561198025841721,749,0,-2.7426462184955027,0
76561198123613712,5510,43,4.472595531198561,1
76561198009121120,371,7,-1.5583219036875118,0
76561197993579927,5231,32,2.611410501274802,1
76561198136969425,158,0,-2.7426462184955027,0
76561197962061039,133,0,-2.7426462184955027,0
76561198096609152,709,17,-0.1457796806776903,0
76561198034536984,2017,25,1.4212308974679246,1
76561198111824451,247,0,-2.7426462184955027,0
76561198067986413,10619,37,3.4168148265131864,1
76561198120101132,497,0,-2.7426462184955027,0
76561198019621629,11955,31,2.32541374419017,1
76561197978017307,129,7,-1.7963753679943355,0
76561198121733143,353,13,-0.6162378969553476,0
76561197985269540,167,6,-2.044782196684701,0
76561197971044263,443,0,-2.7426462184955027,0
76561198180130274,154,5,-1.970314370241001,0
76561198061920716,53498,43,4.472595531198561,1
76561198036814593,4974,34,2.9973498187811565,1
76561197997616073,2094,21,0.8413836618282636,1
76561198049902675,4281,21,0.5915848094536874,1
76561198025334646,878,0,-2.7426462184955027,0
76561198176116389,7634,37,3.4350174809183325,1
76561198017412419,6078,43,4.472595531198561,1
76561197982243076,2970,28,1.978429873233962,1
76561197994120127,61,6,-1.8704329356160292,0
76561198072917499,461,0,-2.7426462184955027,0
76561198167940370,6290,20,0.6425560543534548,1
76561197995068607,19856,37,3.304715076699072,1
76561198040178115,397,0,-2.7426462184955027,0
76561197963714403,13856,43,4.472595531198561,1
76561197969430536,154,0,-2.7426462184955027,0
76561198162399308,1210,1,-2.4684155228018585,0
76561197976602082,6935,26,1.4163222253790138,1
76561197982512807,1654,18,-0.0349035307462025,0
76561198002516604,46622,33,2.6132703271389373,1
76561198077651994,73,0,-2.7426462184955027,0
76561198053777519,212,0,-2.7426462184955027,0
76561198015859524,2304,43,4.472595531198561,1
76561198052678573,191,0,-2.7426462184955027,0
76561197960335311,576,0,-2.7426462184955027,0
76561198013104879,931,19,0.3704009152511738,0
76561197996741382,36028,43,4.472595531198561,1
76561198118371170,783,0,-2.7426462184955027,0
76561197960799550,16834,39,3.5712469638478144,1
76561198017551313,18029,36,3.309312179290082,1
76561198088747537,9874,27,1.4766666980049914,1
76561197970423195,580,0,-2.7426462184955027,0
76561198050210437,146,0,-2.7426462184955027,0
76561198022855642,557,9,-1.4884685005983131,0
76561198000388603,22470,32,2.3234125244897337,1
76561197978590706,194,0,-2.7426462184955027,0
76561198060934212,3579,0,-2.7426462184955027,0
76561197979584400,31,3,-2.4430019146205866,0
76561198044596404,592,0,-2.7426462184955027,0
76561198037089044,540,13,-0.8045911491944009,0
76561197975231961,164,10,-1.220633607563064,0
76561198144877447,6498,21,0.6670344007595915,1
76561199035909277,367,4,-2.1687712189269424,0
76561198005601881,369,0,-2.7426462184955027,0
76561198023073191,37749,43,4.472595531198561,1
76561198071127906,4110,23,1.140783699064256,1
76561198868119380,44483,43,4.472595531198561,1
76561198042896883,14806,31,2.2607426102330708,1
76561198830842180,5171,43,4.472595531198561,1
76561198000300198,553,9,-1.368668132182186,0
76561197980160533,479,1,-2.4684155228018585,0
76561197991952155,15113,31,2.3065815583278115,1
76561198078497262,6364,43,4.472595531198561,1
76561198052850469,3972,4,-2.166933052597968,0
76561197980146038,454,0,-2.7426462184955027,0
76561198064893984,7719,33,2.750247200597682,1
76561198023519071,1456,18,0.2719589034882327,0
76561198017401678,6436,43,4.472595531198561,1
76561198008085425,2398,21,0.5008468659485609,0
76561198071585954,2201,25,1.2830833734557314,1
76561199335324815,276,6,-1.599327329766309,0
76561198018420672,32570,43,4.472595531198561,1
76561197960902680,29386,43,4.472595531198561,1
76561198028849094,582,16,-0.1690016507330621,0
76561198051177321,1459,13,-0.8164110250272981,0
76561198028185256,436,0,-2.7426462184955027,0
76561198340310727,276,0,-2.7426462184955027,0
76561198020051378,455,0,-2.7426462184955027,0
76561198003365406,61227,42,4.292341336917765,1
76561198106312728,445,9,-1.535789118711241,0
76561198031008457,330,10,-1.1519882936501111,0
76561198105878460,421,10,-1.046184605049524,0
76561197991629199,79,5,-2.1704874983129514,0
76561197960332616,44390,36,3.232550728240197,1
76561198065617084,426,0,-2.7426462184955027,0
76561197985253187,263,0,-2.7426462184955027,0
76561198418220292,294,10,-1.2227924692208254,0
76561198041379206,328,0,-2.7426462184955027,0
76561198061218534,2380,10,-1.0542984971510392,0
76561198105088252,38,0,-2.7426462184955027,0
76561197970377585,440,0,-2.7426462184955027,0
76561198044395197,8176,33,2.711291935899774,1
76561198042619229,333,5,-2.1396939598726847,0
76561198088775500,10447,34,2.9083682424850177,1
76561198137376448,400,0,-2.7426462184955027,0
76561198303571736,35758,43,4.472595531198561,1
76561198035201897,515,12,-0.744824021788599,0
76561198024823934,897,17,-0.0912511234661323,0
76561198043115858,951,4,-2.299073623146203,0
76561198038479125,8380,37,3.4350174809183325,1
76561198090414426,16547,34,2.82426424541809,1
76561198045354821,6670,40,3.855979695344592,1
76561198120205812,3011,23,1.0729349849154977,1
76561198084691345,231,0,-2.7426462184955027,0
76561197964222909,90,0,-2.7426462184955027,0
76561197971812565,2109,8,-1.6356705533362128,0
76561198282411763,4481,19,0.4158871949626163,0
76561198009744465,196,0,-2.7426462184955027,0
76561198135930845,9964,43,4.472595531198561,1
76561198161672087,539,0,-2.7426462184955027,0
76561198014938687,2339,21,0.7656098148205611,1
76561198057945441,404,2,-2.269958674115917,0
76561197997087879,84,6,-1.9412371111867437,0
76561198096934508,533,9,-1.4313105814952587,0
76561198050468382,526,0,-2.7426462184955027,0
76561198079100870,1105,20,0.4237669983768559,0
76561198045228449,858,3,-2.4430019146205866,0
76561198027112798,96,3,-2.4430019146205866,0
76561197998999001,484,1,-2.544189369809561,0
76561198059260462,451,0,-2.7426462184955027,0
76561198143892061,5832,43,4.472595531198561,1
76561197986916834,72482,37,3.396440286364132,1
76561197992826156,1681,11,-1.117630131543213,0
76561198034154230,582,0,-2.7426462184955027,0
76561197976001012,37,5,-2.0779371281215093,0
76561198016444009,8510,11,-0.9595564888336968,0
76561197971102284,39770,39,3.7515787540753793,1
76561197991141199,18065,34,2.730504001962952,1
76561198011839810,1165,0,-2.7426462184955027,0
76561198430143692,572,0,-2.7426462184955027,0
76561198079227501,755,0,-2.7426462184955027,0
76561197992700592,2076,13,-0.6429952156766502,0
76561198011659425,198,0,-2.7426462184955027,0
76561198006900269,373,0,-2.7426462184955027,0
76561198011348528,2575,21,0.5744235735326334,1
76561198038980489,143,0,-2.7426462184955027,0
76561197971115174,576,0,-2.7426462184955027,0
76561197976136707,235,3,-2.4430019146205866,0
76561198032987171,253,0,-2.7426462184955027,0
76561198003213686,125,0,-2.7426462184955027,0
76561199149568784,16140,43,4.472595531198561,1
76561197999781615,28266,35,3.067755217113377,1
76561197975257757,480,0,-2.7426462184955027,0
76561199258030893,15634,43,4.472595531198561,1
76561198034249692,415,0,-2.7426462184955027,0
76561198025038660,3951,27,1.973532879505008,1
76561197994632659,1261,26,1.4348491354859585,1
76561197969604501,16823,43,4.472595531198561,1
76561198048979421,1550,20,0.4218326509760252,0
76561197999459739,59629,43,4.472595531198561,1
76561197976630871,298,0,-2.7426462184955027,0
76561198018254158,19566,43,4.472595531198561,1
76561197977796719,392,0,-2.7426462184955027,0
76561198077330311,520,0,-2.7426462184955027,0
76561198005230618,17961,34,2.738049220849527,1
76561198063268722,73177,43,4.472595531198561,1
76561197960271989,644,6,-1.7668878501180714,0
76561197986175117,214,0,-2.7426462184955027,0
76561198153444879,27614,43,4.472595531198561,1
76561198074461923,1740,26,1.6117888119190242,1
76561198135780449,165,9,-1.2201427381167922,0
76561197962368812,13257,31,2.438006173507667,1
76561198047723336,323,0,-2.7426462184955027,0
76561198008799342,768,1,-2.598717927021119,0
76561198047503544,5051,32,2.611410501274802,1
76561197994536615,4155,28,1.840877015205436,1
76561198172252199,11197,34,2.8639250352847685,1
76561197981370579,519,0,-2.7426462184955027,0
76561198049291468,1037,0,-2.7426462184955027,0
76561198103123646,13942,37,3.4350174809183325,1
76561198046875589,568,0,-2.7426462184955027,0
76561198074783710,5905,41,4.125240719601248,1
76561198119067891,8573,31,2.489674242955211,1
76561197963473450,547,0,-2.7426462184955027,0
76561198053605081,5345,27,1.88157107644125,1
76561197983347627,672,0,-2.7426462184955027,0
76561198112880157,35642,43,4.472595531198561,1
76561198037085103,1171,9,-1.2470092619960973,0
76561198160913453,1790,0,-2.7426462184955027,0
76561198025793089,7624,36,3.2475553475389067,1
76561198322530254,69,6,-1.9412371111867437,0
76561198133218756,1163,7,-1.7068472977529052,0
76561198000777924,555,16,-0.2889315597481786,0
76561198082656267,11723,43,4.472595531198561,1
76561198022766139,4048,43,4.472595531198561,1
76561198167529479,3394,33,2.796945598608238,1
76561197997627529,12285,43,4.472595531198561,1
76561197994120171,1250,21,0.6301620040078874,1
76561198035717993,4517,27,1.727621609201354,1
76561197983019818,383,10,-1.239642473526227,0
76561198026940701,2314,0,-2.7426462184955027,0
76561197960374601,3001,22,0.6644325038116848,1
76561198003139484,500,0,-2.7426462184955027,0
76561197960457558,5018,26,1.5475305826011587,1
76561198046360202,394,0,-2.7426462184955027,0
76561198028015677,163,0,-2.7426462184955027,0
76561197977010834,517,0,-2.7426462184955027,0
76561198197031430,253,0,-2.7426462184955027,0
76561198399143276,1331,18,0.2737175157326383,0
76561198018910266,31,1,-2.642764783870531,0
76561198026615548,1529,25,1.4588131766251011,1
76561198350679649,3197,0,-2.7426462184955027,0
76561198004047552,9353,42,4.328667239724178,1
76561198039663324,515,0,-2.7426462184955027,0
76561198078782283,443,0,-2.7426462184955027,0
76561198161507346,2370,43,4.472595531198561,1
76561198019005069,4021,0,-2.7426462184955027,0
76561198089721639,5727,31,2.4747104843400356,1
76561198078528278,669,5,-1.965344698804013,0
76561198025670883,1159,18,0.2270264290769234,0
76561198016838181,11108,32,2.5549883870181773,1
76561198031919117,450,6,-1.7668878501180714,0
76561198036803371,589,13,-0.6870420725260619,0
76561197974742349,199,0,-2.7426462184955027,0
76561199012979176,393,0,-2.7426462184955027,0
76561198974195624,6131,43,4.472595531198561,1
76561199041710124,512,14,-0.4464727143915394,0
76561198008185874,600,11,-0.8427580849265942,0
76561197971006744,186,0,-2.7426462184955027,0
76561197961521131,4639,28,1.97791535234318,1
76561197999181572,14686,43,4.472595531198561,1
76561198054520957,596,8,-1.697427385087388,0
76561198091577049,5224,43,4.472595531198561,1
76561198384351293,1916,43,4.472595531198561,1
76561197965325226,35192,40,3.947075373552439,1
76561197995090401,197,0,-2.7426462184955027,0
76561198293467784,4595,25,1.2500850463547457,1
76561198006697906,649,5,-1.8667692847430437,0
76561198090778750,301,0,-2.7426462184955027,0
76561197971143071,8332,39,3.7515787540753793,1
76561198188321818,32674,15,-0.3187852312063316,0
76561197964889395,7565,27,1.6374504950825064,1
76561198126267465,11157,43,4.472595531198561,1
76561197976866160,607,11,-1.094950485204461,0
76561198064783067,394,9,-1.1483246427771252,0
76561198092017683,15788,43,4.472595531198561,1
76561197972168329,64,5,-2.243239045370643,0
76561197970479807,12034,34,2.9078755629816357,1
76561198002794497,14678,36,3.1317734069686716,1
76561198045925412,589,0,-2.7426462184955027,0
76561197972150531,1214,0,-2.7426462184955027,0
76561197998843219,156,0,-2.7426462184955027,0
76561198021436484,201,0,-2.7426462184955027,0
76561198983696927,8427,30,2.191324478060784,1
76561198023921203,10903,39,3.839472984884468,1
76561197998105505,54,0,-2.7426462184955027,0
76561198078498143,217,7,-1.3758587505173243,0
76561198068768921,2473,24,1.1754052586306802,1
76561197994598473,399,0,-2.7426462184955027,0
76561198043228049,6911,43,4.472595531198561,1
76561198043996154,394,0,-2.7426462184955027,0
76561197994490484,487,0,-2.7426462184955027,0
76561198112313168,591,0,-2.7426462184955027,0
76561198082721790,2231,24,1.159705357286827,1
76561197991425851,249,0,-2.7426462184955027,0
76561197992836882,62788,42,4.198364835504917,1
76561197970603931,1128,9,-1.5903176759227986,0
76561198060410834,2671,0,-2.7426462184955027,0
76561197988952844,14085,34,2.822012953670302,1
76561198066153480,9833,43,4.472595531198561,1
76561198040296837,647,0,-2.7426462184955027,0
76561198003693447,23417,39,3.759199966673512,1
76561197991231880,319,10,-0.9518151655781604,0
76561198019563370,10102,43,4.472595531198561,1
76561198045195189,55,0,-2.7426462184955027,0
76561198331237133,232,0,-2.7426462184955027,0
76561198002302509,400,0,-2.7426462184955027,0
76561198042052301,635,8,-1.4503265769610247,0
76561198074137064,4026,34,2.9209478267888636,1
76561198002874064,447,0,-2.7426462184955027,0
76561198043720348,8449,40,3.994395991665367,1
76561198060639097,130,0,-2.7426462184955027,0
76561198032497313,15848,40,3.903048852144015,1
76561198117330620,3882,37,3.4205885786349253,1
76561198119650667,4635,43,4.472595531198561,1
76561198094413234,3492,43,4.472595531198561,1
76561197995138062,142,0,-2.7426462184955027,0
76561198036500990,393,0,-2.7426462184955027,0
76561198358116112,5980,43,4.472595531198561,1
76561197960905909,74,1,-2.5392196983725728,0
76561198185575257,27725,43,4.472595531198561,1
76561198018596295,10719,43,4.472595531198561,1
76561198003498437,8780,22,0.7801691537937085,1
76561198001116101,3055,0,-2.7426462184955027,0
76561197996160525,76,9,-1.3479151840071752,0
76561197970307937,546,0,-2.7426462184955027,0
76561198007268396,337,7,-1.605249583741924,0
76561198068736110,1244,18,0.3165544993183539,0
76561198049304391,27185,43,4.472595531198561,1
76561198049442527,232,0,-2.7426462184955027,0
76561198043819633,874,0,-2.7426462184955027,0
76561197990233857,505,0,-2.7426462184955027,0
76561197997946137,439,0,-2.7426462184955027,0
76561198068270261,29105,38,3.477348058381735,1
76561198023114816,4865,39,3.689371757531456,1
76561198034077967,551,15,-0.1525976963953009,0
76561198080141083,341,0,-2.7426462184955027,0
76561197978201633,344,0,-2.7426462184955027,0
76561198102700771,13381,43,4.472595531198561,1
76561198001080350,158,0,-2.7426462184955027,0
76561198060869595,440,0,-2.7426462184955027,0
76561197981663198,25789,43,4.472595531198561,1
76561197990912078,3556,18,0.190207846767129,0
76561197994079927,9087,43,4.472595531198561,1
76561197970389924,39861,43,4.472595531198561,1
76561197968152343,551,3,-2.4430019146205866,0
76561198073707026,437,1,-2.642764783870531,0
76561198038939593,4579,29,2.0954472901002656,1
76561197992121541,114,6,-1.9412371111867432,0
76561198041506271,1371,16,-0.2388723745857523,0
76561198076999456,19883,39,3.6607208817650863,1
76561197986862386,185,3,-2.4430019146205866,0
76561198368799839,456,0,-2.7426462184955027,0
76561198033195205,1990,43,4.472595531198561,1
76561198087759720,90,0,-2.7426462184955027,0
76561197970398878,549,3,-2.4430019146205866,0
76561197975797010,537,8,-1.6246758380296966,0
76561199010174438,1465,17,-0.092996711624392,0
76561198028719903,668,10,-1.3913478122924874,0
76561198036468361,6009,43,4.472595531198561,1
