steamid,playtime_forever,achievement_count,crafting_count,player_killer_count,combat_count,exploration_count,death_count,leveling_count,survival_count,efficiency_score,crafting_ratio,player_killer_ratio,combat_ratio,exploration_ratio,death_ratio,leveling_ratio,survival_ratio,log_playtime,total_playtime_outlier,survival_time_abnormal,invalid_efficiency,bot_like,max_survive_minutes_0,max_survive_minutes_60,max_survive_minutes_180,max_survive_minutes_600,max_survive_minutes_1680,max_items_crafted_0,max_items_crafted_50,max_items_crafted_500,max_items_crafted_1500,max_items_crafted_5000,max_zombie_kills_0,max_zombie_kills_10,max_zombie_kills_100,max_zombie_kills_500,max_zombie_kills_2500,max_player_kills_0,max_player_kills_1,max_player_kills_5,max_player_kills_10,max_player_kills_25,max_travel_0,max_travel_10,max_travel_50,max_travel_250,max_travel_1000,max_level_0,max_level_7,max_level_28,max_level_70,max_level_140,max_level_300,max_fortitude_0,max_fortitude_4,max_fortitude_6,max_fortitude_8,max_fortitude_10,max_die_times_0,max_die_times_1,max_die_times_7,max_die_times_14,max_die_times_28
76561197970675024,7959,26,8,0,5,4,4,3,2,0.0032667420530217363,0.3076923076923077,0.0,0.19230769230769232,0.15384615384615385,0.15384615384615385,0.11538461538461539,0.07692307692307693,8.982184278838428,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
76561198256939238,1756,26,8,0,6,2,3,4,3,0.014806378132118452,0.3076923076923077,0.0,0.23076923076923078,0.07692307692307693,0.11538461538461539,0.15384615384615385,0.11538461538461539,7.471363088187097,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
76561198030516476,34056,27,8,0,5,4,4,3,3,0.0007928118393234672,0.2962962962962963,0.0,0.18518518518518517,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.1111111111111111,10.435790870478348,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
76561197982079483,1760,20,6,0,6,2,1,2,3,0.011363636363636364,0.3,0.0,0.3,0.1,0.05,0.1,0.15,7.473637108496206,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
76561198027177776,396,4,3,0,0,0,0,1,0,0.010101010101010102,0.75,0.0,0.0,0.0,0.0,0.25,0.0,5.983936280687191,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
76561198377078331,43036,43,8,4,11,6,4,5,5,0.0009991634910307648,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,10.669815489804096,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198040105839,4714,43,8,4,11,6,4,5,5,0.009121764955451845,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,8.458504195067558,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198047015315,10725,27,8,1,5,4,4,3,2,0.0025174825174825175,0.2962962962962963,0.037037037037037035,0.18518518518518517,0.14814814814814814,0.14814814814814814,0.1111111111111111,0.07407407407407407,9.280425979542871,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
76561198082363887,668,6,2,0,1,1,1,1,0,0.008982035928143712,0.3333333333333333,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,6.505784060128229,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
76561197976301865,252,3,3,0,0,0,0,0,0,0.011904761904761904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.53338948872752,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
76561198086929527,56,4,3,0,1,0,0,0,0,0.07142857142857142,0.75,0.0,0.25,0.0,0.0,0.0,0.0,4.04305126783455,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
76561198082583564,2560,26,6,0,9,3,3,3,2,0.01015625,0.23076923076923078,0.0,0.34615384615384615,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.07692307692307693,7.848153086199526,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
76561198049807324,17777,38,8,0,11,6,4,5,4,0.0021375935197164874,0.21052631578947367,0.0,0.2894736842105263,0.15789473684210525,0.10526315789473684,0.13157894736842105,0.10526315789473684,9.78571701680162,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198087733049,6744,24,8,0,5,3,4,2,2,0.0035587188612099642,0.3333333333333333,0.0,0.20833333333333334,0.125,0.16666666666666666,0.08333333333333333,0.08333333333333333,8.816556768641856,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
76561198314093601,7998,43,8,4,11,6,4,5,5,0.005376344086021506,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,8.987071812848821,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198009198554,180,3,0,0,2,0,1,0,0,0.016666666666666666,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,5.198497031265826,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
76561198031418338,4350,28,6,1,6,4,4,5,2,0.006436781609195402,0.21428571428571427,0.03571428571428571,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.17857142857142858,0.07142857142857142,8.37816098272068,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
76561198023531599,300,4,2,1,0,0,1,0,0,0.013333333333333334,0.5,0.25,0.0,0.0,0.25,0.0,0.0,5.707110264748875,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
76561198013104879,931,19,6,0,7,1,1,2,2,0.02040816326530612,0.3157894736842105,0.0,0.3684210526315789,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.10526315789473684,6.837332814685591,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
76561197986188338,694,10,3,0,3,1,3,0,0,0.01440922190201729,0.3,0.0,0.3,0.1,0.3,0.0,0.0,6.543911845564792,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
76561199163346378,5040,43,8,4,11,6,4,5,5,0.008531746031746031,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,8.525359754082631,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561197977451417,3534,25,7,0,7,2,4,2,3,0.007074136955291454,0.28,0.0,0.28,0.08,0.16,0.08,0.12,8.170468578330674,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
76561198068088128,10457,39,8,2,11,5,3,5,5,0.0037295591469828824,0.20512820512820512,0.05128205128205128,0.28205128205128205,0.1282051282051282,0.07692307692307693,0.1282051282051282,0.1282051282051282,9.255122514748075,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
76561198111678291,1163,12,4,0,3,1,1,1,2,0.010318142734307825,0.3333333333333333,0.0,0.25,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,7.059617628291383,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
76561198004427256,48459,37,8,0,10,6,4,5,4,0.0007635320580284364,0.21621621621621623,0.0,0.2702702702702703,0.16216216216216217,0.10810810810810811,0.13513513513513514,0.10810810810810811,10.788493994370517,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198017899277,193,10,5,0,2,1,2,0,0,0.05181347150259067,0.5,0.0,0.2,0.1,0.2,0.0,0.0,5.267858159063328,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
76561197960286640,298,4,2,0,1,0,0,0,1,0.013422818791946308,0.5,0.0,0.25,0.0,0.0,0.0,0.25,5.700443573390687,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
76561197979933859,2577,31,6,0,9,4,3,5,4,0.012029491656965464,0.1935483870967742,0.0,0.2903225806451613,0.12903225806451613,0.0967741935483871,0.16129032258064516,0.12903225806451613,7.8547691834991324,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
76561198045337433,21908,34,8,1,8,5,4,4,4,0.0015519444951615849,0.23529411764705882,0.029411764705882353,0.23529411764705882,0.14705882352941177,0.11764705882352941,0.11764705882352941,0.11764705882352941,9.99465279028822,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
76561198255569062,8333,43,8,4,11,6,4,5,5,0.00516020640825633,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,9.0280988119824,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561197985289753,16421,43,8,4,11,6,4,5,5,0.002618598136532489,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,9.706377178268735,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561197989786789,171,4,2,0,1,0,1,0,0,0.023391812865497075,0.5,0.0,0.25,0.0,0.25,0.0,0.0,5.147494476813453,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
76561198014882529,536,13,3,0,2,3,4,1,0,0.024253731343283583,0.23076923076923078,0.0,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.0,6.285998094508865,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
76561198141806754,1012,16,5,0,3,2,2,2,2,0.015810276679841896,0.3125,0.0,0.1875,0.125,0.125,0.125,0.125,6.920671504248683,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
76561198052646182,3034,28,4,1,9,3,2,5,4,0.00922874093605801,0.14285714285714285,0.03571428571428571,0.32142857142857145,0.10714285714285714,0.07142857142857142,0.17857142857142858,0.14285714285714285,8.017966703493599,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
76561198062877029,14683,43,8,4,11,6,4,5,5,0.00292855683443438,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,9.594513744616725,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198381755148,1837,43,8,4,11,6,4,5,5,0.023407729994556342,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,7.516433302915632,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198019197628,8214,43,8,4,11,6,4,5,5,0.0052349646944241535,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,9.01371703047137,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198453112271,150161,43,8,4,11,6,4,5,5,0.0002863593076764273,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,11.919469990297957,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198245563714,32,1,1,0,0,0,0,0,0,0.03125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4965075614664802,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
76561198009854709,8760,25,5,0,6,3,4,5,2,0.0028538812785388126,0.2,0.0,0.24,0.12,0.16,0.2,0.08,9.078065332666364,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
76561197998883514,21676,37,6,0,11,6,4,5,5,0.0017069570031371102,0.16216216216216217,0.0,0.2972972972972973,0.16216216216216217,0.10810810810810811,0.13513513513513514,0.13513513513513514,9.984007069594924,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198084178836,128,6,3,0,1,0,1,1,0,0.046875,0.5,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,4.859812404361672,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
76561198074190161,12605,31,8,0,7,5,4,4,3,0.002459341531138437,0.25806451612903225,0.0,0.22580645161290322,0.16129032258064516,0.12903225806451613,0.12903225806451613,0.0967741935483871,9.441928170073055,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
76561198004429817,128,7,4,0,1,0,2,0,0,0.0546875,0.5714285714285714,0.0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,4.859812404361672,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
76561198067953510,22211,37,8,0,11,6,4,4,4,0.0016658412498311648,0.21621621621621623,0.0,0.2972972972972973,0.16216216216216217,0.10810810810810811,0.10810810810810811,0.10810810810810811,10.008387962361498,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
76561198068736110,1244,18,3,0,4,2,3,4,2,0.014469453376205787,0.16666666666666666,0.0,0.2222222222222222,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.1111111111111111,7.126890808898808,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
76561197996115754,3430,23,7,0,4,2,3,3,4,0.006705539358600583,0.30434782608695654,0.0,0.17391304347826086,0.08695652173913043,0.13043478260869565,0.13043478260869565,0.17391304347826086,8.14060704285845,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
76561198917169897,7993,43,8,4,11,6,4,5,5,0.005379707243838358,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,8.986446539271268,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198025540438,3366,22,6,0,6,3,2,2,3,0.006535947712418301,0.2727272727272727,0.0,0.2727272727272727,0.13636363636363635,0.09090909090909091,0.09090909090909091,0.13636363636363635,8.121777419161074,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
76561197970493829,9280,34,8,0,11,5,1,4,5,0.003663793103448276,0.23529411764705882,0.0,0.3235294117647059,0.14705882352941177,0.029411764705882353,0.11764705882352941,0.14705882352941177,9.135724578595394,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
76561198052241443,6140,40,8,4,10,5,4,4,5,0.006514657980456026,0.2,0.1,0.25,0.125,0.1,0.1,0.125,8.722742874329398,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
76561198008860688,7727,21,6,0,4,2,2,4,3,0.0027177429791639704,0.2857142857142857,0.0,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.19047619047619047,0.14285714285714285,8.952605375892354,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
76561198043251650,2295,18,5,0,4,2,3,2,2,0.00784313725490196,0.2777777777777778,0.0,0.2222222222222222,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.1111111111111111,7.738923757439457,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
76561198205968384,13176,43,8,4,11,6,4,5,5,0.0032635094110503946,0.18604651162790697,0.09302325581395349,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.11627906976744186,9.486228164545253,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198917350605,252,5,4,0,1,0,0,0,0,0.01984126984126984,0.8,0.0,0.2,0.0,0.0,0.0,0.0,5.53338948872752,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
76561198061291431,5005,28,8,0,5,3,4,4,4,0.005594405594405594,0.2857142857142857,0.0,0.17857142857142858,0.10714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,8.518392471991719,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
76561198002794497,14678,36,8,4,9,6,4,5,0,0.0024526502248262707,0.2222222222222222,0.1111111111111111,0.25,0.16666666666666666,0.1111111111111111,0.1388888888888889,0.0,9.594173179957233,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198061305249,237,6,3,0,1,1,1,0,0,0.02531645569620253,0.5,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,5.472270673671475,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
76561198016438920,391,4,3,0,1,0,0,0,0,0.010230179028132993,0.75,0.0,0.25,0.0,0.0,0.0,0.0,5.971261839790462,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
76561198060685657,217,6,4,0,1,0,1,0,0,0.027649769585253458,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,5.384495062789089,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
76561198147470922,137058,37,8,0,11,6,4,5,3,0.0002699587036145282,0.21621621621621623,0.0,0.2972972972972973,0.16216216216216217,0.10810810810810811,0.13513513513513514,0.08108108108108109,11.828166769038486,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561197992783558,577,7,3,0,2,1,1,0,0,0.012131715771230503,0.42857142857142855,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,6.359573868672378,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
76561198027616389,13691,35,7,0,10,5,4,5,4,0.0025564239281279672,0.2,0.0,0.2857142857142857,0.14285714285714285,0.11428571428571428,0.14285714285714285,0.11428571428571428,9.524566999650077,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
76561198058164023,2717,15,5,1,2,4,2,0,1,0.005520794994479205,0.3333333333333333,0.06666666666666667,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.0,0.06666666666666667,7.907651594711089,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
76561198003498437,8780,22,7,0,4,3,3,2,3,0.0025056947608200456,0.3181818181818182,0.0,0.18181818181818182,0.13636363636363635,0.13636363636363635,0.09090909090909091,0.13636363636363635,9.080345575359996,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
76561198180063266,473,2,2,0,0,0,0,0,0,0.004228329809725159,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.161207321695077,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
76561198010594992,707,16,5,0,5,1,3,1,1,0.02263083451202263,0.3125,0.0,0.3125,0.0625,0.1875,0.0625,0.0625,6.56244409369372,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
76561198037003719,190,18,5,0,5,1,2,5,0,0.09473684210526316,0.2777777777777778,0.0,0.2777777777777778,0.05555555555555555,0.1111111111111111,0.2777777777777778,0.0,5.25227342804663,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
76561197989383643,6476,29,7,0,8,3,4,4,3,0.004478072884496603,0.2413793103448276,0.0,0.27586206896551724,0.10344827586206896,0.13793103448275862,0.13793103448275862,0.10344827586206896,8.776012719182917,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
76561198071692863,27453,36,8,0,9,6,4,5,4,0.0013113320948530216,0.2222222222222222,0.0,0.25,0.16666666666666666,0.1111111111111111,0.1388888888888889,0.1111111111111111,10.220267155811605,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
76561198035849045,6846,4,4,0,0,0,0,0,0,0.0005842827928717499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.831565879121063,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
76561198036995672,216,6,3,0,2,0,0,0,1,0.027777777777777776,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,5.37989735354046,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
76561198932467574,39,2,2,0,0,0,0,0,0,0.05128205128205128,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6888794541139363,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
