,steamid,playtime_forever,achievement_count,crafting_count,player_killer_count,combat_count,exploration_count,death_count,leveling_count,survival_count,efficiency_score,max_survive_minutes,max_items_crafted,max_zombie_kills,max_player_kills,max_travel,max_level,max_fortitude,max_die_times,combat_count_ratio,crafting_count_ratio,exploration_count_ratio,survival_count_ratio,death_count_ratio,player_killer_count_ratio,leveling_count_ratio
1062,76561198453112271,150161,43,8,4,11,6,4,5,5,0.0002863593076764273,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
1063,76561198245563714,32,1,1,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1064,76561198892590685,52,43,8,4,11,6,4,5,5,0.8269230769230769,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
1065,76561198027732341,348,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1066,76561197998444372,595,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1067,76561198009854709,8760,25,5,0,6,3,4,5,2,0.0028538812785388126,180,500,2500,0,250,300,0,28,0.24,0.2,0.12,0.08,0.16,0.0,0.2
1068,76561198303080182,247,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1069,76561197998883514,21676,37,6,0,11,6,4,5,5,0.0017069570031371102,1680,500,2500,0,1000,300,10,28,0.2972972972972973,0.16216216216216217,0.16216216216216217,0.13513513513513514,0.10810810810810811,0.0,0.13513513513513514
1070,76561197985705987,508,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1071,76561198084178836,128,6,3,0,1,0,1,1,0,0.046875,0,0,10,0,0,7,0,1,0.16666666666666666,0.5,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666
1072,76561198074190161,12605,31,8,0,7,5,4,4,3,0.002459341531138437,600,5000,2500,0,250,140,4,28,0.22580645161290322,0.25806451612903225,0.16129032258064516,0.0967741935483871,0.12903225806451613,0.0,0.12903225806451613
1073,76561198004429817,128,7,4,0,1,0,2,0,0,0.0546875,0,0,0,0,0,0,0,7,0.14285714285714285,0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,0.0
1074,76561198389608699,251,43,8,4,11,6,4,5,5,0.17131474103585656,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
1075,76561198067953510,22211,37,8,0,11,6,4,4,4,0.0016658412498311648,1680,5000,2500,0,1000,140,10,28,0.2972972972972973,0.21621621621621623,0.16216216216216217,0.10810810810810811,0.10810810810810811,0.0,0.10810810810810811
1076,76561198195538677,359,43,8,4,11,6,4,5,5,0.11977715877437325,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
1077,76561198068736110,1244,18,3,0,4,2,3,4,2,0.014469453376205787,180,50,500,0,50,140,0,14,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.0,0.2222222222222222
1078,76561197996115754,3430,23,7,0,4,2,3,3,4,0.006705539358600583,1680,1500,100,0,50,70,0,14,0.17391304347826086,0.30434782608695654,0.08695652173913043,0.17391304347826086,0.13043478260869565,0.0,0.13043478260869565
1079,76561199012979176,393,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,76561198917169897,7993,43,8,4,11,6,4,5,5,0.005379707243838358,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
1081,76561198025540438,3366,22,6,0,6,3,2,2,3,0.006535947712418301,600,500,500,0,50,28,4,7,0.2727272727272727,0.2727272727272727,0.13636363636363635,0.13636363636363635,0.09090909090909091,0.0,0.09090909090909091
1082,76561198888516076,741,43,8,4,11,6,4,5,5,0.058029689608636977,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
1083,76561197970493829,9280,34,8,0,11,5,1,4,5,0.003663793103448276,1680,5000,2500,0,250,140,10,1,0.3235294117647059,0.23529411764705882,0.14705882352941177,0.14705882352941177,0.029411764705882353,0.0,0.11764705882352941
1084,76561198052241443,6140,40,8,4,10,5,4,4,5,0.006514657980456026,1680,5000,500,25,250,140,10,28,0.25,0.2,0.125,0.125,0.1,0.1,0.1
1085,76561198067031569,555,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,76561198008860688,7727,21,6,0,4,2,2,4,3,0.0027177429791639704,600,1500,500,0,50,140,0,7,0.19047619047619047,0.2857142857142857,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.0,0.19047619047619047
1087,76561198043251650,2295,18,5,0,4,2,3,2,2,0.00784313725490196,180,50,100,0,50,28,0,14,0.2222222222222222,0.2777777777777778,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.0,0.1111111111111111
1088,76561198205968384,13176,43,8,4,11,6,4,5,5,0.0032635094110503946,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
1089,76561197973942166,455,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1090,76561198917350605,252,5,4,0,1,0,0,0,0,0.01984126984126984,0,0,10,0,0,0,0,0,0.2,0.8,0.0,0.0,0.0,0.0,0.0
1091,76561198061291431,5005,28,8,0,5,3,4,4,4,0.005594405594405594,600,5000,500,0,250,140,0,28,0.17857142857142858,0.2857142857142857,0.10714285714285714,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285
1092,76561198002794497,14678,36,8,4,9,6,4,5,0,0.0024526502248262707,0,5000,500,25,1000,300,10,28,0.25,0.2222222222222222,0.16666666666666666,0.0,0.1111111111111111,0.1111111111111111,0.1388888888888889
1093,76561198061305249,237,6,3,0,1,1,1,0,0,0.02531645569620253,0,50,10,0,10,0,0,1,0.16666666666666666,0.5,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0
1094,76561198282831248,505,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,76561198090967045,346,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,76561197965333589,212,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,76561198016438920,391,4,3,0,1,0,0,0,0,0.010230179028132993,0,0,10,0,0,0,0,0,0.25,0.75,0.0,0.0,0.0,0.0,0.0
1098,76561198060685657,217,6,4,0,1,0,1,0,0,0.027649769585253458,0,50,10,0,0,0,0,1,0.16666666666666666,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0
1099,76561198027667124,456,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,76561198040884867,2171,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,76561198098604636,256,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1102,76561198147470922,137058,37,8,0,11,6,4,5,3,0.0002699587036145282,600,5000,2500,0,1000,300,10,28,0.2972972972972973,0.21621621621621623,0.16216216216216217,0.08108108108108109,0.10810810810810811,0.0,0.13513513513513514
1103,76561197992783558,577,7,3,0,2,1,1,0,0,0.012131715771230503,0,0,10,0,10,0,0,1,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0
1104,76561198027616389,13691,35,7,0,10,5,4,5,4,0.0025564239281279672,600,1500,2500,0,250,300,10,28,0.2857142857142857,0.2,0.14285714285714285,0.11428571428571428,0.11428571428571428,0.0,0.14285714285714285
1105,76561198058164023,2717,15,5,1,2,4,2,0,1,0.005520794994479205,60,50,10,1,1000,0,0,7,0.13333333333333333,0.3333333333333333,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.0
1106,76561198003498437,8780,22,7,0,4,3,3,2,3,0.0025056947608200456,180,1500,100,0,50,28,0,14,0.18181818181818182,0.3181818181818182,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.0,0.09090909090909091
1107,76561198180063266,473,2,2,0,0,0,0,0,0,0.004228329809725159,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1108,76561198010594992,707,16,5,0,5,1,3,1,1,0.02263083451202263,60,50,100,0,10,7,4,14,0.3125,0.3125,0.0625,0.0625,0.1875,0.0,0.0625
1109,76561198281175891,218,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110,76561198037003719,190,18,5,0,5,1,2,5,0,0.09473684210526316,0,50,10,0,10,300,10,7,0.2777777777777778,0.2777777777777778,0.05555555555555555,0.0,0.1111111111111111,0.0,0.2777777777777778
1111,76561198105192566,189,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,76561197971164024,1144,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,76561197989383643,6476,29,7,0,8,3,4,4,3,0.004478072884496603,600,1500,500,0,250,140,8,28,0.27586206896551724,0.2413793103448276,0.10344827586206896,0.10344827586206896,0.13793103448275862,0.0,0.13793103448275862
1114,76561198071692863,27453,36,8,0,9,6,4,5,4,0.0013113320948530216,1680,5000,2500,0,1000,300,6,28,0.25,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.0,0.1388888888888889
1115,76561198215096428,453,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1116,76561198065877448,195,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,76561198035849045,6846,4,4,0,0,0,0,0,0,0.0005842827928717499,0,50,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1118,76561198036995672,216,6,3,0,2,0,0,0,1,0.027777777777777776,60,0,10,0,0,0,0,0,0.3333333333333333,0.5,0.0,0.16666666666666666,0.0,0.0,0.0
1119,76561198030756323,12402,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,76561198932467574,39,2,2,0,0,0,0,0,0,0.05128205128205128,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1121,76561198005996565,28255,41,8,4,11,6,4,5,3,0.0014510706069722173,600,5000,2500,25,1000,300,10,28,0.2682926829268293,0.1951219512195122,0.14634146341463414,0.07317073170731707,0.0975609756097561,0.0975609756097561,0.12195121951219512
1122,76561198158905982,647,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,76561198006900269,373,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,76561198032550800,313,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,76561198051639199,451,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1126,76561198055487656,61,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,76561198032729607,35621,35,8,0,9,5,4,5,4,0.0009825664636029308,1680,5000,2500,0,1000,300,8,28,0.2571428571428571,0.22857142857142856,0.14285714285714285,0.11428571428571428,0.11428571428571428,0.0,0.14285714285714285
1128,76561198011659425,198,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,76561197986568026,17177,37,8,2,8,5,4,5,5,0.0021540431972987134,1680,5000,2500,5,1000,300,6,28,0.21621621621621623,0.21621621621621623,0.13513513513513514,0.13513513513513514,0.10810810810810811,0.05405405405405406,0.13513513513513514
1130,76561198016615227,27665,43,8,4,11,6,4,5,5,0.0015543105006325683,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
1131,76561198163139044,3049,43,8,4,11,6,4,5,5,0.014102984585109873,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
1132,76561198164951219,177,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,76561198064728961,17229,35,8,1,10,4,4,4,4,0.0020314585872656566,600,5000,2500,1,1000,140,10,28,0.2857142857142857,0.22857142857142856,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.02857142857142857,0.11428571428571428
1134,76561198280062215,190,43,8,4,11,6,4,5,5,0.22631578947368422,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
1135,76561198071967202,1249,16,5,0,3,3,4,0,1,0.012810248198558846,60,50,10,0,50,0,0,28,0.1875,0.3125,0.1875,0.0625,0.25,0.0,0.0
1136,76561198286642793,489,8,1,0,2,1,4,0,0,0.016359918200409,0,0,0,0,0,0,0,28,0.25,0.125,0.125,0.0,0.5,0.0,0.0
1137,76561197970539317,280,2,1,0,0,0,1,0,0,0.007142857142857143,0,0,0,0,0,0,0,1,0.0,0.5,0.0,0.0,0.5,0.0,0.0
1138,76561197995378175,34689,38,8,2,11,5,4,4,4,0.0010954481247657758,1680,5000,2500,5,1000,140,10,28,0.2894736842105263,0.21052631578947367,0.13157894736842105,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.10526315789473684
1139,76561198033206748,526,8,4,0,1,1,2,0,0,0.015209125475285171,0,50,10,0,10,0,0,7,0.125,0.5,0.125,0.0,0.25,0.0,0.0
1140,76561198030888094,3483,25,7,0,7,3,2,2,4,0.00717772035601493,1680,1500,2500,0,250,28,4,7,0.28,0.28,0.12,0.16,0.08,0.0,0.08
1141,76561198101771814,753,5,4,0,0,0,1,0,0,0.006640106241699867,0,0,0,0,0,0,0,1,0.0,0.8,0.0,0.0,0.2,0.0,0.0
1142,76561197988903500,152,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,76561198031008457,330,10,4,0,2,1,2,0,1,0.030303030303030304,60,0,10,0,10,0,0,7,0.2,0.4,0.1,0.1,0.2,0.0,0.0
1144,76561197987808170,60448,38,8,0,11,6,4,5,4,0.0006286394917946003,1680,5000,2500,0,1000,300,10,28,0.2894736842105263,0.21052631578947367,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.0,0.13157894736842105
1145,76561197992121541,114,6,4,0,1,0,1,0,0,0.05263157894736842,0,50,10,0,0,0,0,1,0.16666666666666666,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0
1146,76561198027233260,274,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,76561197966468553,75288,40,8,1,11,6,4,5,5,0.0005312931675698651,1680,5000,2500,1,1000,300,10,28,0.275,0.2,0.15,0.125,0.1,0.025,0.125
1148,76561197960759094,543,10,5,0,3,0,1,0,1,0.01841620626151013,60,50,10,0,0,0,0,1,0.3,0.5,0.0,0.1,0.1,0.0,0.0
1149,76561198008799342,768,1,0,0,0,1,0,0,0,0.0013020833333333333,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1150,76561198038673878,327,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,76561198021653480,719,8,5,0,1,1,1,0,0,0.011126564673157162,0,50,10,0,10,0,0,1,0.125,0.625,0.125,0.0,0.125,0.0,0.0
1152,76561198033195205,1990,43,8,4,11,6,4,5,5,0.021608040201005024,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
1153,76561198339086631,1074,4,3,0,1,0,0,0,0,0.0037243947858473,0,0,0,0,0,0,0,0,0.25,0.75,0.0,0.0,0.0,0.0,0.0
1154,76561198334489413,2938,43,8,4,11,6,4,5,5,0.014635806671204902,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
1155,76561198069376148,28225,42,8,4,10,6,4,5,5,0.0014880425155004429,1680,5000,2500,25,1000,300,10,28,0.23809523809523808,0.19047619047619047,0.14285714285714285,0.11904761904761904,0.09523809523809523,0.09523809523809523,0.11904761904761904
1156,76561198043488004,234,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,76561198006236281,369,9,5,0,2,0,1,0,1,0.024390243902439025,60,50,10,0,0,0,0,1,0.2222222222222222,0.5555555555555556,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0
1158,76561198052273764,19405,11,6,0,2,2,0,1,0,0.0005668642102550889,0,500,10,0,10,7,0,0,0.18181818181818182,0.5454545454545454,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091
1159,76561198014788793,5705,22,6,0,7,2,1,2,4,0.0038562664329535494,1680,1500,500,0,50,28,6,1,0.3181818181818182,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.045454545454545456,0.0,0.09090909090909091
1160,76561198020313592,15925,39,8,3,11,5,4,5,3,0.0024489795918367346,600,5000,2500,10,1000,300,10,28,0.28205128205128205,0.20512820512820512,0.1282051282051282,0.07692307692307693,0.10256410256410256,0.07692307692307693,0.1282051282051282
1161,76561198001080350,158,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,76561197991657927,63,4,3,0,0,0,0,0,1,0.06349206349206349,60,0,0,0,0,0,0,0,0.0,0.75,0.0,0.25,0.0,0.0,0.0
1163,76561198119121871,175,43,8,4,11,6,4,5,5,0.24571428571428572,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
1164,76561198403797702,911,14,1,0,6,1,3,3,0,0.015367727771679473,0,0,10,0,10,70,10,14,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.0,0.21428571428571427,0.0,0.21428571428571427
1165,76561197973472887,195,7,4,0,2,0,1,0,0,0.035897435897435895,0,0,10,0,0,0,0,1,0.2857142857142857,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,0.0
1166,76561198046979629,484,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,76561198004116274,2063,43,8,4,11,6,4,5,5,0.02084343189529811,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
1168,76561198123790631,10253,40,8,4,11,5,3,5,4,0.0039012971813127866,1680,5000,2500,25,250,300,10,14,0.275,0.2,0.125,0.1,0.075,0.1,0.125
1169,76561197996710217,71,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170,76561197960366517,411,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,76561198066718773,2301,20,6,0,4,2,2,3,3,0.008691873098652759,600,1500,500,0,50,70,0,7,0.2,0.3,0.1,0.15,0.1,0.0,0.15
1172,76561198843841573,143,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,76561198010028217,369,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1174,76561198096194280,5371,43,8,4,11,6,4,5,5,0.008005957922174642,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
1175,76561198047794531,356,1,0,0,0,0,1,0,0,0.0028089887640449437,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1176,76561198256827513,2214,43,8,4,11,6,4,5,5,0.01942186088527552,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
1177,76561198141517257,418,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178,76561198091160098,259,9,4,0,1,4,0,0,0,0.03474903474903475,0,50,10,0,1000,0,0,0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.0
1179,76561198263705541,7331,37,7,4,9,5,3,5,4,0.005047060428318101,1680,1500,2500,25,250,300,6,14,0.24324324324324326,0.1891891891891892,0.13513513513513514,0.10810810810810811,0.08108108108108109,0.10810810810810811,0.13513513513513514
1180,76561198002493801,22384,43,8,4,11,6,4,5,5,0.0019210150107219443,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
1181,76561198047455579,423,17,2,0,6,1,2,5,1,0.04018912529550828,60,0,10,0,10,300,10,7,0.35294117647058826,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.0,0.29411764705882354
1182,76561197999304281,2859,30,6,0,8,5,3,5,3,0.01049317943336831,180,500,500,0,250,300,10,14,0.26666666666666666,0.2,0.16666666666666666,0.1,0.1,0.0,0.16666666666666666
1183,76561198034493521,1131,15,6,0,3,2,3,0,1,0.013262599469496022,60,500,100,0,50,0,0,14,0.2,0.4,0.13333333333333333,0.06666666666666667,0.2,0.0,0.0
1184,76561198993846706,484,2,2,0,0,0,0,0,0,0.004132231404958678,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1185,76561198088163711,790,17,5,0,4,1,3,2,2,0.021518987341772152,180,50,100,0,10,28,0,14,0.23529411764705882,0.29411764705882354,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.0,0.11764705882352941
1186,76561198406771630,9679,43,8,4,11,6,4,5,5,0.00444260770740779,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
1187,76561198051919234,7318,32,6,1,10,5,4,3,3,0.004372779447936594,600,500,2500,1,250,70,10,28,0.3125,0.1875,0.15625,0.09375,0.125,0.03125,0.09375
1188,76561198025334646,878,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,76561198074137064,4026,34,7,4,9,5,4,2,3,0.008445106805762544,180,1500,500,25,250,28,10,28,0.2647058823529412,0.20588235294117646,0.14705882352941177,0.08823529411764706,0.11764705882352941,0.11764705882352941,0.058823529411764705
1190,76561198068979743,523,7,3,0,1,0,1,2,0,0.01338432122370937,0,0,10,0,0,28,0,1,0.14285714285714285,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.2857142857142857
1191,76561197963135603,251,10,4,0,3,1,1,0,1,0.0398406374501992,60,50,10,0,10,0,0,1,0.3,0.4,0.1,0.1,0.1,0.0,0.0
1192,76561198123613712,5510,43,8,4,11,6,4,5,5,0.00780399274047187,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
1193,76561198036933650,557,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1194,76561198019124682,46,3,3,0,0,0,0,0,0,0.06521739130434782,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1195,76561198077651994,73,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,76561197989848084,45306,28,8,0,6,4,4,3,3,0.0006180196883415,600,5000,2500,0,250,70,0,28,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.10714285714285714,0.14285714285714285,0.0,0.10714285714285714
1197,76561197996753153,194,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198,76561197985011830,446,13,6,0,4,1,1,0,1,0.02914798206278027,60,500,100,0,10,0,4,1,0.3076923076923077,0.46153846153846156,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.0
1199,76561198013038909,10352,31,8,0,9,4,4,4,2,0.0029945904173106644,180,5000,2500,0,250,140,8,28,0.2903225806451613,0.25806451612903225,0.12903225806451613,0.06451612903225806,0.12903225806451613,0.0,0.12903225806451613
1200,76561198110110963,26823,43,8,4,11,6,4,5,5,0.0016031018156060098,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
1201,76561197989964238,282,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202,76561198163792761,48248,43,8,4,11,6,4,5,5,0.0008912286519648483,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
1203,76561197963695471,30343,38,8,0,11,6,4,5,4,0.0012523481527864746,1680,5000,2500,0,1000,300,10,28,0.2894736842105263,0.21052631578947367,0.15789473684210525,0.10526315789473684,0.10526315789473684,0.0,0.13157894736842105
1204,76561199186497927,558,43,8,4,11,6,4,5,5,0.07706093189964158,1680,5000,2500,25,1000,300,10,28,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.11627906976744186,0.09302325581395349,0.09302325581395349,0.11627906976744186
