steamid,cluster,best_k,silhouette
76561198004765961,1,4,0.19478530330569416
76561198004777375,1,4,0.19478530330569416
76561198004823797,1,4,0.19478530330569416
76561198004842665,1,4,0.19478530330569416
76561198004859223,1,4,0.19478530330569416
76561198005025910,1,4,0.19478530330569416
76561198005110508,1,4,0.19478530330569416
76561198005164856,1,4,0.19478530330569416
76561198005230618,1,4,0.19478530330569416
76561198005235749,1,4,0.19478530330569416
76561198005265551,1,4,0.19478530330569416
76561198005337430,1,4,0.19478530330569416
76561198005601881,1,4,0.19478530330569416
76561198005611507,3,4,0.19478530330569416
76561198005648447,1,4,0.19478530330569416
76561198005809060,1,4,0.19478530330569416
76561198005871916,1,4,0.19478530330569416
76561198005968036,1,4,0.19478530330569416
76561198005996565,1,4,0.19478530330569416
76561198006075404,1,4,0.19478530330569416
76561198006139550,1,4,0.19478530330569416
76561198006159566,1,4,0.19478530330569416
76561198006236281,1,4,0.19478530330569416
76561198006244912,1,4,0.19478530330569416
76561198006248231,1,4,0.19478530330569416
76561198006268674,1,4,0.19478530330569416
76561198006268774,1,4,0.19478530330569416
76561198006697906,1,4,0.19478530330569416
76561198006714621,1,4,0.19478530330569416
76561198006725990,1,4,0.19478530330569416
76561198006766715,1,4,0.19478530330569416
76561198006847847,1,4,0.19478530330569416
76561198006873223,1,4,0.19478530330569416
76561198006884123,1,4,0.19478530330569416
76561198006900269,1,4,0.19478530330569416
76561198007169304,1,4,0.19478530330569416
76561198007220143,1,4,0.19478530330569416
76561198007252323,1,4,0.19478530330569416
76561198007268396,1,4,0.19478530330569416
76561198007405067,3,4,0.19478530330569416
76561198007536546,1,4,0.19478530330569416
76561198007609033,1,4,0.19478530330569416
76561198007759830,1,4,0.19478530330569416
76561198007802153,1,4,0.19478530330569416
76561198007818758,1,4,0.19478530330569416
76561198007881182,1,4,0.19478530330569416
76561198007893547,1,4,0.19478530330569416
76561198007921883,1,4,0.19478530330569416
76561198007989044,3,4,0.19478530330569416
76561198008037678,1,4,0.19478530330569416
76561198008085425,1,4,0.19478530330569416
76561198008117679,1,4,0.19478530330569416
76561198008185874,1,4,0.19478530330569416
76561198008266904,1,4,0.19478530330569416
76561198008332774,1,4,0.19478530330569416
76561198008366572,1,4,0.19478530330569416
76561198008369751,1,4,0.19478530330569416
76561198008438473,1,4,0.19478530330569416
76561198008471908,0,4,0.19478530330569416
76561198008480668,1,4,0.19478530330569416
76561198008486113,3,4,0.19478530330569416
76561198008667621,1,4,0.19478530330569416
76561198008799342,1,4,0.19478530330569416
76561198008860688,1,4,0.19478530330569416
76561198009013127,1,4,0.19478530330569416
76561198009015400,1,4,0.19478530330569416
76561198009055009,1,4,0.19478530330569416
76561198009108702,1,4,0.19478530330569416
76561198009121120,1,4,0.19478530330569416
76561198009198554,1,4,0.19478530330569416
76561198009293263,1,4,0.19478530330569416
76561198009471319,1,4,0.19478530330569416
76561198009474997,1,4,0.19478530330569416
76561198009555744,1,4,0.19478530330569416
76561198009653095,1,4,0.19478530330569416
76561198009690028,1,4,0.19478530330569416
76561198009717070,1,4,0.19478530330569416
76561198009744465,1,4,0.19478530330569416
76561198009764050,1,4,0.19478530330569416
76561198009854709,1,4,0.19478530330569416
76561198009909967,1,4,0.19478530330569416
76561198010001511,1,4,0.19478530330569416
76561198010028217,1,4,0.19478530330569416
76561198010181228,1,4,0.19478530330569416
76561198010185470,1,4,0.19478530330569416
76561198010206173,1,4,0.19478530330569416
76561198010287383,1,4,0.19478530330569416
76561198010323350,1,4,0.19478530330569416
76561198010505891,1,4,0.19478530330569416
76561198010545064,1,4,0.19478530330569416
76561198010594992,1,4,0.19478530330569416
76561198010983183,1,4,0.19478530330569416
76561198011208350,1,4,0.19478530330569416
76561198011246742,1,4,0.19478530330569416
76561198011302473,1,4,0.19478530330569416
76561198011348528,1,4,0.19478530330569416
76561198011368261,1,4,0.19478530330569416
76561198011389008,1,4,0.19478530330569416
76561198011541019,1,4,0.19478530330569416
76561198011629103,1,4,0.19478530330569416
76561198011647032,1,4,0.19478530330569416
76561198011659425,1,4,0.19478530330569416
76561198011799876,1,4,0.19478530330569416
76561198011839810,1,4,0.19478530330569416
76561198011903621,1,4,0.19478530330569416
76561198011937104,1,4,0.19478530330569416
76561198011979289,1,4,0.19478530330569416
76561198012557600,1,4,0.19478530330569416
76561198012881777,1,4,0.19478530330569416
76561198012913284,1,4,0.19478530330569416
76561198013038909,1,4,0.19478530330569416
76561198013104879,1,4,0.19478530330569416
76561198013115338,1,4,0.19478530330569416
76561198013143519,1,4,0.19478530330569416
76561198013178966,1,4,0.19478530330569416
76561198013205483,1,4,0.19478530330569416
76561198013261863,1,4,0.19478530330569416
76561198013293052,1,4,0.19478530330569416
76561198013359357,1,4,0.19478530330569416
76561198013412947,1,4,0.19478530330569416
76561198013433521,1,4,0.19478530330569416
76561198013566220,1,4,0.19478530330569416
76561198013680011,1,4,0.19478530330569416
76561198013723509,3,4,0.19478530330569416
76561198013729168,1,4,0.19478530330569416
76561198013890689,1,4,0.19478530330569416
76561198013939675,1,4,0.19478530330569416
76561198014069772,1,4,0.19478530330569416
76561198014216780,1,4,0.19478530330569416
76561198014470876,1,4,0.19478530330569416
76561198014485998,1,4,0.19478530330569416
76561198014626499,1,4,0.19478530330569416
76561198014776829,1,4,0.19478530330569416
76561198014788793,1,4,0.19478530330569416
76561198014817175,1,4,0.19478530330569416
76561198014882529,1,4,0.19478530330569416
76561198014938687,1,4,0.19478530330569416
76561198014950467,3,4,0.19478530330569416
76561198014974789,1,4,0.19478530330569416
76561198015122447,1,4,0.19478530330569416
76561198015223061,1,4,0.19478530330569416
76561198015279263,1,4,0.19478530330569416
76561198015351752,1,4,0.19478530330569416
76561198015441277,1,4,0.19478530330569416
76561198015459681,1,4,0.19478530330569416
76561198015481934,1,4,0.19478530330569416
76561198015528525,1,4,0.19478530330569416
76561198015723798,1,4,0.19478530330569416
76561198015749826,1,4,0.19478530330569416
76561198015767203,1,4,0.19478530330569416
76561198015859524,1,4,0.19478530330569416
76561198015904504,1,4,0.19478530330569416
76561198015947070,1,4,0.19478530330569416
76561198016002068,1,4,0.19478530330569416
76561198016012993,1,4,0.19478530330569416
76561198016019048,1,4,0.19478530330569416
76561198016024155,1,4,0.19478530330569416
76561198016291889,1,4,0.19478530330569416
76561198016331152,1,4,0.19478530330569416
76561198016344025,1,4,0.19478530330569416
76561198016432154,3,4,0.19478530330569416
76561198016438920,3,4,0.19478530330569416
76561198016444009,1,4,0.19478530330569416
76561198016615227,1,4,0.19478530330569416
76561198016628406,1,4,0.19478530330569416
76561198016649670,1,4,0.19478530330569416
76561198016838181,1,4,0.19478530330569416
76561198016849836,1,4,0.19478530330569416
76561198016946768,1,4,0.19478530330569416
76561198017069455,1,4,0.19478530330569416
76561198017076824,1,4,0.19478530330569416
76561198017078280,1,4,0.19478530330569416
76561198017293639,1,4,0.19478530330569416
76561198017346926,1,4,0.19478530330569416
76561198017401678,1,4,0.19478530330569416
76561198017412419,1,4,0.19478530330569416
76561198017412459,1,4,0.19478530330569416
76561198017551313,1,4,0.19478530330569416
76561198017813293,3,4,0.19478530330569416
76561198017899277,1,4,0.19478530330569416
76561198018085358,1,4,0.19478530330569416
76561198018089588,1,4,0.19478530330569416
76561198018137472,1,4,0.19478530330569416
76561198018148205,1,4,0.19478530330569416
76561198018185345,1,4,0.19478530330569416
76561198018254158,1,4,0.19478530330569416
76561198018420672,1,4,0.19478530330569416
76561198018528411,1,4,0.19478530330569416
76561198018534147,1,4,0.19478530330569416
76561198018555921,1,4,0.19478530330569416
76561198018596295,1,4,0.19478530330569416
76561198018742597,1,4,0.19478530330569416
76561198018813445,1,4,0.19478530330569416
76561198018910266,3,4,0.19478530330569416
76561198019005069,1,4,0.19478530330569416
76561198019020335,1,4,0.19478530330569416
76561198019078835,1,4,0.19478530330569416
76561198019124682,3,4,0.19478530330569416
76561198019184877,1,4,0.19478530330569416
76561198019197628,1,4,0.19478530330569416
76561198019521530,1,4,0.19478530330569416
76561198019563370,1,4,0.19478530330569416
76561198019621629,1,4,0.19478530330569416
76561198019654323,1,4,0.19478530330569416
76561198019685200,1,4,0.19478530330569416
76561198019708471,1,4,0.19478530330569416
76561198019754955,1,4,0.19478530330569416
76561198019946240,1,4,0.19478530330569416
76561198020051378,1,4,0.19478530330569416
76561198020067850,1,4,0.19478530330569416
76561198020203467,1,4,0.19478530330569416
76561198020313592,1,4,0.19478530330569416
76561198020359369,1,4,0.19478530330569416
76561198020436634,1,4,0.19478530330569416
76561198020691641,1,4,0.19478530330569416
76561198020746864,1,4,0.19478530330569416
76561198020850053,1,4,0.19478530330569416
76561198021038522,1,4,0.19478530330569416
76561198021125310,1,4,0.19478530330569416
76561198021180815,3,4,0.19478530330569416
76561198021191194,1,4,0.19478530330569416
76561198021422660,1,4,0.19478530330569416
76561198021436484,1,4,0.19478530330569416
76561198021447905,1,4,0.19478530330569416
76561198021474487,1,4,0.19478530330569416
76561198021536460,1,4,0.19478530330569416
76561198021570635,1,4,0.19478530330569416
76561198021653480,1,4,0.19478530330569416
76561198021892566,1,4,0.19478530330569416
76561198021940873,1,4,0.19478530330569416
76561198022108970,3,4,0.19478530330569416
76561198022212313,1,4,0.19478530330569416
76561198022249429,1,4,0.19478530330569416
76561198022393548,1,4,0.19478530330569416
76561198022427391,1,4,0.19478530330569416
76561198022620733,1,4,0.19478530330569416
76561198022766139,1,4,0.19478530330569416
76561198022807781,1,4,0.19478530330569416
76561198022852314,1,4,0.19478530330569416
76561198022855642,1,4,0.19478530330569416
76561198022898802,1,4,0.19478530330569416
76561198022971777,1,4,0.19478530330569416
76561198023073191,1,4,0.19478530330569416
76561198023077730,1,4,0.19478530330569416
76561198023114147,1,4,0.19478530330569416
76561198023114816,1,4,0.19478530330569416
76561198023116710,1,4,0.19478530330569416
76561198023174870,1,4,0.19478530330569416
76561198023296561,1,4,0.19478530330569416
76561198023327915,1,4,0.19478530330569416
76561198023490438,1,4,0.19478530330569416
76561198023514531,1,4,0.19478530330569416
76561198023519071,1,4,0.19478530330569416
76561198023531599,1,4,0.19478530330569416
76561198023594531,1,4,0.19478530330569416
76561198023616180,1,4,0.19478530330569416
76561198023692991,1,4,0.19478530330569416
76561198023791161,1,4,0.19478530330569416
76561198023794868,1,4,0.19478530330569416
76561198023921203,1,4,0.19478530330569416
76561198024038675,1,4,0.19478530330569416
76561198024195554,1,4,0.19478530330569416
76561198024200123,1,4,0.19478530330569416
76561198024246936,1,4,0.19478530330569416
76561198024546321,1,4,0.19478530330569416
76561198024647859,1,4,0.19478530330569416
76561198024735043,1,4,0.19478530330569416
76561198024812661,1,4,0.19478530330569416
76561198024823934,1,4,0.19478530330569416
76561198024926277,1,4,0.19478530330569416
76561198024958702,1,4,0.19478530330569416
76561198024968498,1,4,0.19478530330569416
76561198024981381,1,4,0.19478530330569416
76561198025014146,1,4,0.19478530330569416
76561198025038660,1,4,0.19478530330569416
76561198025111129,1,4,0.19478530330569416
76561198025146852,3,4,0.19478530330569416
76561198025213357,1,4,0.19478530330569416
76561198025223542,1,4,0.19478530330569416
76561198025257831,1,4,0.19478530330569416
76561198025266541,1,4,0.19478530330569416
76561198025298276,1,4,0.19478530330569416
76561198025334646,1,4,0.19478530330569416
76561198025375592,1,4,0.19478530330569416
76561198025391492,1,4,0.19478530330569416
76561198025445358,1,4,0.19478530330569416
76561198025463060,1,4,0.19478530330569416
76561198025540438,1,4,0.19478530330569416
76561198025618418,1,4,0.19478530330569416
76561198025620038,1,4,0.19478530330569416
76561198025670883,1,4,0.19478530330569416
76561198025693599,1,4,0.19478530330569416
76561198025781024,1,4,0.19478530330569416
76561198025793089,1,4,0.19478530330569416
76561198025796747,1,4,0.19478530330569416
76561198025841721,1,4,0.19478530330569416
76561198025859378,1,4,0.19478530330569416
76561198026157552,1,4,0.19478530330569416
76561198026221093,1,4,0.19478530330569416
76561198026265094,1,4,0.19478530330569416
76561198026395147,1,4,0.19478530330569416
76561198026425351,1,4,0.19478530330569416
76561198026465332,1,4,0.19478530330569416
76561198026478759,1,4,0.19478530330569416
76561198026506133,1,4,0.19478530330569416
76561198026535099,1,4,0.19478530330569416
76561198026564874,1,4,0.19478530330569416
76561198026615548,1,4,0.19478530330569416
76561198026716698,1,4,0.19478530330569416
76561198026779638,1,4,0.19478530330569416
76561198026840458,1,4,0.19478530330569416
76561198026912448,3,4,0.19478530330569416
76561198026940701,1,4,0.19478530330569416
76561198026989379,1,4,0.19478530330569416
76561198027036398,1,4,0.19478530330569416
76561198027112798,3,4,0.19478530330569416
76561198027177776,3,4,0.19478530330569416
76561198027214426,1,4,0.19478530330569416
76561198027233260,1,4,0.19478530330569416
76561198027512879,1,4,0.19478530330569416
76561198027616389,1,4,0.19478530330569416
76561198027667124,1,4,0.19478530330569416
76561198027732341,1,4,0.19478530330569416
76561198027844898,1,4,0.19478530330569416
76561198027845176,1,4,0.19478530330569416
76561198027880845,1,4,0.19478530330569416
76561198027883320,1,4,0.19478530330569416
76561198027904347,1,4,0.19478530330569416
76561198027946435,1,4,0.19478530330569416
76561198027987860,1,4,0.19478530330569416
76561198028015677,1,4,0.19478530330569416
76561198028056626,3,4,0.19478530330569416
76561198028070463,1,4,0.19478530330569416
76561198028091020,1,4,0.19478530330569416
76561198028125071,1,4,0.19478530330569416
76561198028137544,1,4,0.19478530330569416
76561198028185256,1,4,0.19478530330569416
76561198028385225,1,4,0.19478530330569416
76561198028421529,2,4,0.19478530330569416
76561198028528793,1,4,0.19478530330569416
76561198028569459,1,4,0.19478530330569416
76561198028706134,1,4,0.19478530330569416
76561198028719903,1,4,0.19478530330569416
76561198028849094,1,4,0.19478530330569416
76561198028866149,1,4,0.19478530330569416
76561198028883943,1,4,0.19478530330569416
76561198028922089,1,4,0.19478530330569416
76561198029023990,1,4,0.19478530330569416
76561198029028690,1,4,0.19478530330569416
76561198029049127,1,4,0.19478530330569416
76561198029262157,1,4,0.19478530330569416
76561198029319505,1,4,0.19478530330569416
76561198029374030,1,4,0.19478530330569416
76561198029502901,1,4,0.19478530330569416
76561198029593271,1,4,0.19478530330569416
76561198029732166,1,4,0.19478530330569416
76561198029800969,1,4,0.19478530330569416
76561198029925667,1,4,0.19478530330569416
76561198029988932,1,4,0.19478530330569416
76561198029996726,1,4,0.19478530330569416
76561198030118274,1,4,0.19478530330569416
76561198030123832,1,4,0.19478530330569416
76561198030225688,1,4,0.19478530330569416
76561198030273896,1,4,0.19478530330569416
76561198030277114,1,4,0.19478530330569416
76561198030408706,1,4,0.19478530330569416
76561198030429890,1,4,0.19478530330569416
76561198030516476,1,4,0.19478530330569416
76561198030599586,1,4,0.19478530330569416
76561198030630489,1,4,0.19478530330569416
76561198030728359,1,4,0.19478530330569416
76561198030756323,1,4,0.19478530330569416
76561198030808810,1,4,0.19478530330569416
76561198030888094,1,4,0.19478530330569416
76561198030926535,1,4,0.19478530330569416
76561198031008457,1,4,0.19478530330569416
76561198031209270,1,4,0.19478530330569416
76561198031220488,1,4,0.19478530330569416
76561198031357094,1,4,0.19478530330569416
76561198031418338,1,4,0.19478530330569416
76561198031542514,1,4,0.19478530330569416
76561198031679484,3,4,0.19478530330569416
76561198031837797,1,4,0.19478530330569416
76561198031919117,1,4,0.19478530330569416
76561198031956733,1,4,0.19478530330569416
76561198032150922,1,4,0.19478530330569416
76561198032349132,1,4,0.19478530330569416
76561198032415501,1,4,0.19478530330569416
76561198032497313,1,4,0.19478530330569416
76561198032544384,1,4,0.19478530330569416
76561198032550800,1,4,0.19478530330569416
76561198032591844,1,4,0.19478530330569416
76561198032729607,1,4,0.19478530330569416
76561198032741304,1,4,0.19478530330569416
76561198032987171,1,4,0.19478530330569416
76561198033103032,1,4,0.19478530330569416
76561198033162411,1,4,0.19478530330569416
76561198033195205,1,4,0.19478530330569416
76561198033206748,1,4,0.19478530330569416
76561198033263509,1,4,0.19478530330569416
76561198033338283,1,4,0.19478530330569416
76561198033535814,1,4,0.19478530330569416
76561198033586126,1,4,0.19478530330569416
76561198033602078,1,4,0.19478530330569416
76561198033624455,1,4,0.19478530330569416
76561198033808029,1,4,0.19478530330569416
76561198034077967,1,4,0.19478530330569416
76561198034096440,1,4,0.19478530330569416
76561198034154230,1,4,0.19478530330569416
76561198034168703,1,4,0.19478530330569416
76561198034218764,1,4,0.19478530330569416
76561198034249692,1,4,0.19478530330569416
76561198034385973,1,4,0.19478530330569416
76561198034493521,1,4,0.19478530330569416
76561198034536984,1,4,0.19478530330569416
76561198034574711,1,4,0.19478530330569416
76561198034663705,1,4,0.19478530330569416
76561198034698530,1,4,0.19478530330569416
76561198035010599,1,4,0.19478530330569416
76561198035188248,1,4,0.19478530330569416
76561198035201897,1,4,0.19478530330569416
76561198035363738,1,4,0.19478530330569416
76561198035422338,1,4,0.19478530330569416
76561198035661426,1,4,0.19478530330569416
76561198035717993,1,4,0.19478530330569416
76561198035780173,1,4,0.19478530330569416
76561198035839569,1,4,0.19478530330569416
76561198035845858,1,4,0.19478530330569416
76561198035848155,1,4,0.19478530330569416
76561198035849045,3,4,0.19478530330569416
76561198035961744,1,4,0.19478530330569416
76561198036102917,1,4,0.19478530330569416
76561198036229561,1,4,0.19478530330569416
76561198036256662,1,4,0.19478530330569416
76561198036279598,1,4,0.19478530330569416
76561198036348117,1,4,0.19478530330569416
76561198036468361,1,4,0.19478530330569416
76561198036500990,1,4,0.19478530330569416
76561198036541930,1,4,0.19478530330569416
76561198036587242,1,4,0.19478530330569416
76561198036709917,1,4,0.19478530330569416
76561198036714867,1,4,0.19478530330569416
76561198036803371,1,4,0.19478530330569416
76561198036814593,1,4,0.19478530330569416
76561198036891788,1,4,0.19478530330569416
76561198036933650,1,4,0.19478530330569416
76561198036984413,1,4,0.19478530330569416
76561198036995672,1,4,0.19478530330569416
76561198037003719,1,4,0.19478530330569416
76561198037018920,1,4,0.19478530330569416
76561198037085103,1,4,0.19478530330569416
76561198037089044,1,4,0.19478530330569416
76561198037440919,1,4,0.19478530330569416
76561198037510530,1,4,0.19478530330569416
76561198037583383,1,4,0.19478530330569416
76561198037613508,1,4,0.19478530330569416
76561198037796318,1,4,0.19478530330569416
76561198037802252,1,4,0.19478530330569416
76561198037887754,1,4,0.19478530330569416
76561198038056805,1,4,0.19478530330569416
76561198038195848,1,4,0.19478530330569416
76561198038479125,1,4,0.19478530330569416
76561198038546547,1,4,0.19478530330569416
76561198038556165,1,4,0.19478530330569416
76561198038616833,1,4,0.19478530330569416
76561198038673878,1,4,0.19478530330569416
76561198038911024,1,4,0.19478530330569416
76561198038939593,1,4,0.19478530330569416
76561198038980489,1,4,0.19478530330569416
76561198039031102,1,4,0.19478530330569416
76561198039198161,1,4,0.19478530330569416
76561198039392732,1,4,0.19478530330569416
76561198039406214,1,4,0.19478530330569416
76561198039417534,3,4,0.19478530330569416
76561198039452938,1,4,0.19478530330569416
76561198039493969,1,4,0.19478530330569416
76561198039663324,1,4,0.19478530330569416
76561198039801595,1,4,0.19478530330569416
76561198039822008,1,4,0.19478530330569416
76561198039886147,1,4,0.19478530330569416
76561198040014019,1,4,0.19478530330569416
76561198040105839,1,4,0.19478530330569416
76561198040161412,1,4,0.19478530330569416
76561198040178115,1,4,0.19478530330569416
76561198040296837,1,4,0.19478530330569416
76561198040484666,1,4,0.19478530330569416
76561198040505023,1,4,0.19478530330569416
76561198040600573,1,4,0.19478530330569416
76561198040779532,1,4,0.19478530330569416
76561198040802503,1,4,0.19478530330569416
76561198040884867,1,4,0.19478530330569416
76561198040923840,1,4,0.19478530330569416
76561198041031091,1,4,0.19478530330569416
76561198041034384,1,4,0.19478530330569416
76561198041080728,1,4,0.19478530330569416
76561198041100695,1,4,0.19478530330569416
76561198041138024,1,4,0.19478530330569416
76561198041228105,1,4,0.19478530330569416
76561198041298094,1,4,0.19478530330569416
76561198041323297,1,4,0.19478530330569416
76561198041379206,1,4,0.19478530330569416
76561198041457876,1,4,0.19478530330569416
76561198041497325,1,4,0.19478530330569416
76561198041506271,1,4,0.19478530330569416
76561198041625770,1,4,0.19478530330569416
76561198041689171,1,4,0.19478530330569416
76561198041885150,1,4,0.19478530330569416
76561198041891495,1,4,0.19478530330569416
76561198042038337,1,4,0.19478530330569416
76561198042052301,1,4,0.19478530330569416
76561198042104476,1,4,0.19478530330569416
76561198042395850,1,4,0.19478530330569416
76561198042484540,1,4,0.19478530330569416
76561198042509853,1,4,0.19478530330569416
76561198042574421,1,4,0.19478530330569416
76561198042611397,1,4,0.19478530330569416
76561198042619229,3,4,0.19478530330569416
76561198042619868,1,4,0.19478530330569416
76561198042633209,1,4,0.19478530330569416
76561198042731036,1,4,0.19478530330569416
76561198042755505,1,4,0.19478530330569416
76561198042773556,1,4,0.19478530330569416
76561198042890140,1,4,0.19478530330569416
76561198042896883,1,4,0.19478530330569416
76561198042923150,1,4,0.19478530330569416
76561198042978992,1,4,0.19478530330569416
76561198043115858,3,4,0.19478530330569416
76561198043228049,1,4,0.19478530330569416
76561198043251650,1,4,0.19478530330569416
76561198043480817,1,4,0.19478530330569416
76561198043488004,1,4,0.19478530330569416
76561198043607469,1,4,0.19478530330569416
76561198043655647,1,4,0.19478530330569416
76561198043720348,1,4,0.19478530330569416
76561198043819633,1,4,0.19478530330569416
76561198043828654,1,4,0.19478530330569416
76561198043832583,1,4,0.19478530330569416
76561198043892935,1,4,0.19478530330569416
76561198043898087,1,4,0.19478530330569416
76561198043905851,1,4,0.19478530330569416
76561198043972532,1,4,0.19478530330569416
76561198043982405,1,4,0.19478530330569416
76561198043996154,1,4,0.19478530330569416
76561198044048161,1,4,0.19478530330569416
76561198044056333,1,4,0.19478530330569416
76561198044132953,1,4,0.19478530330569416
76561198044145867,1,4,0.19478530330569416
76561198044196794,1,4,0.19478530330569416
76561198044279579,1,4,0.19478530330569416
76561198044371709,1,4,0.19478530330569416
76561198044386667,1,4,0.19478530330569416
76561198044395197,1,4,0.19478530330569416
76561198044440062,1,4,0.19478530330569416
76561198044531564,1,4,0.19478530330569416
76561198044561633,1,4,0.19478530330569416
76561198044565579,1,4,0.19478530330569416
76561198044596404,1,4,0.19478530330569416
76561198044602606,1,4,0.19478530330569416
76561198044632046,1,4,0.19478530330569416
76561198044681116,3,4,0.19478530330569416
76561198044839188,1,4,0.19478530330569416
76561198044890610,1,4,0.19478530330569416
76561198045195189,1,4,0.19478530330569416
76561198045228449,3,4,0.19478530330569416
76561198045337433,1,4,0.19478530330569416
76561198045354821,1,4,0.19478530330569416
76561198045407759,1,4,0.19478530330569416
76561198045553085,1,4,0.19478530330569416
76561198045616762,1,4,0.19478530330569416
76561198045737785,1,4,0.19478530330569416
76561198045740239,1,4,0.19478530330569416
76561198045763826,1,4,0.19478530330569416
76561198045925412,1,4,0.19478530330569416
76561198046008728,1,4,0.19478530330569416
76561198046206792,1,4,0.19478530330569416
76561198046242117,1,4,0.19478530330569416
76561198046360202,1,4,0.19478530330569416
76561198046436357,1,4,0.19478530330569416
76561198046468073,1,4,0.19478530330569416
76561198046474043,1,4,0.19478530330569416
76561198046588672,1,4,0.19478530330569416
76561198046610907,1,4,0.19478530330569416
76561198046621479,1,4,0.19478530330569416
76561198046680021,1,4,0.19478530330569416
76561198046743901,1,4,0.19478530330569416
76561198046875589,1,4,0.19478530330569416
76561198046878168,3,4,0.19478530330569416
76561198046978149,1,4,0.19478530330569416
76561198046979629,1,4,0.19478530330569416
76561198047015315,1,4,0.19478530330569416
76561198047029812,1,4,0.19478530330569416
76561198047070953,1,4,0.19478530330569416
76561198047112621,1,4,0.19478530330569416
76561198047167723,1,4,0.19478530330569416
76561198047169991,1,4,0.19478530330569416
76561198047270545,1,4,0.19478530330569416
76561198047414009,1,4,0.19478530330569416
76561198047441723,1,4,0.19478530330569416
76561198047455579,1,4,0.19478530330569416
76561198047457459,1,4,0.19478530330569416
76561198047503544,1,4,0.19478530330569416
76561198047506795,1,4,0.19478530330569416
76561198047517097,1,4,0.19478530330569416
76561198047723336,1,4,0.19478530330569416
76561198047794531,0,4,0.19478530330569416
76561198047882270,1,4,0.19478530330569416
76561198047884970,1,4,0.19478530330569416
76561198047975581,1,4,0.19478530330569416
76561198048063791,1,4,0.19478530330569416
76561198048076196,1,4,0.19478530330569416
76561198048140997,1,4,0.19478530330569416
76561198048285800,1,4,0.19478530330569416
76561198048392507,1,4,0.19478530330569416
76561198048426865,1,4,0.19478530330569416
76561198048430200,1,4,0.19478530330569416
76561198048453468,1,4,0.19478530330569416
76561198048520451,1,4,0.19478530330569416
76561198048689582,3,4,0.19478530330569416
76561198048964461,1,4,0.19478530330569416
76561198048979421,1,4,0.19478530330569416
76561198049199276,1,4,0.19478530330569416
76561198049211014,1,4,0.19478530330569416
76561198049212147,1,4,0.19478530330569416
76561198049226196,1,4,0.19478530330569416
76561198049291468,1,4,0.19478530330569416
76561198049304391,1,4,0.19478530330569416
76561198049323874,1,4,0.19478530330569416
76561198049429715,1,4,0.19478530330569416
76561198049442527,1,4,0.19478530330569416
76561198049445507,1,4,0.19478530330569416
76561198049726399,1,4,0.19478530330569416
76561198049775783,1,4,0.19478530330569416
76561198049807324,1,4,0.19478530330569416
76561198049840570,1,4,0.19478530330569416
76561198049902675,1,4,0.19478530330569416
76561198050033018,1,4,0.19478530330569416
76561198050210437,1,4,0.19478530330569416
76561198050285365,1,4,0.19478530330569416
76561198050468382,1,4,0.19478530330569416
76561198050615194,1,4,0.19478530330569416
76561198050746153,1,4,0.19478530330569416
76561198050854730,1,4,0.19478530330569416
76561198050890851,1,4,0.19478530330569416
76561198051089903,1,4,0.19478530330569416
76561198051177321,1,4,0.19478530330569416
76561198051194713,1,4,0.19478530330569416
76561198051227320,1,4,0.19478530330569416
76561198051639199,1,4,0.19478530330569416
76561198051675786,1,4,0.19478530330569416
76561198051733124,1,4,0.19478530330569416
76561198051745012,1,4,0.19478530330569416
76561198051840144,1,4,0.19478530330569416
76561198051919234,1,4,0.19478530330569416
76561198051940006,1,4,0.19478530330569416
76561198052015617,1,4,0.19478530330569416
76561198052111779,1,4,0.19478530330569416
76561198052125808,1,4,0.19478530330569416
76561198052138190,1,4,0.19478530330569416
76561198052203863,3,4,0.19478530330569416
76561198052241443,1,4,0.19478530330569416
76561198052273764,1,4,0.19478530330569416
76561198052442092,1,4,0.19478530330569416
76561198052481833,1,4,0.19478530330569416
76561198052514327,1,4,0.19478530330569416
76561198052646182,1,4,0.19478530330569416
76561198052678573,1,4,0.19478530330569416
76561198052847275,1,4,0.19478530330569416
76561198052850469,1,4,0.19478530330569416
76561198053005358,1,4,0.19478530330569416
76561198053070206,1,4,0.19478530330569416
76561198053159303,1,4,0.19478530330569416
76561198053206025,1,4,0.19478530330569416
76561198053301435,1,4,0.19478530330569416
76561198053369031,1,4,0.19478530330569416
76561198053475768,1,4,0.19478530330569416
76561198053568113,1,4,0.19478530330569416
76561198053605081,1,4,0.19478530330569416
76561198053710885,1,4,0.19478530330569416
76561198053777519,1,4,0.19478530330569416
76561198053948039,1,4,0.19478530330569416
76561198053965300,1,4,0.19478530330569416
76561198053973982,1,4,0.19478530330569416
76561198054004608,1,4,0.19478530330569416
76561198054520957,1,4,0.19478530330569416
76561198054553341,1,4,0.19478530330569416
76561198054960169,1,4,0.19478530330569416
76561198055326676,1,4,0.19478530330569416
76561198055347700,1,4,0.19478530330569416
76561198055487656,1,4,0.19478530330569416
76561198055597355,1,4,0.19478530330569416
76561198055677691,1,4,0.19478530330569416
76561198055786013,1,4,0.19478530330569416
76561198056047449,1,4,0.19478530330569416
76561198056049695,1,4,0.19478530330569416
76561198056116324,1,4,0.19478530330569416
76561198056640740,1,4,0.19478530330569416
76561198056893819,1,4,0.19478530330569416
76561198056909695,1,4,0.19478530330569416
76561198056938654,3,4,0.19478530330569416
