steamid,playtime_forever,achievement_count,efficiency_score,combat_count,combat_skill_count,crafting_count,death_count,exploration_count,leveling_count,player_killer_count,survival_count,zombie_killer_count,category_activity_mean,category_activity_pca,abnormal_behavior_flag
76561198019124682,46,3,0.0652173913043478,0,0,3,0,0,0,0,0,0,0.6,-15.851236481304063,0
76561198077651994,73,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197989848084,45306,28,0.0006180196883415,2,0,8,4,4,3,0,3,4,5.6,10.700518266185608,0
76561197996753153,194,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197985011830,446,13,0.0291479820627802,1,1,6,1,1,0,0,1,2,2.6,-5.2112249991544655,0
76561198013038909,10352,31,0.0029945904173106,2,3,8,4,4,4,0,2,4,6.2,13.812911999111233,0
76561198110110963,26823,43,0.001603101815606,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197989964238,282,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198163792761,48248,43,0.0008912286519648,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197963695471,30343,38,0.0012523481527864,3,4,8,4,6,5,0,4,4,7.6,21.185309810728125,0
76561199186497927,558,43,0.0770609318996415,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561198064082850,11806,43,0.0036422158224631,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198037510530,806,13,0.0161290322580645,1,0,5,1,1,1,0,2,2,2.6,-5.248814787268735,0
76561197960384929,346,3,0.0086705202312138,1,0,2,0,0,0,0,0,0,0.6,-15.959526684922048,0
76561198031209270,2186,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198811114019,463,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197999843190,382,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197962202166,16162,28,0.0017324588541022,3,1,8,1,4,4,0,4,3,5.6,10.723960016121762,0
76561198117359053,15457,43,0.0027819111082357,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198024735043,49531,43,0.000868143183057,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197967628180,446,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197988118202,7067,32,0.0045280882977218,3,1,8,4,5,3,1,3,4,6.4,14.84036826832951,0
76561197999359919,2819,31,0.010996807378503,3,4,8,1,3,5,0,4,3,6.2,13.81330004976316,0
76561198050468382,526,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197969226943,279,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197961444200,1479,19,0.0128465179175118,2,4,5,0,0,4,0,3,1,3.8,0.9917681121807612,0
76561198000877379,6381,43,0.0067387556809277,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198017069455,47677,43,0.0009019023847977,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198062255168,907,17,0.0187431091510474,1,0,7,3,2,1,0,1,2,3.4,-0.9229148210728476,0
76561197975440895,625,18,0.0288,1,0,5,3,2,3,0,2,2,3.6,0.0179308160878157,0
76561197995240388,897,10,0.0111482720178372,0,0,4,1,1,1,0,2,1,2.0,-8.413560065551533,0
76561198106145311,419,3,0.0071599045346062,0,0,3,0,0,0,0,0,0,0.6,-15.851236481304063,0
76561197984916346,2848,28,0.0098314606741573,2,1,6,4,4,5,0,3,3,5.6,10.58467234130448,0
76561197965244835,224,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198041031091,715,13,0.0181818181818181,2,0,4,2,1,1,0,1,2,2.6,-5.3786847024094975,0
76561198047517097,8932,32,0.0035826242722794,3,2,8,4,4,4,0,3,4,6.4,14.842077158418686,0
76561199086020529,460,7,0.0152173913043478,0,0,4,1,0,2,0,0,0,1.4,-11.578171272881749,0
76561198077387115,28326,38,0.001341523688484,3,4,8,4,5,5,0,5,4,7.6,21.1622561114439,0
76561198103648546,143,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197972625086,1642,7,0.0042630937880633,1,1,2,1,0,0,0,1,1,1.4,-11.79825011957956,0
76561199109080778,1894,18,0.0095036958817317,2,0,5,3,1,4,0,1,2,3.6,-0.044798456503944,0
76561198213368405,465,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198003232563,1592,9,0.0056532663316582,1,0,5,1,0,0,0,1,1,1.8,-9.4799983188483,0
76561198043892935,45618,33,0.0007233986584243,2,1,8,4,6,5,0,3,4,6.6,16.013954723207977,0
76561198012913284,4579,28,0.0061148722428477,2,1,8,3,4,3,0,3,4,5.6,10.70257570904442,0
76561198105390244,349,12,0.0343839541547277,0,0,3,1,1,3,1,2,1,2.4,-6.393314905400651,0
76561198085422954,760,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198296685552,133,3,0.0225563909774436,0,0,2,1,0,0,0,0,0,0.6,-15.935679536371188,0
76561198071221914,12374,19,0.0015354776143526,2,0,7,1,2,4,0,1,2,3.8,1.2022111036316652,0
76561198023114816,4865,39,0.008016443987667,2,4,8,4,5,4,4,5,3,7.8,22.12076760772283,0
76561197971424010,6952,26,0.0037399309551208,1,0,6,4,3,4,0,4,4,5.2,8.49277652521818,0
76561198108620000,1264,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198015279263,454,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198025375592,166,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198067054277,30536,43,0.0014081739586062,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197978785613,384,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198344365498,1115,24,0.02152466367713,3,1,4,4,2,4,1,2,3,4.8,6.1028475346677915,0
76561198016946768,210,8,0.0380952380952381,0,0,4,2,1,0,0,0,1,1.6,-10.551030565274692,0
76561198088775500,10447,34,0.0032545228295204,3,2,8,4,5,4,0,4,4,6.8,16.97527035913718,0
76561197982845562,627,10,0.0159489633173843,0,0,5,1,2,1,0,0,1,2.0,-8.327643022722965,0
76561198271393531,37922,43,0.0011339064395337,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198230075672,520,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198979266435,803,43,0.0535491905354919,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561198053965300,491,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198017076824,127,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198023594531,577,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198039493969,25063,31,0.0012368830547021,2,4,6,1,5,5,0,4,4,6.2,13.761207163977256,0
76561198141448555,1459,25,0.0171350239890335,2,2,7,3,3,3,1,2,2,5.0,7.429194488807838,0
76561198060985668,277,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197988995835,2200,25,0.0113636363636363,1,2,5,2,4,4,0,4,3,5.0,7.419912473297863,0
76561198314627469,480,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198096934508,533,9,0.0168855534709193,1,0,5,0,0,1,0,1,1,1.8,-9.45266732055941,0
76561198042755505,1005,19,0.0189054726368159,2,0,6,3,3,1,0,2,2,3.8,1.1019881760276675,0
76561198158465906,311108,43,0.0001382156678709,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561197979931158,3928,43,0.0109470468431771,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198009909967,4996,27,0.005404323458767,2,1,7,4,3,3,0,3,4,5.4,9.540009203975938,0
76561198061920716,53498,43,0.0008037683651725,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198008366572,549,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198356842617,193,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198009653095,2759,24,0.0086988039144617,2,0,8,2,3,3,0,3,3,4.8,6.518245444417712,0
76561198869754826,7711,43,0.005576449228375,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197999882638,2246,24,0.0106856634016028,2,2,7,4,2,3,0,2,2,4.8,6.36802489855496,0
76561198052203863,40,1,0.025,0,0,1,0,0,0,0,0,0,0.2,-18.08710266982702,0
76561198002302509,400,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198201888442,6043,18,0.002978652986927,1,0,3,4,2,4,0,1,3,3.6,-0.1415247530968528,0
76561198064935565,492,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198022393548,9581,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,1
76561197969171432,1351,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198123886137,84308,24,0.0002846704939033,2,1,7,4,2,3,0,2,3,4.8,6.369646709879614,1
76561198139119038,240,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197969934583,4887,34,0.0069572334765704,2,4,8,3,4,5,0,4,4,6.8,16.98592998088755,0
76561198019946240,552,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198056938654,881,2,0.0022701475595913,0,0,2,0,0,0,0,0,0,0.4,-16.96916957556554,0
76561198152370841,87,2,0.0229885057471264,0,0,1,1,0,0,0,0,0,0.4,-17.053612630632664,0
76561198050746153,533,17,0.0318949343339587,1,0,6,3,1,1,0,3,2,3.4,-1.0088318639014098,0
76561198026779638,143,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198032415501,354,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198003886667,1569,23,0.0146590184831102,2,2,4,2,3,4,1,2,3,4.6,5.139895497690116,0
76561199378975787,33088,43,0.0012995647969052,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198015351752,425,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197983806198,5620,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198058094666,13052,35,0.0026815813668403,3,2,7,4,6,4,0,5,4,7.0,17.990530465594208,0
76561197964343044,231,2,0.0086580086580086,1,0,1,0,0,0,0,0,0,0.4,-17.077459779183524,0
76561197970838485,488,6,0.0122950819672131,2,0,3,1,0,0,0,0,0,1.2,-12.79846066082272,0
76561198060687113,95230,43,0.0004515383807623,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561198125355177,1453,18,0.0123881624225739,2,0,5,3,5,0,1,0,2,3.6,-0.0141223777027299,0
76561197989733146,2026,20,0.0098716683119447,1,0,7,3,4,2,0,1,2,4.0,2.294153116413117,0
76561198002513164,483,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197993529099,29369,39,0.0013279308113997,3,4,8,4,6,5,0,5,4,7.8,22.240379561445256,0
76561197980351392,207,7,0.0338164251207729,0,0,5,1,0,0,0,0,1,1.4,-11.544710960208928,0
76561198239468552,6373,43,0.0067472148124901,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197999701119,725,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198160470680,970,14,0.0144329896907216,0,0,4,2,2,3,0,2,1,2.8,-4.180304501389333,0
76561198160700469,1233,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198006075404,188,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198301982604,320,9,0.028125,1,0,3,0,1,1,0,2,1,1.8,-9.555340308363869,0
76561198005110508,371,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198042890140,134,7,0.0522388059701492,0,0,5,0,0,0,0,1,1,1.4,-11.523131248686148,0
76561198352747639,2066,43,0.02081316553727,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197987842222,1156,24,0.0207612456747404,1,4,5,2,4,4,0,2,2,4.8,6.343698642592109,0
76561198039663324,515,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198037018920,9845,41,0.0041645505332656,3,4,8,4,5,5,4,4,4,8.2,24.173331078510262,0
76561198112890258,939,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198043972532,277,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198058007685,477,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198008332774,147,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197996143905,267,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198117913848,2176,27,0.0124080882352941,3,3,5,3,3,4,0,3,3,5.4,9.375042575113875,0
76561198018085358,1304,20,0.0153374233128834,2,2,6,2,2,2,0,2,2,4.0,2.1222906884215327,0
76561199088877943,20087,43,0.0021406880071688,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198059260462,451,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197966963062,618,7,0.0113268608414239,0,0,4,1,0,0,0,1,1,1.4,-11.607574303753273,0
76561198056640740,1096,4,0.0036496350364963,0,0,2,1,0,0,0,0,1,0.8,-14.89851024299336,0
76561198061519395,565,8,0.0141592920353982,0,0,4,1,0,1,0,1,1,1.6,-10.546753266270027,0
76561198037613508,1860,19,0.0102150537634408,2,0,6,4,2,2,0,1,2,3.8,1.063106051986768,0
76561198156345324,58640,28,0.0004774897680763,1,4,8,0,4,4,0,4,3,5.6,10.77782664179993,0
76561198015947070,2827,38,0.0134418111071807,3,3,8,4,6,5,0,5,4,7.6,21.204832079392087,0
76561198168980050,745,14,0.0187919463087248,1,2,5,1,1,1,0,1,2,2.8,-4.232789573879533,0
76561199004429648,3974,43,0.0108203321590337,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198075569071,19812,39,0.0019685039370078,3,4,8,4,6,5,0,5,4,7.8,22.240379561445256,0
76561198046008728,174,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198113455411,237,3,0.0126582278481012,1,0,1,1,0,0,0,0,0,0.6,-16.04396973998917,0
76561197975504766,1015,14,0.0137931034482758,0,0,5,2,2,2,0,1,2,2.8,-4.141092901950408,0
76561197988663774,656,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197986175117,214,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197990106384,18483,33,0.0017854244440837,2,1,8,3,6,4,1,4,4,6.6,15.991249576693397,0
76561197965274807,78187,43,0.0005499635489275,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197976136707,235,3,0.0127659574468085,0,0,3,0,0,0,0,0,0,0.6,-15.851236481304063,0
76561197970897249,27850,43,0.0015439856373429,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197989930177,1184,21,0.0177364864864864,2,0,6,4,2,3,0,2,2,4.2,3.1789968401871462,0
76561197965489900,6771,26,0.0038399054792497,1,4,7,4,3,3,0,2,2,5.2,8.50760042201917,0
76561198009055009,222,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198025266541,150,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198006159566,3841,43,0.0111950013017443,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198115795404,6371,33,0.0051797206090095,3,4,8,1,5,5,0,4,3,6.6,15.969546949765874,0
76561198219536444,599,2,0.003338898163606,0,0,2,0,0,0,0,0,0,0.4,-16.96916957556554,0
76561197975331788,177,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198089721639,5727,31,0.0054129561725161,2,4,6,3,3,5,0,4,4,6.2,13.67194034236324,0
76561198089299679,458,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197996566711,50994,39,0.0007647958583362,3,4,8,4,6,5,0,5,4,7.8,22.240379561445256,0
76561198028185256,436,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197996966511,5709,33,0.0057803468208092,3,4,7,3,5,3,0,4,4,6.6,15.834121152304444,0
76561197970767462,981,18,0.018348623853211,2,1,5,2,2,2,0,2,2,3.6,-0.0311898878931167,0
76561198293467784,4595,25,0.0054406964091403,2,0,8,2,3,3,0,3,4,5.0,7.555414737795537,0
76561197969773091,217,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198071585954,2201,25,0.0113584734211721,2,2,7,2,4,3,0,2,3,5.0,7.494461013546797,0
76561198004777375,433,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198003587634,122,7,0.0573770491803278,1,0,3,1,1,0,0,0,1,1.4,-11.692810808087028,0
76561197976152793,35193,43,0.0012218338874207,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197969894772,437,1,0.0022883295194508,1,0,0,0,0,0,0,0,0,0.2,-18.195392873445,0
76561198047457459,7618,28,0.00367550538199,3,1,5,3,4,5,0,3,4,5.6,10.480061391869969,0
76561198014950467,278,4,0.014388489208633,0,0,4,0,0,0,0,0,0,0.8,-14.733303387042586,0
76561198078782283,443,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197963831883,516,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198103654672,150,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198968513725,1432,43,0.0300279329608938,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561198853553821,2027,20,0.0098667982239763,2,0,6,3,2,2,0,2,3,4.0,2.1218550568873695,0
76561198008667621,4767,26,0.0054541640444724,2,0,7,3,4,3,0,3,4,5.2,8.549095132729775,0
76561198046468073,174,5,0.028735632183908,1,0,3,1,0,0,0,0,0,1.0,-13.808103551466214,0
76561197987842001,348,13,0.0373563218390804,2,0,5,2,1,0,0,1,2,2.6,-5.321572645631262,0
76561198096265586,144,7,0.0486111111111111,1,0,3,1,0,0,0,1,1,1.4,-11.715864507371254,0
76561197987502418,197,3,0.015228426395939,0,0,3,0,0,0,0,0,0,0.6,-15.851236481304063,0
76561198000284462,2673,18,0.0067340067340067,2,0,7,4,3,1,0,0,1,3.6,0.1061025146713987,0
76561198001991912,417,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197994445738,535,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198034663705,418,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198026478759,72681,43,0.0005916264223111,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197999117252,3919,27,0.0068895126307731,3,0,7,3,3,4,0,3,4,5.4,9.54143561085515,0
76561198000262690,713,9,0.0126227208976157,1,0,5,2,0,0,0,0,1,1.8,-9.50157803037108,0
76561198138991245,47976,43,0.0008962814740703,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197993869138,111,7,0.063063063063063,1,0,4,2,0,0,0,0,0,1.4,-11.656680418010383,0
76561197966773879,1597,26,0.0162805259862241,1,4,7,2,2,4,0,3,3,5.2,8.5155569752073,0
76561198085540793,10186,24,0.0023561751423522,1,1,6,3,3,3,1,3,3,4.8,6.358310065944661,0
76561198053159303,513,14,0.0272904483430799,2,0,6,1,3,1,0,0,1,2.8,-4.112300697173138,0
76561197989293848,9156,34,0.0037134119702927,3,3,6,4,4,3,4,3,4,6.8,16.647082132249157,0
76561198989466867,2634,43,0.0163249810174639,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198045740239,38073,37,0.0009718172983479,3,3,8,4,6,5,0,4,4,7.4,20.14976232867495,0
76561198139110854,2598,43,0.0165511932255581,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198008438473,451,9,0.0199556541019955,1,0,4,0,2,1,0,0,1,1.8,-9.4694232655353,0
76561198087927765,469,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197966170666,577,3,0.0051993067590987,0,0,3,0,0,0,0,0,0,0.6,-15.851236481304063,0
76561198111845521,15089,43,0.0028497581019285,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198030599586,17140,43,0.0025087514585764,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197998999001,484,1,0.0020661157024793,0,0,0,1,0,0,0,0,0,0.2,-18.17154572489414,0
76561198275561256,11436,43,0.0037600559636236,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198038195848,267,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197978590706,194,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198220637399,801,11,0.013732833957553,0,0,6,1,2,1,0,0,1,2.2,-7.209709928461487,0
76561198054520957,596,8,0.0134228187919463,0,0,5,1,1,0,0,0,1,1.6,-10.466587510207567,0
76561197961096804,12163,32,0.0026309298692756,3,1,8,4,5,3,0,4,4,6.4,14.878901839600768,0
76561197995068607,19856,37,0.0018634165995165,2,4,8,4,6,5,0,4,4,7.4,20.175666920084627,0
76561197988448073,5004,22,0.004396482813749,2,0,7,3,2,2,0,3,3,4.4,4.294857901865981,0
76561198322492284,6173,33,0.0053458610076138,2,2,8,4,4,3,3,4,3,6.6,15.839122225968875,0
76561197978183612,1134,17,0.0149911816578483,1,0,7,3,2,1,0,2,1,3.4,-0.9050143637335388,0
76561198070686374,546,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197998698277,3892,43,0.0110483042137718,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198010983183,1954,22,0.0112589559877175,1,3,2,3,3,3,1,3,3,4.4,3.957672653005087,0
76561198033535814,482,4,0.0082987551867219,1,0,1,1,0,0,0,0,1,0.8,-15.006800446611344,0
76561198023077730,4821,12,0.0024891101431238,1,0,6,1,2,1,0,0,1,2.4,-6.200067037817993,0
76561197971006744,186,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198000826779,337,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197979864325,411,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197976175533,291,4,0.0137457044673539,0,0,4,0,0,0,0,0,0,0.8,-14.733303387042586,0
76561197986916834,72482,37,0.0005104715653541,3,3,8,4,6,5,0,4,4,7.4,20.14976232867495,0
76561197986074665,23212,38,0.0016370842667585,2,4,8,4,6,5,1,4,4,7.6,21.192203099530506,0
76561198302975346,518,6,0.0115830115830115,1,0,3,1,0,0,0,0,1,1.2,-12.770934258088388,0
76561198023519071,1456,18,0.0123626373626373,2,0,5,4,3,1,0,1,2,3.6,-0.0375246297565929,0
76561198105088252,38,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197982718230,237,5,0.0210970464135021,0,0,3,1,0,1,0,0,0,1.0,-13.756925404626468,0
76561198013293052,242,9,0.0371900826446281,0,0,5,1,1,0,0,1,1,1.8,-9.411517759490431,0
76561198005968036,13399,30,0.0022389730576908,2,0,8,4,4,4,1,3,4,6.0,12.777875483114723,0
76561197992044606,1021,9,0.0088148873653281,1,0,4,1,0,1,0,1,1,1.8,-9.537110375626536,0
76561197997616073,2094,21,0.0100286532951289,3,0,6,3,2,2,0,2,3,4.2,3.1314979475308675,0
76561198255571986,140,43,0.3071428571428571,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,1
76561198112552234,1244,15,0.0120578778135048,2,0,6,1,2,2,0,0,2,3.0,-3.092433816313431,0
76561198001468649,392,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198001180013,306,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198053948039,7088,38,0.0053611738148984,3,4,8,4,5,5,0,5,4,7.6,21.1622561114439,0
76561197983019818,383,10,0.0261096605744125,0,0,3,1,1,3,0,1,1,2.0,-8.464920835563662,0
76561198239799624,625,15,0.024,2,0,5,3,1,0,0,2,2,3.0,-3.2330128557197746,0
76561197992650133,140960,42,0.0002979568671963,3,4,8,4,6,5,4,4,4,8.4,25.251454528511623,1
76561197973052125,473,1,0.0021141649048625,0,0,0,1,0,0,0,0,0,0.2,-18.17154572489414,0
76561198014776829,767,20,0.0260756192959582,2,0,5,3,2,1,4,2,1,4.0,1.9349070561704984,0
76561198400589410,10610,43,0.0040527803958529,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198009121120,371,7,0.0188679245283018,1,0,2,0,0,1,0,2,1,1.4,-11.751396852626709,0
76561198021474487,619,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197989858849,1735,17,0.0097982708933717,2,0,5,2,3,3,0,0,2,3.4,-1.0379323838959529,0
76561197976530450,13654,38,0.0027830672330452,3,4,8,4,5,5,0,5,4,7.6,21.1622561114439,0
76561197973141301,5335,24,0.0044985941893158,1,4,5,1,4,2,0,4,3,4.8,6.335875323243368,0
76561197992409766,473,6,0.0126849894291754,0,0,4,0,1,0,0,1,0,1.2,-12.600110186324088,0
76561198258571297,1817,43,0.0236653824986241,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197975413392,434,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561197985450983,1414,21,0.0148514851485148,1,2,5,1,3,4,0,3,2,4.2,3.2160599400071916,0
76561197988769508,2752,3,0.0010901162790697,2,0,0,1,0,0,0,0,0,0.6,-16.152259943607152,0
76561197970590608,334,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198004691205,12022,36,0.002994510064881,3,4,7,3,6,4,0,5,4,7.2,19.02813539050619,0
76561197993775251,757,17,0.0224570673712021,2,1,6,1,1,2,0,2,2,3.4,-1.0248702828273473,0
76561197976579619,520,4,0.0076923076923076,1,0,1,0,0,0,0,1,1,0.8,-14.98522073508856,0
76561198049726399,226,2,0.0088495575221238,1,0,0,1,0,0,0,0,0,0.4,-17.161902834250647,0
76561198090321265,70715,43,0.0006080746659124,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198246701002,262,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561198049199276,191,0,0.0,0,0,0,0,0,0,0,0,0,0.0,-19.205035764088496,0
76561199469211097,8133,43,0.0052871019304069,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561198318971896,2675,43,0.0160747663551401,3,4,8,4,6,5,4,5,4,8.6,26.306524279228757,0
76561197987664448,48,6,0.125,1,0,3,1,0,0,0,0,1,1.2,-12.770934258088388,0
76561198002385573,585,2,0.0034188034188034,1,0,1,0,0,0,0,0,0,0.4,-17.077459779183524,0
76561197993566384,147,8,0.0544217687074829,0,0,4,1,0,1,0,1,1,1.6,-10.546753266270027,0
76561198009764050,8230,36,0.004374240583232,3,4,8,3,5,4,0,5,4,7.2,19.0679450347663,0
76561198049445507,2734,20,0.0073152889539136,2,0,7,1,2,2,0,3,3,4.0,2.227877823477275,0
