steamid,playtime_forever,achievement_count,efficiency_score,efficiency_per_10h,max_survive_minutes,max_items_crafted,max_zombies_killed,max_players_killed,max_fortitude_skill,max_travel_distance,max_death_count,max_character_level,max_survive_minutes_intensity,max_items_crafted_intensity,max_zombies_killed_intensity,max_players_killed_intensity,max_fortitude_skill_intensity,max_travel_distance_intensity,max_death_count_intensity,max_character_level_intensity,max_survive_minutes_intensity_norm,max_items_crafted_intensity_norm,max_zombies_killed_intensity_norm,max_players_killed_intensity_norm,max_fortitude_skill_intensity_norm,max_travel_distance_intensity_norm,max_death_count_intensity_norm,max_character_level_intensity_norm,combat_count,combat_percent,combat_skill_count,combat_skill_percent,crafting_count,crafting_percent,death_count,death_percent,exploration_count,exploration_percent,leveling_count,leveling_percent,player_killer_count,player_killer_percent,survival_count,survival_percent,zombie_killer_count,zombie_killer_percent,playtime_outlier,impossible_survival,zero_achieve_high_playtime,suspect_flag
76561197998116681,499,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198040105839,4714,43,0.0091217649554518,5.473058973271107,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561198011839810,1165,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198047015315,10725,27,0.0025174825174825,1.5104895104895104,180,5000,500,1,0,250,28,70,3,5,4,2,1,4,5,4,0.5,1.0,0.75,0.25,0.0,0.75,1.0,0.6,2,0.074074074074074,0,0.0,8,0.2962962962962963,4,0.1481481481481481,4,0.1481481481481481,3,0.1111111111111111,1,0.037037037037037,2,0.074074074074074,3,0.1111111111111111,False,False,False,False
76561198082363887,668,6,0.0089820359281437,5.389221556886227,0,50,10,0,0,0,1,7,1,2,2,1,1,1,2,2,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.2,0,0.0,0,0.0,2,0.3333333333333333,1,0.1666666666666666,1,0.1666666666666666,1,0.1666666666666666,0,0.0,0,0.0,1,0.1666666666666666,False,False,False,False
76561197976301865,252,3,0.0119047619047619,7.142857142857142,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198086929527,56,4,0.0714285714285714,42.857142857142854,0,0,10,0,0,0,0,0,1,1,2,1,1,1,1,1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,3,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,False,False,False,False
76561198082583564,2560,26,0.01015625,6.09375,180,1500,500,0,8,250,14,70,3,4,4,1,4,4,4,4,0.5,0.75,0.75,0.0,0.75,0.75,0.75,0.6,3,0.1153846153846153,3,0.1153846153846153,6,0.2307692307692307,3,0.1153846153846153,3,0.1153846153846153,3,0.1153846153846153,0,0.0,2,0.0769230769230769,3,0.1153846153846153,False,False,False,False
76561198049807324,17777,38,0.0021375935197164,1.2825561118298925,1680,5000,2500,0,10,1000,28,300,5,5,5,1,5,5,5,6,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3,0.0789473684210526,4,0.1052631578947368,8,0.2105263157894736,4,0.1052631578947368,6,0.1578947368421052,5,0.131578947368421,0,0.0,4,0.1052631578947368,4,0.1052631578947368,False,False,False,False
76561198087733049,6744,24,0.0035587188612099,2.1352313167259784,180,5000,500,0,0,250,28,28,3,5,4,1,1,4,5,3,0.5,1.0,0.75,0.0,0.0,0.75,1.0,0.4,2,0.0833333333333333,0,0.0,8,0.3333333333333333,4,0.1666666666666666,3,0.125,2,0.0833333333333333,0,0.0,2,0.0833333333333333,3,0.125,False,False,False,False
76561197985194605,342,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198314093601,7998,43,0.0053763440860215,3.2258064516129035,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561198009198554,180,3,0.0166666666666666,10.0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2,0.6666666666666666,0,0.0,0,0.0,1,0.3333333333333333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198031418338,4350,28,0.0064367816091954,3.8620689655172415,180,1500,500,1,6,250,28,300,3,4,4,2,3,4,5,6,0.5,0.75,0.75,0.25,0.5,0.75,1.0,1.0,1,0.0357142857142857,2,0.0714285714285714,6,0.2142857142857142,4,0.1428571428571428,4,0.1428571428571428,5,0.1785714285714285,1,0.0357142857142857,2,0.0714285714285714,3,0.1071428571428571,False,False,False,False
76561198023531599,300,4,0.0133333333333333,8.0,0,0,0,1,0,0,1,0,1,1,1,2,1,1,2,1,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0,0.0,0,0.0,2,0.5,1,0.25,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,False,False,False,False
76561198013104879,931,19,0.0204081632653061,12.244897959183673,180,500,100,0,8,10,1,28,3,3,3,1,4,2,2,3,0.5,0.5,0.5,0.0,0.75,0.25,0.25,0.4,2,0.1052631578947368,3,0.1578947368421052,6,0.3157894736842105,1,0.0526315789473684,1,0.0526315789473684,2,0.1052631578947368,0,0.0,2,0.1052631578947368,2,0.1052631578947368,False,False,False,False
76561198121273308,1413,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561197986188338,694,10,0.0144092219020172,8.645533141210374,0,0,10,0,0,10,14,0,1,1,2,1,1,2,4,1,0.0,0.0,0.25,0.0,0.0,0.25,0.75,0.0,2,0.2,0,0.0,3,0.3,3,0.3,1,0.1,0,0.0,0,0.0,0,0.0,1,0.1,False,False,False,False
76561199163346378,5040,43,0.008531746031746,5.119047619047619,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561197977451417,3534,25,0.0070741369552914,4.244482173174872,600,1500,500,0,8,50,28,28,4,4,4,1,4,3,5,3,0.75,0.75,0.75,0.0,0.75,0.5,1.0,0.4,1,0.04,3,0.12,7,0.28,4,0.16,2,0.08,2,0.08,0,0.0,3,0.12,3,0.12,False,False,False,False
76561198068088128,10457,39,0.0037295591469828,2.2377354881897293,1680,5000,2500,5,10,250,14,300,5,5,5,3,5,4,4,6,1.0,1.0,1.0,0.5,1.0,0.75,0.75,1.0,3,0.0769230769230769,4,0.1025641025641025,8,0.2051282051282051,3,0.0769230769230769,5,0.1282051282051282,5,0.1282051282051282,2,0.0512820512820512,5,0.1282051282051282,4,0.1025641025641025,False,False,False,False
76561198043982405,3312,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198016012993,467,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198111678291,1163,12,0.0103181427343078,6.190885640584695,180,50,100,0,0,10,1,7,3,2,3,1,1,2,2,2,0.5,0.25,0.5,0.0,0.0,0.25,0.25,0.2,1,0.0833333333333333,0,0.0,4,0.3333333333333333,1,0.0833333333333333,1,0.0833333333333333,1,0.0833333333333333,0,0.0,2,0.1666666666666666,2,0.1666666666666666,False,False,False,False
76561198004427256,48459,37,0.0007635320580284,0.4581192348170618,1680,5000,2500,0,10,1000,28,300,5,5,5,1,5,5,5,6,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2,0.054054054054054,4,0.1081081081081081,8,0.2162162162162162,4,0.1081081081081081,6,0.1621621621621621,5,0.1351351351351351,0,0.0,4,0.1081081081081081,4,0.1081081081081081,False,False,False,False
76561198077330311,520,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198017899277,193,10,0.0518134715025906,31.0880829015544,0,50,10,0,0,10,7,0,1,2,2,1,1,2,3,1,0.0,0.25,0.25,0.0,0.0,0.25,0.5,0.0,1,0.1,0,0.0,5,0.5,2,0.2,1,0.1,0,0.0,0,0.0,0,0.0,1,0.1,False,False,False,False
76561197960286640,298,4,0.0134228187919463,8.053691275167784,60,0,10,0,0,0,0,0,2,1,2,1,1,1,1,1,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,2,0.5,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,1,0.25,False,False,False,False
76561197979933859,2577,31,0.0120294916569654,7.217694994179278,600,500,500,0,10,50,14,300,4,3,4,1,5,3,4,6,0.75,0.5,0.75,0.0,1.0,0.5,0.75,1.0,2,0.064516129032258,4,0.1290322580645161,6,0.1935483870967742,3,0.0967741935483871,4,0.1290322580645161,5,0.1612903225806451,0,0.0,4,0.1290322580645161,3,0.0967741935483871,False,False,False,False
76561198025213357,283,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198219343843,581,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198045337433,21908,34,0.0015519444951615,0.931166697096951,1680,5000,2500,1,6,1000,28,140,5,5,5,2,3,5,5,5,1.0,1.0,1.0,0.25,0.5,1.0,1.0,0.8,2,0.0588235294117647,2,0.0588235294117647,8,0.2352941176470588,4,0.1176470588235294,5,0.1470588235294117,4,0.1176470588235294,1,0.0294117647058823,4,0.1176470588235294,4,0.1176470588235294,False,False,False,False
76561198006847847,451,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198255569062,8333,43,0.0051602064082563,3.096123844953798,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561197985289753,16421,43,0.0026185981365324,1.5711588819194937,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561198029732166,785,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561197989786789,171,4,0.023391812865497,14.035087719298245,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1,0.25,0,0.0,2,0.5,1,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198014882529,536,13,0.0242537313432835,14.55223880597015,0,0,10,0,0,10,28,7,1,1,2,1,1,2,5,2,0.0,0.0,0.25,0.0,0.0,0.25,1.0,0.2,1,0.0769230769230769,0,0.0,3,0.2307692307692307,4,0.3076923076923077,3,0.2307692307692307,1,0.0769230769230769,0,0.0,0,0.0,1,0.0769230769230769,False,False,False,False
76561198141806754,1012,16,0.0158102766798418,9.486166007905137,180,50,100,0,0,50,7,28,3,2,3,1,1,3,3,3,0.5,0.25,0.5,0.0,0.0,0.5,0.5,0.4,1,0.0625,0,0.0,5,0.3125,2,0.125,2,0.125,2,0.125,0,0.0,2,0.125,2,0.125,False,False,False,False
76561198052646182,3034,28,0.009228740936058,5.537244561634806,1680,500,2500,1,10,250,7,300,5,3,5,2,5,4,3,6,1.0,0.5,1.0,0.25,1.0,0.75,0.5,1.0,1,0.0357142857142857,4,0.1428571428571428,4,0.1428571428571428,2,0.0714285714285714,3,0.1071428571428571,5,0.1785714285714285,1,0.0357142857142857,4,0.1428571428571428,4,0.1428571428571428,False,False,False,False
76561198062877029,14683,43,0.0029285568344343,1.7571341006606278,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561198381755148,1837,43,0.0234077299945563,14.044637996733805,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561198019197628,8214,43,0.0052349646944241,3.140978816654492,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561198245563714,32,1,0.03125,18.75,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198027732341,348,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561197998444372,595,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198009854709,8760,25,0.0028538812785388,1.7123287671232876,180,500,2500,0,0,250,28,300,3,3,5,1,1,4,5,6,0.5,0.5,1.0,0.0,0.0,0.75,1.0,1.0,2,0.08,0,0.0,5,0.2,4,0.16,3,0.12,5,0.2,0,0.0,2,0.08,4,0.16,False,False,False,False
76561198303080182,247,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561197998883514,21676,37,0.0017069570031371,1.0241742018822662,1680,500,2500,0,10,1000,28,300,5,3,5,1,5,5,5,6,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,3,0.081081081081081,4,0.1081081081081081,6,0.1621621621621621,4,0.1081081081081081,6,0.1621621621621621,5,0.1351351351351351,0,0.0,5,0.1351351351351351,4,0.1081081081081081,False,False,False,False
76561197985705987,508,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198084178836,128,6,0.046875,28.125,0,0,10,0,0,0,1,7,1,1,2,1,1,1,2,2,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.2,0,0.0,0,0.0,3,0.5,1,0.1666666666666666,0,0.0,1,0.1666666666666666,0,0.0,0,0.0,1,0.1666666666666666,False,False,False,False
76561198074190161,12605,31,0.0024593415311384,1.4756049186830622,600,5000,2500,0,4,250,28,140,4,5,5,1,2,4,5,5,0.75,1.0,1.0,0.0,0.25,0.75,1.0,0.8,2,0.064516129032258,1,0.032258064516129,8,0.2580645161290322,4,0.1290322580645161,5,0.1612903225806451,4,0.1290322580645161,0,0.0,3,0.0967741935483871,4,0.1290322580645161,False,False,False,False
76561198004429817,128,7,0.0546875,32.8125,0,0,0,0,0,0,7,0,1,1,1,1,1,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1,0.1428571428571428,0,0.0,4,0.5714285714285714,2,0.2857142857142857,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198067953510,22211,37,0.0016658412498311,0.9995047498986988,1680,5000,2500,0,10,1000,28,140,5,5,5,1,5,5,5,5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.8,3,0.081081081081081,4,0.1081081081081081,8,0.2162162162162162,4,0.1081081081081081,6,0.1621621621621621,4,0.1081081081081081,0,0.0,4,0.1081081081081081,4,0.1081081081081081,False,False,False,False
76561198068736110,1244,18,0.0144694533762057,8.681672025723472,180,50,500,0,0,50,14,140,3,2,4,1,1,3,4,5,0.5,0.25,0.75,0.0,0.0,0.5,0.75,0.8,1,0.0555555555555555,0,0.0,3,0.1666666666666666,3,0.1666666666666666,2,0.1111111111111111,4,0.2222222222222222,0,0.0,2,0.1111111111111111,3,0.1666666666666666,False,False,False,False
76561197996115754,3430,23,0.0067055393586005,4.02332361516035,1680,1500,100,0,0,50,14,70,5,4,3,1,1,3,4,4,1.0,0.75,0.5,0.0,0.0,0.5,0.75,0.6,2,0.0869565217391304,0,0.0,7,0.3043478260869565,3,0.1304347826086956,2,0.0869565217391304,3,0.1304347826086956,0,0.0,4,0.1739130434782608,2,0.0869565217391304,False,False,False,False
76561199012979176,393,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198917169897,7993,43,0.0053797072438383,3.227824346303015,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561198025540438,3366,22,0.0065359477124183,3.9215686274509807,600,500,500,0,4,50,7,28,4,3,4,1,2,3,3,3,0.75,0.5,0.75,0.0,0.25,0.5,0.5,0.4,2,0.0909090909090909,1,0.0454545454545454,6,0.2727272727272727,2,0.0909090909090909,3,0.1363636363636363,2,0.0909090909090909,0,0.0,3,0.1363636363636363,3,0.1363636363636363,False,False,False,False
76561197970493829,9280,34,0.0036637931034482,2.1982758620689653,1680,5000,2500,0,10,250,1,140,5,5,5,1,5,4,2,5,1.0,1.0,1.0,0.0,1.0,0.75,0.25,0.8,3,0.088235294117647,4,0.1176470588235294,8,0.2352941176470588,1,0.0294117647058823,5,0.1470588235294117,4,0.1176470588235294,0,0.0,5,0.1470588235294117,4,0.1176470588235294,False,False,False,False
76561198052241443,6140,40,0.006514657980456,3.908794788273616,1680,5000,500,25,10,250,28,140,5,5,4,5,5,4,5,5,1.0,1.0,0.75,1.0,1.0,0.75,1.0,0.8,3,0.075,4,0.1,8,0.2,4,0.1,5,0.125,4,0.1,4,0.1,5,0.125,3,0.075,False,False,False,False
76561198067031569,555,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198008860688,7727,21,0.0027177429791639,1.6306457874983822,600,1500,500,0,0,50,7,140,4,4,4,1,1,3,3,5,0.75,0.75,0.75,0.0,0.0,0.5,0.5,0.8,1,0.0476190476190476,0,0.0,6,0.2857142857142857,2,0.0952380952380952,2,0.0952380952380952,4,0.1904761904761904,0,0.0,3,0.1428571428571428,3,0.1428571428571428,False,False,False,False
76561198043251650,2295,18,0.0078431372549019,4.705882352941177,180,50,100,0,0,50,14,28,3,2,3,1,1,3,4,3,0.5,0.25,0.5,0.0,0.0,0.5,0.75,0.4,2,0.1111111111111111,0,0.0,5,0.2777777777777778,3,0.1666666666666666,2,0.1111111111111111,2,0.1111111111111111,0,0.0,2,0.1111111111111111,2,0.1111111111111111,False,False,False,False
76561198205968384,13176,43,0.0032635094110503,1.958105646630237,1680,5000,2500,25,10,1000,28,300,5,5,5,5,5,5,5,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0.0697674418604651,4,0.0930232558139534,8,0.1860465116279069,4,0.0930232558139534,6,0.1395348837209302,5,0.1162790697674418,4,0.0930232558139534,5,0.1162790697674418,4,0.0930232558139534,False,False,False,False
76561197973942166,455,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198917350605,252,5,0.0198412698412698,11.904761904761903,0,0,10,0,0,0,0,0,1,1,2,1,1,1,1,1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,4,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,False,False,False,False
76561198061291431,5005,28,0.0055944055944055,3.3566433566433567,600,5000,500,0,0,250,28,140,4,5,4,1,1,4,5,5,0.75,1.0,0.75,0.0,0.0,0.75,1.0,0.8,2,0.0714285714285714,0,0.0,8,0.2857142857142857,4,0.1428571428571428,3,0.1071428571428571,4,0.1428571428571428,0,0.0,4,0.1428571428571428,3,0.1071428571428571,False,False,False,False
76561198002794497,14678,36,0.0024526502248262,1.4715901348957623,0,5000,500,25,10,1000,28,300,1,5,4,5,5,5,5,6,0.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,2,0.0555555555555555,4,0.1111111111111111,8,0.2222222222222222,4,0.1111111111111111,6,0.1666666666666666,5,0.1388888888888889,4,0.1111111111111111,0,0.0,3,0.0833333333333333,False,False,False,False
76561198061305249,237,6,0.0253164556962025,15.189873417721518,0,50,10,0,0,10,1,0,1,2,2,1,1,2,2,1,0.0,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0,0.0,0,0.0,3,0.5,1,0.1666666666666666,1,0.1666666666666666,0,0.0,0,0.0,0,0.0,1,0.1666666666666666,False,False,False,False
76561198282831248,505,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198090967045,346,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561197965333589,212,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198016438920,391,4,0.0102301790281329,6.138107416879796,0,0,10,0,0,0,0,0,1,1,2,1,1,1,1,1,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,3,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.25,False,False,False,False
76561198060685657,217,6,0.0276497695852534,16.589861751152075,0,50,10,0,0,0,1,0,1,2,2,1,1,1,2,1,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0,0.0,0,0.0,4,0.6666666666666666,1,0.1666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1666666666666666,False,False,False,False
76561198027667124,456,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198040884867,2171,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
76561198098604636,256,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,False,False,False,False
