steamid,playtime_forever,achievement_count,efficiency_score,max_survive_minutes,max_items_crafted,max_zombies_killed,max_players_killed,max_fortitude_skill,max_travel_distance,max_death_count,max_character_level,playtime_outlier,impossible_survival,zero_achieve_high_playtime,suspect_flag,max_activity_mean,max_activity_pca
76561197963135603,251,10,0.0398406374501992,60,50,10,0,0,10,1,0,False,False,False,False,-0.7466438610092578,-1.4931827197569978
76561198123613712,5510,43,0.0078039927404718,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198036933650,557,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198019124682,46,3,0.0652173913043478,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198077651994,73,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197989848084,45306,28,0.0006180196883415,600,5000,2500,0,0,250,28,70,False,False,False,False,0.6552290997149792,1.3086324903904512
76561197996753153,194,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197985011830,446,13,0.0291479820627802,60,500,100,0,4,10,1,0,False,False,False,False,-0.6778013862174131,-1.3561422392981135
76561198013038909,10352,31,0.0029945904173106,180,5000,2500,0,8,250,28,140,False,False,False,False,0.6474412439296049,1.2925524801906394
76561198110110963,26823,43,0.001603101815606,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197989964238,282,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198163792761,48248,43,0.0008912286519648,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197963695471,30343,38,0.0012523481527864,1680,5000,2500,0,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561199186497927,558,43,0.0770609318996415,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561198064082850,11806,43,0.0036422158224631,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198037510530,806,13,0.0161290322580645,180,500,100,0,0,10,1,7,False,False,False,False,-0.6238889879213743,-1.2481287875156628
76561197960384929,346,3,0.0086705202312138,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198031209270,2186,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198811114019,463,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197999843190,382,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197962202166,16162,28,0.0017324588541022,1680,5000,500,0,4,250,1,140,False,False,False,False,0.7161108421436111,1.426444163931761
76561198117359053,15457,43,0.0027819111082357,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198024735043,49531,43,0.000868143183057,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197967628180,446,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197988118202,7067,32,0.0045280882977218,600,5000,2500,1,4,250,28,70,False,False,False,False,0.6552290997149792,1.3086324903904512
76561197999359919,2819,31,0.010996807378503,1680,5000,500,0,10,50,1,300,False,False,False,False,1.022405933361832,2.0392984641032164
76561198050468382,526,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197969226943,279,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197961444200,1479,19,0.0128465179175118,600,500,10,0,10,0,0,140,False,False,False,False,-0.2471870965143254,-0.4941403635393131
76561198000877379,6381,43,0.0067387556809277,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198017069455,47677,43,0.0009019023847977,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198062255168,907,17,0.0187431091510474,60,1500,100,0,0,50,14,7,False,False,False,False,-0.555190723909057,-1.1129076394591941
76561197975440895,625,18,0.0288,180,50,100,0,0,50,14,70,False,False,False,False,-0.5524299091846013,-1.1042074077160404
76561197995240388,897,10,0.0111482720178372,180,50,10,0,0,10,1,7,False,False,False,False,-0.6927314627132191,-1.385169267974547
76561198106145311,419,3,0.0071599045346062,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197984916346,2848,28,0.0098314606741573,180,1500,500,0,4,50,28,300,False,False,False,False,0.13377020043485477,0.26680722750638264
76561197965244835,224,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198041031091,715,13,0.0181818181818181,60,50,100,0,0,10,7,7,False,False,False,False,-0.7135455894070175,-1.4267198645585004
76561198047517097,8932,32,0.0035826242722794,600,5000,2500,0,6,250,28,140,False,False,False,False,0.7892332021229509,1.576756246715463
76561199086020529,460,7,0.0152173913043478,0,0,0,0,0,0,1,28,False,False,False,False,-0.7209473779394506,-1.4417604753529552
76561198077387115,28326,38,0.001341523688484,1680,5000,2500,0,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198103648546,143,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197972625086,1642,7,0.0042630937880633,60,0,10,0,4,0,1,0,False,False,False,False,-0.7521043736126358,-1.5040038309673187
76561199109080778,1894,18,0.0095036958817317,60,50,100,0,0,10,14,140,False,False,False,False,-0.4589377948318713,-0.9172847275409781
76561198213368405,465,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198003232563,1592,9,0.0056532663316582,60,50,10,0,0,0,1,0,False,False,False,False,-0.7466438610092578,-1.4931827197569978
76561198043892935,45618,33,0.0007233986584243,600,5000,2500,0,4,1000,28,300,False,False,False,False,1.0955282933411719,2.1896105468869185
76561198012913284,4579,28,0.0061148722428477,600,5000,2500,0,4,250,14,70,False,False,False,False,0.6552290997149792,1.3086324903904512
76561198105390244,349,12,0.0343839541547277,180,50,10,1,0,10,1,70,False,False,False,False,-0.5721277705460446,-1.1438578872820366
76561198085422954,760,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198296685552,133,3,0.0225563909774436,0,0,0,0,0,0,1,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198071221914,12374,19,0.0015354776143526,60,5000,100,0,0,50,1,140,False,False,False,False,0.08165295290254541,0.15400528228079174
76561198023114816,4865,39,0.008016443987667,1680,5000,500,25,10,250,28,140,False,False,False,False,0.7161108421436111,1.426444163931761
76561197971424010,6952,26,0.0037399309551208,1680,1500,2500,0,0,250,28,140,False,False,False,False,0.7716052123836696,1.550088147342546
76561198108620000,1264,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198015279263,454,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198025375592,166,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198067054277,30536,43,0.0014081739586062,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197978785613,384,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198344365498,1115,24,0.02152466367713,180,50,500,1,4,50,28,140,False,False,False,False,-0.33087975628132665,-0.6598592977643789
76561198016946768,210,8,0.0380952380952381,0,0,10,0,0,10,7,0,False,False,False,False,-0.7723603676402566,-1.5446043690422935
76561198088775500,10447,34,0.0032545228295204,1680,5000,2500,0,6,250,28,140,False,False,False,False,1.153841094620126,2.3075659320650095
76561197982845562,627,10,0.0159489633173843,0,500,10,0,0,10,1,7,False,False,False,False,-0.70435483136568,-1.4095808813065833
76561198271393531,37922,43,0.0011339064395337,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198230075672,520,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198979266435,803,43,0.0535491905354919,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561198053965300,491,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198017076824,127,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198023594531,577,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198039493969,25063,31,0.0012368830547021,1680,1500,2500,0,10,250,1,300,False,False,False,False,1.0779003036018906,2.1629424475140016
76561198141448555,1459,25,0.0171350239890335,180,1500,100,1,6,50,14,70,False,False,False,False,-0.3940750436866408,-0.7903951826167339
76561198060985668,277,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197988995835,2200,25,0.0113636363636363,1680,500,500,0,6,50,7,140,False,False,False,False,0.2246647078395959,0.4525441550028793
76561198314627469,480,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198096934508,533,9,0.0168855534709193,60,50,10,0,0,0,0,7,False,False,False,False,-0.7332434507684606,-1.4663703441244966
76561198042755505,1005,19,0.0189054726368159,180,500,100,0,0,50,14,7,False,False,False,False,-0.6238889879213743,-1.2481287875156628
76561198158465906,311108,43,0.0001382156678709,1680,5000,2500,25,10,1000,28,300,True,False,False,True,1.460136185838347,2.9204202322364647
76561197979931158,3928,43,0.0109470468431771,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198009909967,4996,27,0.005404323458767,600,1500,2500,0,4,250,28,70,False,False,False,False,0.2729932174785229,0.5511547056679876
76561198061920716,53498,43,0.0008037683651725,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198008366572,549,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198356842617,193,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198009653095,2759,24,0.0086988039144617,600,5000,500,0,0,50,7,70,False,False,False,False,0.21749884723846427,0.4275107222572029
76561198869754826,7711,43,0.005576449228375,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197999882638,2246,24,0.0106856634016028,180,5000,100,0,6,50,28,70,False,False,False,False,-0.011839161450184571,-0.03291739789427035
76561198052203863,40,1,0.025,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198002302509,400,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198201888442,6043,18,0.002978652986927,60,1500,500,0,0,50,28,140,False,False,False,False,-0.2130368788386079,-0.4272481488150224
76561198064935565,492,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198022393548,9581,0,0.0,0,0,0,0,0,0,0,0,False,False,True,True,-0.7745490189026393,-1.5490099778829598
76561197969171432,1351,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198123886137,84308,24,0.0002846704939033,180,1500,500,0,4,50,28,70,True,False,False,True,-0.30652899319133786,-0.6141708289900843
76561198139119038,240,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197969934583,4887,34,0.0069572334765704,1680,5000,2500,0,10,250,14,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198019946240,552,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198056938654,881,2,0.0022701475595913,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198152370841,87,2,0.0229885057471264,0,0,0,0,0,0,1,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198050746153,533,17,0.0318949343339587,180,500,100,0,0,10,14,7,False,False,False,False,-0.6238889879213743,-1.2481287875156628
76561198026779638,143,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198032415501,354,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198003886667,1569,23,0.0146590184831102,180,0,500,1,6,50,7,140,False,False,False,False,-0.33634026888470464,-0.6706804089746998
76561199378975787,33088,43,0.0012995647969052,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198015351752,425,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197983806198,5620,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198058094666,13052,35,0.0026815813668403,1680,1500,2500,0,6,1000,28,140,False,False,False,False,0.7716052123836696,1.550088147342546
76561197964343044,231,2,0.0086580086580086,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197970838485,488,6,0.0122950819672131,0,0,0,0,0,0,1,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198060687113,95230,43,0.0004515383807623,1680,5000,2500,25,10,1000,28,300,True,False,False,True,1.460136185838347,2.9204202322364647
76561198125355177,1453,18,0.0123881624225739,0,500,100,1,0,1000,14,0,False,False,False,False,-0.698057380245034,-1.3967427773730883
76561197989733146,2026,20,0.0098716683119447,60,1500,100,0,0,1000,14,28,False,False,False,False,-0.5149894931866655,-1.0324705125616906
76561198002513164,483,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197993529099,29369,39,0.0013279308113997,1680,5000,2500,0,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197980351392,207,7,0.0338164251207729,0,50,10,0,0,0,1,0,False,False,False,False,-0.7668998550368786,-1.5337832578319726
76561198239468552,6373,43,0.0067472148124901,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197999701119,725,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198160470680,970,14,0.0144329896907216,180,50,10,0,0,50,7,70,False,False,False,False,-0.5721277705460446,-1.1438578872820366
76561198160700469,1233,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198006075404,188,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198301982604,320,9,0.028125,180,0,10,0,0,10,0,7,False,False,False,False,-0.698191975316597,-1.395990379184868
76561198005110508,371,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198042890140,134,7,0.0522388059701492,60,50,10,0,0,0,0,0,False,False,False,False,-0.7466438610092578,-1.4931827197569978
76561198352747639,2066,43,0.02081316553727,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197987842222,1156,24,0.0207612456747404,180,50,100,0,10,50,7,140,False,False,False,False,-0.4184258067766296,-0.8360836513910286
76561198039663324,515,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198037018920,9845,41,0.0041645505332656,600,5000,2500,25,10,250,28,300,False,False,False,False,1.0955282933411719,2.1896105468869185
76561198112890258,939,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198043972532,277,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198058007685,477,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198008332774,147,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197996143905,267,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198117913848,2176,27,0.0124080882352941,600,50,500,0,8,50,14,140,False,False,False,False,-0.18908779808798076,-0.3756555312395554
76561198018085358,1304,20,0.0153374233128834,180,500,100,0,6,50,7,28,False,False,False,False,-0.5836877571989827,-1.167691660618159
76561199088877943,20087,43,0.0021406880071688,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198059260462,451,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197966963062,618,7,0.0113268608414239,60,50,10,0,0,0,1,0,False,False,False,False,-0.7466438610092578,-1.4931827197569978
76561198056640740,1096,4,0.0036496350364963,0,0,10,0,0,0,1,0,False,False,False,False,-0.7723603676402566,-1.5446043690422935
76561198061519395,565,8,0.0141592920353982,60,50,10,0,0,0,1,7,False,False,False,False,-0.7332434507684606,-1.4663703441244966
76561198037613508,1860,19,0.0102150537634408,60,500,100,0,0,50,28,28,False,False,False,False,-0.6241997452542245,-1.2488927367681089
76561198156345324,58640,28,0.0004774897680763,1680,5000,500,0,10,250,0,140,False,False,False,False,0.7161108421436111,1.426444163931761
76561198015947070,2827,38,0.0134418111071807,1680,5000,2500,0,8,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198168980050,745,14,0.0187919463087248,60,50,100,0,6,10,1,7,False,False,False,False,-0.7135455894070175,-1.4267198645585004
76561199004429648,3974,43,0.0108203321590337,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198075569071,19812,39,0.0019685039370078,1680,5000,2500,0,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198046008728,174,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198113455411,237,3,0.0126582278481012,0,0,0,0,0,0,1,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197975504766,1015,14,0.0137931034482758,60,500,100,0,0,50,7,28,False,False,False,False,-0.6241997452542245,-1.2488927367681089
76561197988663774,656,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197986175117,214,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197990106384,18483,33,0.0017854244440837,1680,5000,2500,1,4,1000,14,140,False,False,False,False,1.153841094620126,2.3075659320650095
76561197965274807,78187,43,0.0005499635489275,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197976136707,235,3,0.0127659574468085,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197970897249,27850,43,0.0015439856373429,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197989930177,1184,21,0.0177364864864864,180,500,100,0,0,50,28,70,False,False,False,False,-0.5032852957541998,-1.0068174068231521
76561197965489900,6771,26,0.0038399054792497,180,1500,100,0,10,50,28,70,False,False,False,False,-0.3940750436866408,-0.7903951826167339
76561198009055009,222,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198025266541,150,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198006159566,3841,43,0.0111950013017443,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198115795404,6371,33,0.0051797206090095,600,5000,500,0,10,250,1,300,False,False,False,False,0.6577980408646569,1.30848877875367
76561198219536444,599,2,0.003338898163606,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197975331788,177,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198089721639,5727,31,0.0054129561725161,1680,500,2500,0,10,250,14,300,False,False,False,False,0.9686900515343317,1.9465202233075831
76561198089299679,458,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197996566711,50994,39,0.0007647958583362,1680,5000,2500,0,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198028185256,436,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197996966511,5709,33,0.0057803468208092,1680,1500,2500,0,10,250,14,70,False,False,False,False,0.637601109975698,1.2819643910175342
76561197970767462,981,18,0.018348623853211,180,50,100,0,4,50,7,28,False,False,False,False,-0.6328323706293844,-1.2650816615110474
76561198293467784,4595,25,0.0054406964091403,600,5000,2500,0,0,250,7,70,False,False,False,False,0.6552290997149792,1.3086324903904512
76561197969773091,217,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198071585954,2201,25,0.0113584734211721,180,1500,500,0,6,1000,7,70,False,False,False,False,-0.30652899319133786,-0.6141708289900843
76561198004777375,433,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198003587634,122,7,0.0573770491803278,0,0,10,0,0,10,1,0,False,False,False,False,-0.7723603676402566,-1.5446043690422935
76561197976152793,35193,43,0.0012218338874207,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197969894772,437,1,0.0022883295194508,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198047457459,7618,28,0.00367550538199,600,50,2500,0,4,250,14,300,False,False,False,False,0.5549375456067551,1.1183205370651483
76561198014950467,278,4,0.014388489208633,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198078782283,443,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197963831883,516,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198103654672,150,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198968513725,1432,43,0.0300279329608938,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561198853553821,2027,20,0.0098667982239763,180,500,500,0,0,50,14,28,False,False,False,False,-0.4961417067036798,-0.9914673069915095
76561198008667621,4767,26,0.0054541640444724,600,1500,2500,0,0,250,14,70,False,False,False,False,0.2729932174785229,0.5511547056679876
76561198046468073,174,5,0.028735632183908,0,0,0,0,0,0,1,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197987842001,348,13,0.0373563218390804,60,50,100,0,0,10,7,0,False,False,False,False,-0.7269459996478147,-1.4535322401910016
76561198096265586,144,7,0.0486111111111111,60,0,10,0,0,0,1,0,False,False,False,False,-0.7521043736126358,-1.5040038309673187
76561197987502418,197,3,0.015228426395939,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198000284462,2673,18,0.0067340067340067,0,1500,10,0,0,50,28,7,False,False,False,False,-0.595144579298121,-1.193158657100165
76561198001991912,417,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197994445738,535,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198034663705,418,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198026478759,72681,43,0.0005916264223111,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197999117252,3919,27,0.0068895126307731,600,1500,2500,0,0,250,14,140,False,False,False,False,0.4069973198864946,0.8192784619929994
76561198000262690,713,9,0.0126227208976157,0,50,10,0,0,0,7,0,False,False,False,False,-0.7668998550368786,-1.5337832578319726
76561198138991245,47976,43,0.0008962814740703,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197993869138,111,7,0.063063063063063,0,0,0,0,0,0,7,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197966773879,1597,26,0.0162805259862241,600,1500,500,0,10,50,7,140,False,False,False,False,-0.03073293259002033,-0.06184330614024904
76561198085540793,10186,24,0.0023561751423522,600,500,500,1,4,50,14,70,False,False,False,False,-0.27394728706555094,-0.546389286671679
76561198053159303,513,14,0.0272904483430799,0,500,10,0,0,10,1,7,False,False,False,False,-0.70435483136568,-1.4095808813065833
76561197989293848,9156,34,0.0037134119702927,600,500,2500,25,8,250,28,70,False,False,False,False,0.16378296541096396,0.3347324814615693
76561198989466867,2634,43,0.0163249810174639,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198045740239,38073,37,0.0009718172983479,1680,5000,2500,0,8,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198139110854,2598,43,0.0165511932255581,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198008438473,451,9,0.0199556541019955,0,50,10,0,0,10,0,7,False,False,False,False,-0.7534994447960814,-1.5069708821994714
76561198087927765,469,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197966170666,577,3,0.0051993067590987,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198111845521,15089,43,0.0028497581019285,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198030599586,17140,43,0.0025087514585764,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197998999001,484,1,0.0020661157024793,0,0,0,0,0,0,1,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198275561256,11436,43,0.0037600559636236,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198038195848,267,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197978590706,194,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198220637399,801,11,0.013732833957553,0,500,10,0,0,10,1,7,False,False,False,False,-0.70435483136568,-1.4095808813065833
76561198054520957,596,8,0.0134228187919463,0,50,10,0,0,10,1,0,False,False,False,False,-0.7668998550368786,-1.5337832578319726
76561197961096804,12163,32,0.0026309298692756,600,5000,2500,0,4,1000,28,70,False,False,False,False,0.6552290997149792,1.3086324903904512
76561197995068607,19856,37,0.0018634165995165,1680,5000,2500,0,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197988448073,5004,22,0.004396482813749,600,1500,500,0,0,50,14,28,False,False,False,False,-0.245139496442775,-0.49084131626026783
76561198322492284,6173,33,0.0053458610076138,600,5000,500,10,6,250,28,70,False,False,False,False,0.21749884723846427,0.4275107222572029
76561197978183612,1134,17,0.0149911816578483,180,1500,10,0,0,50,14,7,False,False,False,False,-0.5343765972152585,-1.0713570428752408
76561198070686374,546,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197998698277,3892,43,0.0110483042137718,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198010983183,1954,22,0.0112589559877175,600,0,500,1,8,50,14,70,False,False,False,False,-0.3285524130993305,-0.654600398774888
