steamid,playtime_forever,achievement_count,efficiency_score,combat_count,combat_skill_count,crafting_count,death_count,exploration_count,leveling_count,player_killer_count,survival_count,zombie_killer_count,playtime_outlier,impossible_survival,zero_achieve_high_playtime,abnormal_behavior_flag,category_activity_mean,category_activity_pca,category_activity_mean_recalc,category_activity_pca_recalc
76561198039493969,25063,31,0.0012368830547021,2,4,6,1,5,5,0,4,4,False,False,False,0,6.2,13.761207163977256,3.4444444444444446,2.3656533699169198
76561198064860636,2915,22,0.0075471698113207,0,1,8,0,2,4,0,4,3,False,False,False,0,4.4,4.505294404994203,2.4444444444444446,0.4741318800856547
76561198017412459,6060,33,0.0054455445544554,2,4,8,4,3,5,1,3,3,False,False,False,0,6.6,15.86559370543146,3.6666666666666665,2.677124894751124
76561198036279598,4854,22,0.0045323444581788,2,0,7,3,4,2,1,1,2,False,False,False,0,4.4,4.320332186502483,2.4444444444444446,0.7590856761835614
76561198101771814,753,5,0.0066401062416998,0,0,4,1,0,0,0,0,0,False,False,False,0,1.0,-13.699813347848233,0.5555555555555556,-2.144663631309673
76561198016849836,7104,43,0.0060529279279279,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198063952731,2966,19,0.0064059339177343,1,0,7,1,4,2,0,3,1,False,False,False,0,3.8,1.3001432460808573,2.111111111111111,0.04952653207963499
76561198080106269,322,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198075466721,7177,34,0.004737355440992,2,3,7,4,5,5,0,4,4,False,False,False,0,6.8,16.94406289376862,3.7777777777777777,2.878399864571133
76561197999339700,552,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197985415939,148,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198275228651,150,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198090321265,70715,43,0.0006080746659124,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198041689171,2575,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198070686374,546,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198009717070,14535,40,0.0027519779841761,3,4,8,4,5,4,4,4,4,False,False,False,0,8.0,23.11251004102702,4.444444444444445,3.994395991665367
76561198057329243,140,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198018555921,387,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197978114813,2068,22,0.0106382978723404,1,4,6,1,3,2,0,2,3,False,False,False,0,4.4,4.265545466069213,2.4444444444444446,0.7699588086578104
76561198082998253,682,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198414768551,458,9,0.019650655021834,2,0,2,1,1,2,0,0,1,False,False,False,0,1.8,-9.679458936738529,1.0,-1.125333764822721
76561198013939675,133,6,0.0451127819548872,1,0,3,1,0,0,0,0,1,False,False,False,0,1.2,-12.770934258088388,0.6666666666666666,-1.7668878501180714
76561198046979629,484,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198379883679,2417,43,0.0177906495655771,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198030926535,11005,39,0.0035438437074057,2,4,8,4,5,5,4,4,3,False,False,False,0,7.8,22.126518894488935,4.333333333333333,3.67837704222494
76561198029374030,109,5,0.0458715596330275,0,1,1,0,0,1,0,1,1,False,False,False,0,1.0,-13.898495106195648,0.5555555555555556,-1.9225615296602072
76561198004859223,419,2,0.0047732696897374,1,0,1,0,0,0,0,0,0,False,False,False,0,0.4,-17.077459779183524,0.2222222222222222,-2.3685340881768866
76561197965388486,4471,43,0.0096175352270185,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198081481766,5101,28,0.0054891197804352,2,0,8,4,3,4,0,3,4,False,False,False,0,5.6,10.683215853667487,3.111111111111111,1.808637010102776
76561197983064780,390,9,0.023076923076923,2,0,4,1,1,0,0,0,1,False,False,False,0,1.8,-9.565234823182056,1.0,-1.2488474283250717
76561197998883514,21676,37,0.0017069570031371,3,4,6,4,6,5,0,5,4,False,False,False,0,7.4,20.004513372922307,4.111111111111111,3.551815884825435
76561198034698530,393,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198120468864,49233,18,0.0003656084333678,1,0,6,3,2,2,0,2,2,False,False,False,0,3.6,0.075042872866053,2.0,0.08949575031804567
76561198033808029,272,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197983524304,206,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197971410481,1640,25,0.0152439024390243,2,3,5,2,3,4,0,3,3,False,False,False,0,5.0,7.331909645276028,2.7777777777777777,1.456168946818798
76561198028569459,453,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197982606807,343,13,0.0379008746355685,1,0,5,3,2,0,0,1,1,False,False,False,0,2.6,-5.256771340456869,1.4444444444444444,-0.7097217188648137
76561197982718230,237,5,0.0210970464135021,0,0,3,1,0,1,0,0,0,False,False,False,0,1.0,-13.756925404626468,0.5555555555555556,-2.0829067995584976
76561198350914535,5763,22,0.0038174561860142,2,1,7,1,3,2,0,3,3,False,False,False,0,4.4,4.341548755531807,2.4444444444444446,0.7691874625733387
76561198000505067,159,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198014626499,658,8,0.0121580547112462,0,0,4,1,0,1,0,1,1,False,False,False,0,1.6,-10.546753266270027,0.8888888888888888,-1.6069658631279333
76561197982581727,5297,34,0.0064187275816499,1,4,7,4,5,5,0,4,4,False,False,False,0,6.8,16.969967485178298,3.7777777777777777,2.786674654906072
76561198153525620,10724,43,0.0040096978739276,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198281175891,218,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198282335679,563,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197992906798,529,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198111200508,21174,37,0.0017474260885992,3,2,8,3,5,5,3,4,4,False,False,False,0,7.4,20.052209895763692,4.111111111111111,3.41231224301761
76561198152365403,2819,43,0.0152536360411493,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198017293639,60881,41,0.0006734449171334,3,4,8,4,6,5,2,5,4,False,False,False,0,8.2,24.273451920337006,4.555555555555555,4.11208714263697
76561198063902227,89,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198063990605,534,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198026535099,52,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198037440919,1243,14,0.0112630732099758,2,0,5,1,1,2,0,2,1,False,False,False,0,2.8,-4.215520152519824,1.5555555555555556,-0.4804234975824789
76561198047270545,5114,25,0.0048885412592882,2,0,7,1,4,3,0,4,4,False,False,False,0,5.0,7.537184805058203,2.7777777777777777,1.2683080362008787
76561198066945046,4928,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197997740965,415,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198089801281,219,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197979235430,114,6,0.0526315789473684,1,0,3,1,0,0,0,0,1,False,False,False,0,1.2,-12.770934258088388,0.6666666666666666,-1.7668878501180714
76561198043251650,2295,18,0.0078431372549019,2,0,5,3,2,2,0,2,2,False,False,False,0,3.6,-0.0332473307519336,2.0,0.2638450113867178
76561198009055009,222,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198258571297,1817,43,0.0236653824986241,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198004691205,12022,36,0.002994510064881,3,4,7,3,6,4,0,5,4,False,False,False,0,7.2,19.02813539050619,4.0,3.2916022043883184
76561197970675024,7959,26,0.0032667420530217,2,0,8,4,4,3,0,2,3,False,False,False,0,5.2,8.608279222090648,2.888888888888889,1.4148675333954195
76561197985000161,423,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197988448073,5004,22,0.004396482813749,2,0,7,3,2,2,0,3,3,False,False,False,0,4.4,4.294857901865981,2.4444444444444446,0.8396673824422546
76561198868784748,7224,43,0.0059523809523809,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198125355177,1453,18,0.0123881624225739,2,0,5,3,5,0,1,0,2,False,False,False,0,3.6,-0.0141223777027299,2.0,0.20734158397304353
76561198033535814,482,4,0.0082987551867219,1,0,1,1,0,0,0,0,1,False,False,False,0,0.8,-15.006800446611344,0.4444444444444444,-1.9666507193680156
76561197965274807,78187,43,0.0005499635489275,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198036995672,216,6,0.0277777777777777,1,0,3,0,0,0,0,1,1,False,False,False,0,1.2,-12.749354546565606,0.6666666666666666,-1.79271171712135
76561199055203334,354,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197969226943,279,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198011541019,24570,34,0.0013838013838013,3,4,8,4,3,5,0,3,4,False,False,False,0,6.8,16.89586971000691,3.7777777777777777,2.9745279162869025
76561198013566220,19874,43,0.0021636308745094,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198350131628,449,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198062901118,455,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198216975279,142,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197987924419,192,5,0.0260416666666666,1,0,3,0,0,0,0,0,1,False,False,False,0,1.0,-13.804424297282743,0.5555555555555556,-1.965344698804013
76561198000547270,3924,27,0.0068807339449541,2,4,6,4,2,4,0,2,3,False,False,False,0,5.4,9.419177099260889,3.0,1.8189082916871901
76561199064473105,1365,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198032349132,2101,23,0.0109471680152308,1,0,7,2,2,3,1,4,3,False,False,False,0,4.6,5.3841519396743855,2.5555555555555554,0.8815052804022746
76561197962767542,546,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198000374639,852,4,0.0046948356807511,0,0,3,1,0,0,0,0,0,False,False,False,0,0.8,-14.817746442109708,0.4444444444444444,-2.244545065934645
76561197991757040,17518,43,0.0024546181070898,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561197971110737,26897,30,0.0011153660259508,2,2,8,2,5,4,0,3,4,False,False,False,0,6.0,12.843577639387842,3.3333333333333335,2.0645908677368277
76561198370061003,190,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198062227632,4821,30,0.0062227753578095,3,1,8,3,4,3,0,4,4,False,False,False,0,6.0,12.767288350405051,3.3333333333333335,2.2218393499199616
76561198056047449,12517,29,0.002316849085244,2,1,8,3,5,3,0,4,3,False,False,False,0,5.8,11.798599616385092,3.2222222222222223,1.8881104255777712
76561198077603629,2860,33,0.0115384615384615,2,4,7,1,5,5,0,5,4,False,False,False,0,6.6,15.934210008955862,3.6666666666666665,2.6381677862245545
76561197993279741,72,4,0.0555555555555555,0,0,4,0,0,0,0,0,0,False,False,False,0,0.8,-14.733303387042586,0.4444444444444444,-2.3431204799956147
76561198377078331,43036,43,0.0009991634910307,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198000262690,713,9,0.0126227208976157,1,0,5,2,0,0,0,0,1,False,False,False,0,1.8,-9.50157803037108,1.0,-1.3686681321821859
76561198053005358,5267,41,0.0077843174482627,3,4,8,4,5,5,4,5,3,False,False,False,0,8.2,24.19123153584957,4.555555555555555,4.125240719601248
76561198861426666,302,3,0.009933774834437,0,0,3,0,0,0,0,0,0,False,False,False,0,0.6,-15.851236481304063,0.3333333333333333,-2.4430019146205866
76561198253459984,8845,36,0.0040700960994912,3,2,8,3,5,5,1,5,4,False,False,False,0,7.2,19.07420728758908,4.0,3.2244368361386826
76561198805739359,674,7,0.0103857566765578,2,0,3,1,0,0,0,0,1,False,False,False,0,1.4,-11.761291367444894,0.7777777777777778,-1.4926571544244274
76561198024195554,556,10,0.0179856115107913,0,0,1,3,0,2,4,0,0,False,False,False,0,2.0,-8.798845759493975,1.1111111111111112,-1.0031009279372298
76561198005265551,366,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198047167723,589,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198078178103,586,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197995168435,724,11,0.0151933701657458,2,0,4,1,1,1,0,1,1,False,False,False,0,2.2,-7.449344034981678,1.2222222222222223,-0.9145761802662611
76561198027233260,274,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198014974789,576,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197995083097,5677,43,0.0075744231107979,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198000015568,56671,39,0.0006881826683841,2,4,8,4,6,5,2,4,4,False,False,False,0,7.8,22.20873927897637,4.333333333333333,3.6652234652606626
76561197970493829,9280,34,0.0036637931034482,3,4,8,1,5,4,0,5,4,False,False,False,0,6.8,17.000964956377597,3.7777777777777777,2.8506416501670233
76561198054553341,649,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198047112621,12849,38,0.0029574285936648,3,4,8,4,5,5,2,3,4,False,False,False,0,7.6,21.085188968901377,4.222222222222222,3.6228928877972604
76561198046474043,11042,43,0.0038942220612207,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561197967576247,963,15,0.0155763239875389,2,0,5,3,1,0,0,2,2,False,False,False,0,3.0,-3.2330128557197746,1.6666666666666667,-0.20335981283996032
76561197995290159,2989,8,0.0026764804282368,1,0,4,0,1,0,0,1,1,False,False,False,0,1.6,-10.553298002302768,0.8888888888888888,-1.5489019910219943
76561197987502418,197,3,0.015228426395939,0,0,3,0,0,0,0,0,0,False,False,False,0,0.6,-15.851236481304063,0.3333333333333333,-2.4430019146205866
76561198035961744,2047,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197967303226,2491,24,0.0096346848655158,1,1,7,2,3,4,0,3,3,False,False,False,0,4.8,6.487037979049152,2.6666666666666665,1.0166901483179305
76561198118421272,131,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198006268674,14516,43,0.0029622485533204,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561197992409766,473,6,0.0126849894291754,0,0,4,0,1,0,0,1,0,False,False,False,0,1.2,-12.600110186324088,0.6666666666666666,-2.026559206838568
76561198063836659,826,16,0.0193704600484261,1,0,5,3,2,1,0,2,2,False,False,False,0,3.2,-2.1037112588786684,1.7777777777777777,-0.17202395068307363
76561198051733124,42939,43,0.0010014206199492,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198302923503,397,9,0.0226700251889168,1,0,3,1,1,1,0,1,1,False,False,False,0,1.8,-9.576920019886652,1.0,-1.2886883105848774
76561198000284462,2673,18,0.0067340067340067,2,0,7,4,3,1,0,0,1,False,False,False,0,3.6,0.1061025146713987,2.0,0.095662270932584
76561198029028690,51,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198352269269,2458,39,0.0158665581773799,3,4,8,4,6,5,2,4,3,False,False,False,0,7.8,22.18121287624204,4.333333333333333,3.736027640831377
76561198000711279,204,6,0.0294117647058823,0,0,2,0,1,1,0,1,1,False,False,False,0,1.2,-12.737986043985975,0.6666666666666666,-1.8612572895894353
76561198351577048,5658,43,0.0075998586072817,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198047029812,19169,43,0.0022432051750221,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198042633209,6603,40,0.0060578524912918,3,4,8,4,4,5,4,4,4,False,False,False,0,8.0,23.0952076285089,4.444444444444445,4.01210596656713
76561198913010922,3784,43,0.0113636363636363,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198200337814,13000,43,0.0033076923076923,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198120594540,995,5,0.0050251256281407,0,0,4,0,0,0,0,0,1,False,False,False,0,1.0,-13.69613409366476,0.5555555555555556,-2.1396939598726847
76561197989786789,171,4,0.023391812865497,1,0,2,1,0,0,0,0,0,False,False,False,0,0.8,-14.926036645727692,0.4444444444444444,-2.070195804865973
76561197962737643,1853,23,0.0124123043712898,2,1,6,3,3,3,0,2,3,False,False,False,0,4.6,5.296347026425142,2.5555555555555554,1.0552250100137341
76561198133307300,332,7,0.0210843373493975,0,0,3,1,1,1,0,0,1,False,False,False,0,1.4,-11.641632661247282,0.7777777777777778,-1.7355519879611847
76561198053948039,7088,38,0.0053611738148984,3,4,8,4,5,5,0,5,4,False,False,False,0,7.6,21.1622561114439,4.222222222222222,3.6076504626009958
76561197989086731,12052,43,0.0035678725522734,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561197960366517,411,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198136898080,454,9,0.0198237885462555,2,0,3,1,1,0,0,1,1,False,False,False,0,1.8,-9.628098166726398,1.0,-1.1760958812673805
76561197971981160,22484,40,0.0017790428749332,3,4,8,4,6,5,1,5,4,False,False,False,0,8.0,23.256915740891134,4.444444444444445,3.931832948356175
76561198089299679,458,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197979718121,1050,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198050854730,1362,21,0.0154185022026431,2,0,6,3,3,3,0,2,2,False,False,False,0,4.2,3.2236302509941517,2.3333333333333335,0.6692930038622207
76561197970799580,237,9,0.0379746835443038,1,0,4,1,0,1,0,1,1,False,False,False,0,1.8,-9.537110375626536,1.0,-1.332735167434289
76561198117143056,28827,38,0.0013182086238595,3,4,8,3,6,5,0,5,4,False,False,False,0,7.6,21.206889522250908,4.222222222222222,3.5531219053894376
76561197993775251,757,17,0.0224570673712021,2,1,6,1,1,2,0,2,2,False,False,False,0,3.4,-1.0248702828273473,1.8888888888888888,0.005389943194006517
76561198031542514,476,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198011629103,18314,43,0.0023479305449382,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561197984235967,401,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197998052523,704,22,0.03125,1,2,6,2,1,2,4,2,2,False,False,False,0,4.4,4.100669065560183,2.4444444444444446,0.8331383593380692
76561198115840410,137,8,0.0583941605839416,1,0,5,1,0,0,0,0,1,False,False,False,0,1.6,-10.535068069565432,0.8888888888888888,-1.5671249808681273
76561198092364177,3678,26,0.0070690592713431,2,4,6,4,2,3,0,2,3,False,False,False,0,5.2,8.358356061777648,2.888888888888889,1.6572700253110428
76561198255569062,8333,43,0.0051602064082563,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198054004608,2110,43,0.0203791469194312,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561197988903500,152,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197971576301,484,6,0.012396694214876,0,0,4,1,0,0,0,0,1,False,False,False,0,1.2,-12.662644054470404,0.6666666666666666,-1.9412371111867437
76561197997317410,4940,31,0.0062753036437246,2,4,8,3,3,2,0,5,4,False,False,False,0,6.2,13.780413169153608,3.4444444444444446,2.362191536144201
76561198071107427,15127,35,0.0023137436372049,3,4,7,3,6,4,0,4,4,False,False,False,0,7.0,17.97306563978906,3.888888888888889,3.118969222705655
76561198839371460,35,3,0.0857142857142857,1,0,1,1,0,0,0,0,0,False,False,False,0,0.6,-16.04396973998917,0.3333333333333333,-2.170077239490945
76561198021038522,431,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198033602078,2031,22,0.0108321024126046,2,0,5,1,2,5,0,4,3,False,False,False,0,4.4,4.229544498121182,2.4444444444444446,0.9005385966315322
76561198027987860,787,20,0.025412960609911,1,2,4,2,3,4,0,2,2,False,False,False,0,4.0,2.0765471342229276,2.2222222222222223,0.5234918286660054
76561198024200123,461,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198282831248,505,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198015223061,247,10,0.0404858299595141,0,0,5,2,1,0,0,0,2,False,False,False,0,2.0,-8.395928177635389,1.1111111111111112,-1.2955440162785163
76561197969915893,752,2,0.0026595744680851,1,0,1,0,0,0,0,0,0,False,False,False,0,0.4,-17.077459779183524,0.2222222222222222,-2.3685340881768866
76561198085369626,589,9,0.0152801358234295,1,0,4,1,1,0,0,1,1,False,False,False,0,1.8,-9.519807963108416,1.0,-1.3504451423360528
76561198009764050,8230,36,0.004374240583232,3,4,8,3,5,4,0,5,4,False,False,False,0,7.2,19.0679450347663,4.0,3.2475553475389067
76561198053301435,1606,19,0.0118306351183063,2,0,5,4,4,1,0,1,2,False,False,False,0,3.8,1.040598820244771,2.111111111111111,0.41588719496261634
76561198059307202,27552,43,0.0015606852497096,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198119104567,10669,43,0.0040303683569219,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561197993312863,151,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198045407759,2883,34,0.0117932708983697,2,4,8,4,5,5,0,4,2,False,False,False,0,6.8,17.02320488332761,3.7777777777777777,2.7539337449788284
76561198033162411,78,2,0.0256410256410256,1,0,1,0,0,0,0,0,0,False,False,False,0,0.4,-17.077459779183524,0.2222222222222222,-2.3685340881768866
76561198057078777,8138,43,0.005283853526665,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561197995014608,1204,8,0.0066445182724252,1,0,4,0,1,1,0,0,1,False,False,False,0,1.6,-10.547546715536662,0.8888888888888888,-1.55989670632851
76561197961444200,1479,19,0.0128465179175118,2,4,5,0,0,4,0,3,1,False,False,False,0,3.8,0.9917681121807612,2.111111111111111,0.40312282080648804
76561198070109610,12879,43,0.0033387685379299,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561197992375357,14964,33,0.0022052927024859,2,1,8,4,5,5,0,4,4,False,False,False,0,6.6,15.990901023923753,3.6666666666666665,2.6132703271389373
76561198275649621,3225,43,0.0133333333333333,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198932133287,6834,43,0.0062920690664325,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198993697628,1770,27,0.0152542372881355,2,4,6,3,3,4,1,2,2,False,False,False,0,5.4,9.443177396135944,3.0,1.7412074086334979
76561198004116274,2063,43,0.0208434318952981,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198025257831,485,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198064609090,2887,24,0.0083131278143401,2,1,5,4,3,3,1,2,3,False,False,False,0,4.8,6.228440150803895,2.6666666666666665,1.3340546183554989
76561198333271860,664,15,0.0225903614457831,2,1,4,2,1,1,0,2,2,False,False,False,0,3.0,-3.288067469639193,1.6666666666666667,-0.15755434374614316
76561198275249113,5532,35,0.0063268257411424,2,4,7,4,3,5,3,3,4,False,False,False,0,7.0,17.817902263439567,3.888888888888889,3.1411783688106727
76561198038616833,39801,36,0.0009044998869375,3,3,8,3,6,5,0,4,4,False,False,False,0,7.2,19.116272289480595,4.0,3.197983437678191
76561198022898802,4528,43,0.0094964664310954,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
