steamid,playtime_forever,achievement_count,crafting_count,crafting_percent,combat_count,combat_percent,exploration_count,exploration_percent,death_count,death_percent,leveling_count,leveling_percent,survival_count,survival_percent,max_survive_minutes,max_items_crafted,max_zombies_killed,max_players_killed,max_fortitude_skill,max_travel_distance,max_death_count,max_character_level,playtime_hours,achievement_ratio,efficiency,stage1_speed_kmeans,stage1_speed_gmm
76561197980351392,207,7,5,0.625,1,0.0666666666666666,0,0.0,1,0.25,0,0.0,0,0.0,0,50,10,0,0,0,1,0,3.45,0.16279069767441862,0.047185709457168955,Normal,Effective
76561198239468552,6373,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,106.21666666666667,1.0,0.009414718342920934,Slow,Normal
76561197999701119,725,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,12.083333333333334,0.0,0.0,Normal,Slow
76561198160470680,970,14,4,0.5,1,0.0666666666666666,2,0.3333333333333333,2,0.5,3,0.6,2,0.4,180,50,10,0,0,50,7,70,16.166666666666668,0.32558139534883723,0.02013905538115659,Normal,Normal
76561198160700469,1233,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,20.55,0.0,0.0,Normal,Slow
76561198006075404,188,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,3.1333333333333333,0.0,0.0,Normal,Slow
76561198301982604,320,9,3,0.375,2,0.1333333333333333,1,0.1666666666666666,0,0.0,1,0.2,2,0.4,180,0,10,0,0,10,0,7,5.333333333333333,0.20930232558139536,0.03924418603915335,Normal,Effective
76561198005110508,371,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,6.183333333333334,0.0,0.0,Normal,Slow
76561198042890140,134,7,5,0.625,1,0.0666666666666666,0,0.0,0,0.0,0,0.0,1,0.2,60,50,10,0,0,0,0,0,2.2333333333333334,0.16279069767441862,0.0728913571350122,Normal,Effective
76561198352747639,2066,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,34.43333333333333,1.0,0.029041626330231128,Slow,Normal
76561197987842222,1156,24,5,0.625,7,0.4666666666666667,4,0.6666666666666666,2,0.5,4,0.8,2,0.4,180,50,100,0,10,50,7,140,19.266666666666666,0.5581395348837209,0.028969180009762202,Slow,Normal
76561198039663324,515,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,8.583333333333334,0.0,0.0,Normal,Slow
76561198037018920,9845,41,8,1.0,15,1.0,5,0.8333333333333334,4,1.0,5,1.0,4,0.8,600,5000,2500,25,10,250,28,300,164.08333333333334,0.9534883720930233,0.005811000744056144,Slow,Normal
76561198112890258,939,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,15.65,0.0,0.0,Normal,Slow
76561198043972532,277,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,4.616666666666666,0.0,0.0,Normal,Slow
76561198058007685,477,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,7.95,0.0,0.0,Normal,Slow
76561198008332774,147,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2.45,0.0,0.0,Normal,Slow
76561197996143905,267,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,4.45,0.0,0.0,Normal,Slow
76561198117913848,2176,27,5,0.625,9,0.6,3,0.5,3,0.75,4,0.8,3,0.6,600,50,500,0,8,50,14,140,36.266666666666666,0.627906976744186,0.017313611490630675,Slow,Normal
76561198018085358,1304,20,6,0.75,6,0.4,2,0.3333333333333333,2,0.5,2,0.4,2,0.4,180,500,100,0,6,50,7,28,21.733333333333334,0.46511627906976744,0.021401055784434034,Normal,Normal
76561199088877943,20087,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,334.78333333333336,1.0,0.0029870065216219834,Slow,Normal
76561198059260462,451,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,7.516666666666667,0.0,0.0,Normal,Slow
76561197966963062,618,7,4,0.5,1,0.0666666666666666,0,0.0,1,0.25,0,0.0,1,0.2,60,50,10,0,0,0,1,0,10.3,0.16279069767441862,0.015804922102778028,Normal,Normal
76561198056640740,1096,4,2,0.25,1,0.0666666666666666,0,0.0,1,0.25,0,0.0,0,0.0,0,0,10,0,0,0,1,0,18.266666666666666,0.09302325581395349,0.005092514004134725,Normal,Normal
76561198061519395,565,8,4,0.5,1,0.0666666666666666,0,0.0,1,0.25,1,0.2,1,0.2,60,50,10,0,0,0,1,7,9.416666666666666,0.18604651162790697,0.019757151675201753,Normal,Normal
76561198037613508,1860,19,6,0.75,4,0.2666666666666666,2,0.3333333333333333,4,1.0,2,0.4,1,0.2,60,500,100,0,0,50,28,28,31.0,0.4418604651162791,0.01425356339038792,Normal,Normal
76561198156345324,58640,28,8,1.0,8,0.5333333333333333,4,0.6666666666666666,0,0.0,4,0.8,4,0.8,1680,5000,500,0,10,250,0,140,977.3333333333334,0.6511627906976745,0.0006662647926640602,Slow,Normal
76561198015947070,2827,38,8,1.0,10,0.6666666666666666,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,0,8,1000,28,300,47.11666666666667,0.8837209302325582,0.01875601549799368,Slow,Normal
76561198168980050,745,14,5,0.625,5,0.3333333333333333,1,0.1666666666666666,1,0.25,1,0.2,1,0.2,60,50,100,0,6,10,1,7,12.416666666666666,0.32558139534883723,0.026221320428667056,Normal,Normal
76561199004429648,3974,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,66.23333333333333,1.0,0.015098137896098165,Slow,Normal
76561198075569071,19812,39,8,1.0,11,0.7333333333333333,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,0,10,1000,28,300,330.2,0.9069767441860465,0.0027467496795375522,Slow,Normal
76561198046008728,174,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2.9,0.0,0.0,Normal,Slow
76561198113455411,237,3,1,0.125,1,0.0666666666666666,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,3.95,0.06976744186046512,0.017662643504506952,Normal,Normal
76561197975504766,1015,14,5,0.625,2,0.1333333333333333,2,0.3333333333333333,2,0.5,2,0.4,1,0.2,60,500,100,0,0,50,7,28,16.916666666666668,0.32558139534883723,0.019246190856921638,Normal,Normal
76561197988663774,656,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,10.933333333333334,0.0,0.0,Normal,Slow
76561197986175117,214,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,3.566666666666667,0.0,0.0,Normal,Slow
76561197990106384,18483,33,8,1.0,8,0.5333333333333333,6,1.0,3,0.75,4,0.8,4,0.8,1680,5000,2500,1,4,1000,14,140,308.05,0.7674418604651163,0.002491289921969242,Slow,Normal
76561197965274807,78187,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,1303.1166666666666,1.0,0.0007673909985029988,Slow,Normal
76561197976136707,235,3,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,3.9166666666666665,0.06976744186046512,0.017812963874719697,Normal,Normal
76561197970897249,27850,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,464.1666666666667,1.0,0.0021543985637296494,Slow,Normal
76561197989930177,1184,21,6,0.75,4,0.2666666666666666,2,0.3333333333333333,4,1.0,3,0.6,2,0.4,180,500,100,0,0,50,28,70,19.733333333333334,0.4883720930232558,0.02474858579384327,Slow,Normal
76561197965489900,6771,26,7,0.875,7,0.4666666666666667,3,0.5,4,1.0,3,0.6,2,0.4,180,1500,100,0,10,50,28,70,112.85,0.6046511627906976,0.005358007645417277,Slow,Normal
76561198009055009,222,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,3.7,0.0,0.0,Normal,Slow
76561198025266541,150,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2.5,0.0,0.0,Normal,Slow
76561198006159566,3841,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,64.01666666666667,1.0,0.015620932048701573,Slow,Normal
76561198115795404,6371,33,8,1.0,10,0.6666666666666666,5,0.8333333333333334,1,0.25,5,1.0,4,0.8,600,5000,500,0,10,250,1,300,106.18333333333334,0.7674418604651163,0.007227517128782503,Slow,Normal
76561198219536444,599,2,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,9.983333333333333,0.046511627906976744,0.004658927669681251,Normal,Normal
76561197975331788,177,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2.95,0.0,0.0,Normal,Slow
76561198089721639,5727,31,6,0.75,10,0.6666666666666666,3,0.5,3,0.75,5,1.0,4,0.8,1680,500,2500,0,10,250,14,300,95.45,0.7209302325581395,0.007552962101106197,Slow,Normal
76561198089299679,458,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,7.633333333333334,0.0,0.0,Normal,Slow
76561197996566711,50994,39,8,1.0,11,0.7333333333333333,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,0,10,1000,28,300,849.9,0.9069767441860465,0.0010671570116307558,Slow,Normal
76561198028185256,436,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,7.266666666666667,0.0,0.0,Normal,Slow
76561197996966511,5709,33,7,0.875,11,0.7333333333333333,5,0.8333333333333334,3,0.75,3,0.6,4,0.8,1680,1500,2500,0,10,250,14,70,95.15,0.7674418604651163,0.008065600214997904,Slow,Normal
76561197970767462,981,18,5,0.625,5,0.3333333333333333,2,0.3333333333333333,2,0.5,2,0.4,2,0.4,180,50,100,0,4,50,7,28,16.35,0.4186046511627907,0.025602730956402933,Normal,Normal
76561198293467784,4595,25,8,1.0,6,0.4,3,0.5,2,0.5,3,0.6,3,0.6,600,5000,2500,0,0,250,7,70,76.58333333333333,0.5813953488372093,0.007591669408003713,Slow,Normal
76561197969773091,217,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,3.6166666666666667,0.0,0.0,Normal,Slow
76561198071585954,2201,25,7,0.875,7,0.4666666666666667,4,0.6666666666666666,2,0.5,3,0.6,2,0.4,180,1500,500,0,6,1000,7,70,36.68333333333333,0.5813953488372093,0.01584903268027334,Slow,Normal
76561198004777375,433,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,7.216666666666667,0.0,0.0,Normal,Slow
76561198003587634,122,7,3,0.375,2,0.1333333333333333,1,0.1666666666666666,1,0.25,0,0.0,0,0.0,0,0,10,0,0,10,1,0,2.033333333333333,0.16279069767441862,0.0800609988168972,Normal,Effective
76561197976152793,35193,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,586.55,1.0,0.0017048844940726199,Slow,Normal
76561197969894772,437,1,0,0.0,1,0.0666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,7.283333333333333,0.023255813953488372,0.003193017933678996,Normal,Normal
76561198047457459,7618,28,5,0.625,8,0.5333333333333333,4,0.6666666666666666,3,0.75,5,1.0,3,0.6,600,50,2500,0,4,250,14,300,126.96666666666667,0.6511627906976745,0.005128612160875919,Slow,Normal
76561198014950467,278,4,4,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,4.633333333333334,0.09302325581395349,0.020076961682131623,Normal,Normal
76561198078782283,443,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,7.383333333333334,0.0,0.0,Normal,Slow
76561197963831883,516,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,8.6,0.0,0.0,Normal,Slow
76561198103654672,150,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,2.5,0.0,0.0,Normal,Slow
76561198968513725,1432,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,23.866666666666667,1.0,0.04189944133902656,Slow,Effective
76561198853553821,2027,20,6,0.75,5,0.3333333333333333,2,0.3333333333333333,3,0.75,2,0.4,2,0.4,180,500,500,0,0,50,14,28,33.78333333333333,0.46511627906976744,0.013767625428396641,Normal,Normal
76561198008667621,4767,26,7,0.875,6,0.4,4,0.6666666666666666,3,0.75,3,0.6,3,0.6,600,1500,2500,0,0,250,14,70,79.45,0.6046511627906976,0.007610461457307579,Slow,Normal
76561198046468073,174,5,3,0.375,1,0.0666666666666666,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,2.9,0.11627906976744186,0.04009623094046401,Normal,Effective
76561197987842001,348,13,5,0.625,4,0.2666666666666666,1,0.1666666666666666,2,0.5,0,0.0,1,0.2,60,50,100,0,0,10,7,0,5.8,0.3023255813953488,0.052125100231590296,Normal,Effective
76561198096265586,144,7,3,0.375,2,0.1333333333333333,0,0.0,1,0.25,0,0.0,1,0.2,60,0,10,0,0,0,1,0,2.4,0.16279069767441862,0.06782945733607881,Normal,Effective
76561197987502418,197,3,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,3.283333333333333,0.06976744186046512,0.021248967057629284,Normal,Normal
76561198000284462,2673,18,7,0.875,3,0.2,3,0.5,4,1.0,1,0.2,0,0.0,0,1500,10,0,0,50,28,7,44.55,0.4186046511627907,0.009396288465844994,Normal,Normal
76561198001991912,417,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,6.95,0.0,0.0,Normal,Slow
76561197994445738,535,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,8.916666666666666,0.0,0.0,Normal,Slow
76561198034663705,418,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,6.966666666666667,0.0,0.0,Normal,Slow
76561198026478759,72681,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,1211.35,1.0,0.0008255252404335448,Slow,Normal
76561197999117252,3919,27,7,0.875,7,0.4666666666666667,3,0.5,3,0.75,4,0.8,3,0.6,600,1500,2500,0,0,250,14,140,65.31666666666666,0.627906976744186,0.009613273438140946,Slow,Normal
76561198000262690,713,9,5,0.625,2,0.1333333333333333,0,0.0,2,0.5,0,0.0,0,0.0,0,50,10,0,0,0,7,0,11.883333333333333,0.20930232558139536,0.01761309892542347,Normal,Normal
76561198138991245,47976,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,799.6,1.0,0.001250625312654764,Slow,Normal
76561197993869138,111,7,4,0.5,1,0.0666666666666666,0,0.0,2,0.5,0,0.0,0,0.0,0,0,0,0,0,0,7,0,1.85,0.16279069767441862,0.0879949716683371,Normal,Effective
76561197966773879,1597,26,7,0.875,8,0.5333333333333333,2,0.3333333333333333,2,0.5,4,0.8,3,0.6,600,1500,500,0,10,50,7,140,26.616666666666667,0.6046511627906976,0.022717013003180235,Slow,Normal
76561198085540793,10186,24,6,0.75,6,0.4,3,0.5,3,0.75,3,0.6,3,0.6,600,500,500,1,4,50,14,70,169.76666666666668,0.5581395348837209,0.003287686245123306,Slow,Normal
76561198053159303,513,14,6,0.75,3,0.2,3,0.5,1,0.25,1,0.2,0,0.0,0,500,10,0,0,10,1,7,8.55,0.32558139534883723,0.038079695357983334,Normal,Effective
76561197989293848,9156,34,6,0.75,14,0.9333333333333332,4,0.6666666666666666,4,1.0,3,0.6,3,0.6,600,500,2500,25,8,250,28,70,152.6,0.7906976744186046,0.005181505074793075,Slow,Normal
76561198989466867,2634,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,43.9,1.0,0.02277904327966335,Slow,Normal
76561198045740239,38073,37,8,1.0,10,0.6666666666666666,6,1.0,4,1.0,5,1.0,4,0.8,1680,5000,2500,0,8,1000,28,300,634.55,0.8604651162790697,0.0013560241372275058,Slow,Normal
76561198139110854,2598,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,43.3,1.0,0.023094688221175646,Slow,Normal
76561198008438473,451,9,4,0.5,2,0.1333333333333333,2,0.3333333333333333,0,0.0,1,0.2,0,0.0,0,50,10,0,0,10,0,7,7.516666666666667,0.20930232558139536,0.02784509874326611,Normal,Normal
76561198087927765,469,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,7.816666666666666,0.0,0.0,Normal,Slow
76561197966170666,577,3,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,9.616666666666667,0.06976744186046512,0.007254846639848554,Normal,Normal
76561198111845521,15089,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,251.48333333333332,1.0,0.003976406653837989,Slow,Normal
76561198030599586,17140,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,285.6666666666667,1.0,0.0035005834305595076,Slow,Normal
76561197998999001,484,1,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,8.066666666666666,0.023255813953488372,0.0028829521426370357,Normal,Normal
76561198275561256,11436,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,190.6,1.0,0.005246589716656629,Slow,Normal
76561198038195848,267,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,4.45,0.0,0.0,Normal,Slow
76561197978590706,194,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,3.2333333333333334,0.0,0.0,Normal,Slow
76561198220637399,801,11,6,0.75,1,0.0666666666666666,2,0.3333333333333333,1,0.25,1,0.2,0,0.0,0,500,10,0,0,10,1,7,13.35,0.2558139534883721,0.01916209389282472,Normal,Normal
76561198054520957,596,8,5,0.625,1,0.0666666666666666,1,0.1666666666666666,1,0.25,0,0.0,0,0.0,0,50,10,0,0,10,1,0,9.933333333333334,0.18604651162790697,0.01872951459152793,Normal,Normal
76561197961096804,12163,32,8,1.0,8,0.5333333333333333,5,0.8333333333333334,4,1.0,3,0.6,4,0.8,600,5000,2500,0,4,1000,28,70,202.71666666666667,0.7441860465116279,0.0036710649338549217,Slow,Normal
76561197995068607,19856,37,8,1.0,10,0.6666666666666666,6,1.0,4,1.0,5,1.0,4,0.8,1680,5000,2500,0,10,1000,28,300,330.93333333333334,0.8604651162790697,0.00260011618536403,Slow,Normal
76561197988448073,5004,22,7,0.875,5,0.3333333333333333,2,0.3333333333333333,3,0.75,2,0.4,3,0.6,600,1500,500,0,0,50,14,28,83.4,0.5116279069767442,0.006134627181901793,Slow,Normal
76561198322492284,6173,33,8,1.0,10,0.6666666666666666,4,0.6666666666666666,4,1.0,3,0.6,4,0.8,600,5000,500,10,6,250,28,70,102.88333333333334,0.7674418604651163,0.007459340940783965,Slow,Normal
76561197978183612,1134,17,7,0.875,2,0.1333333333333333,2,0.3333333333333333,3,0.75,1,0.2,2,0.4,180,1500,10,0,0,50,14,7,18.9,0.3953488372093023,0.02091792789356531,Normal,Normal
76561198070686374,546,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,9.1,0.0,0.0,Normal,Slow
76561197998698277,3892,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,64.86666666666666,1.0,0.015416238437583512,Slow,Normal
76561198010983183,1954,22,2,0.25,8,0.5333333333333333,3,0.5,3,0.75,3,0.6,3,0.6,600,0,500,1,8,50,14,70,32.56666666666667,0.5116279069767442,0.01571017114516993,Slow,Normal
76561198033535814,482,4,1,0.125,2,0.1333333333333333,0,0.0,1,0.25,0,0.0,0,0.0,0,0,10,0,0,0,1,0,8.033333333333333,0.09302325581395349,0.011579658398635746,Normal,Normal
76561198023077730,4821,12,6,0.75,2,0.1333333333333333,2,0.3333333333333333,1,0.25,1,0.2,0,0.0,0,1500,10,0,0,50,1,7,80.35,0.27906976744186046,0.0034731769438504953,Normal,Normal
76561197971006744,186,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,3.1,0.0,0.0,Normal,Slow
76561198000826779,337,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5.616666666666666,0.0,0.0,Normal,Slow
76561197979864325,411,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,6.85,0.0,0.0,Normal,Slow
76561197976175533,291,4,4,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,50,0,0,0,0,0,0,4.85,0.09302325581395349,0.0191800527411904,Normal,Normal
76561197986916834,72482,37,8,1.0,10,0.6666666666666666,6,1.0,4,1.0,5,1.0,4,0.8,1680,5000,2500,0,8,1000,28,300,1208.0333333333333,0.8604651162790697,0.0007122859051447456,Slow,Normal
76561197986074665,23212,38,8,1.0,11,0.7333333333333333,6,1.0,4,1.0,5,1.0,4,0.8,1680,5000,2500,1,10,1000,28,300,386.8666666666667,0.8837209302325582,0.0022843036280293136,Slow,Normal
76561198302975346,518,6,3,0.375,2,0.1333333333333333,0,0.0,1,0.25,0,0.0,0,0.0,0,0,10,0,0,0,1,0,8.633333333333333,0.13953488372093023,0.016162341741865007,Normal,Normal
76561198023519071,1456,18,5,0.625,4,0.2666666666666666,3,0.5,4,1.0,1,0.2,1,0.2,60,50,100,0,0,50,28,7,24.266666666666666,0.4186046511627907,0.017250191668085463,Normal,Normal
76561198105088252,38,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.6333333333333333,0.0,0.0,Normal,Slow
76561197982718230,237,5,3,0.375,0,0.0,0,0.0,1,0.25,1,0.2,0,0.0,0,0,0,0,0,0,1,7,3.95,0.11627906976744186,0.029437739174178256,Normal,Normal
76561198013293052,242,9,5,0.625,1,0.0666666666666666,1,0.1666666666666666,1,0.25,0,0.0,1,0.2,60,50,10,0,0,10,1,0,4.033333333333333,0.20930232558139536,0.05189313856103361,Normal,Effective
76561198005968036,13399,30,8,1.0,7,0.4666666666666667,4,0.6666666666666666,4,1.0,4,0.8,3,0.6,600,5000,2500,1,0,250,28,140,223.31666666666666,0.6976744186046512,0.0031241484525779254,Slow,Normal
76561197992044606,1021,9,4,0.5,2,0.1333333333333333,0,0.0,1,0.25,1,0.2,1,0.2,60,50,10,0,0,0,1,7,17.016666666666666,0.20930232558139536,0.012299842834618739,Normal,Normal
76561197997616073,2094,21,6,0.75,6,0.4,2,0.3333333333333333,3,0.75,2,0.4,2,0.4,180,500,500,0,0,50,14,28,34.9,0.4883720930232558,0.013993469713732446,Slow,Normal
76561198255571986,140,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,2.3333333333333335,1.0,0.3250925435220176,Effective,Effective
76561198112552234,1244,15,6,0.75,4,0.2666666666666666,2,0.3333333333333333,1,0.25,2,0.4,0,0.0,0,500,100,0,0,50,1,28,20.733333333333334,0.3488372093023256,0.016824945785474308,Normal,Normal
76561198001468649,392,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,6.533333333333333,0.0,0.0,Normal,Slow
76561198001180013,306,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,5.1,0.0,0.0,Normal,Slow
76561198053948039,7088,38,8,1.0,11,0.7333333333333333,5,0.8333333333333334,4,1.0,5,1.0,5,1.0,1680,5000,2500,0,10,250,28,300,118.13333333333334,0.8837209302325582,0.007480707648632145,Slow,Normal
76561197983019818,383,10,3,0.375,1,0.0666666666666666,1,0.1666666666666666,1,0.25,3,0.6,1,0.2,60,0,10,0,0,10,1,70,6.383333333333334,0.23255813953488372,0.03643208451672871,Normal,Effective
76561198239799624,625,15,5,0.625,4,0.2666666666666666,1,0.1666666666666666,3,0.75,0,0.0,2,0.4,180,50,100,0,0,10,14,0,10.416666666666666,0.3488372093023256,0.03348837208980837,Normal,Effective
76561197992650133,140960,42,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,4,0.8,1680,5000,2500,25,10,1000,28,300,2349.3333333333335,0.9767441860465116,0.0004157537681808013,Slow,Normal
76561197973052125,473,1,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,7.883333333333334,0.023255813953488372,0.002949997541294508,Normal,Normal
76561198014776829,767,20,5,0.625,7,0.4666666666666667,2,0.3333333333333333,3,0.75,1,0.2,2,0.4,180,500,10,25,0,10,14,7,12.783333333333333,0.46511627906976744,0.03638458506128158,Normal,Effective
76561198400589410,10610,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,176.83333333333334,1.0,0.005655042412786117,Slow,Normal
76561198009121120,371,7,2,0.25,2,0.1333333333333333,0,0.0,0,0.0,1,0.2,2,0.4,180,0,10,0,0,0,0,7,6.183333333333334,0.16279069767441862,0.026327336546861122,Normal,Normal
76561198021474487,619,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,10.316666666666666,0.0,0.0,Normal,Slow
76561197989858849,1735,17,5,0.625,4,0.2666666666666666,3,0.5,2,0.5,3,0.6,0,0.0,0,500,100,0,0,50,7,70,28.916666666666668,0.3953488372093023,0.013672005897255226,Normal,Normal
76561197976530450,13654,38,8,1.0,11,0.7333333333333333,5,0.8333333333333334,4,1.0,5,1.0,5,1.0,1680,5000,2500,0,10,250,28,300,227.56666666666666,0.8837209302325582,0.0038833496274879517,Slow,Normal
76561197973141301,5335,24,5,0.625,8,0.5333333333333333,4,0.6666666666666666,1,0.25,2,0.4,4,0.8,1680,500,500,0,10,250,1,28,88.91666666666667,0.5581395348837209,0.006277108171067784,Slow,Normal
76561197992409766,473,6,4,0.5,0,0.0,1,0.1666666666666666,0,0.0,0,0.0,1,0.2,60,0,0,0,0,0,0,0,7.883333333333334,0.13953488372093023,0.017699985247767048,Normal,Normal
