steamid,playtime_forever,achievement_count,crafting_count,crafting_percent,combat_count,combat_percent,exploration_count,exploration_percent,death_count,death_percent,leveling_count,leveling_percent,survival_count,survival_percent,max_survive_minutes,max_items_crafted,max_zombies_killed,max_players_killed,max_fortitude_skill,max_travel_distance,max_death_count,max_character_level,efficiency,efficiency_cap,stage1_speed,stage1_speed_KMeans,stage1_speed_GMM,stage1_speed_Agglomerative,stage2_persona,log_play,cheater_flag
76561198011659425,198,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.293304824724492,False
76561197986568026,17177,37,8,1.0,10,0.6666666666666666,5,0.8333333333333334,4,1.0,5,1.0,5,1.0,1680,5000,2500,5,6,1000,28,300,0.002154043197298588,0.002154043197298588,Slow,Normal,Normal,Normal,1.0,9.75138477432617,False
76561198016615227,27665,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.001554310500632512,0.001554310500632512,Slow,Normal,Normal,Normal,1.0,10.22795950143476,False
76561198163139044,3049,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.014102984585105246,0.014102984585105246,Normal,Normal,Normal,Normal,1.0,8.022896869601457,False
76561198164951219,177,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.181783550292085,False
76561198064728961,17229,35,8,1.0,11,0.7333333333333333,4,0.6666666666666666,4,1.0,4,0.8,4,0.8,600,5000,2500,1,10,1000,28,140,0.0020314585872655386,0.0020314585872655386,Slow,Normal,Normal,Normal,1.0,9.754407329521975,False
76561198071967202,1249,16,5,0.625,3,0.2,3,0.5,4,1.0,0,0.0,1,0.2,60,50,10,0,0,50,28,0,0.01281024819854859,0.01281024819854859,Normal,Normal,Normal,Normal,5.0,7.1308988302963465,False
76561198286642793,489,8,1,0.125,2,0.1333333333333333,1,0.1666666666666666,4,1.0,0,0.0,0,0.0,0,0,0,0,0,0,28,0,0.016359918200375544,0.016359918200375544,Normal,Normal,Normal,Normal,5.0,6.194405391104672,False
76561197970539317,280,2,1,0.125,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0.007142857142831633,0.007142857142831633,Normal,Normal,Normal,Normal,0.0,5.638354669333745,False
76561197995378175,34689,38,8,1.0,13,0.8666666666666667,5,0.8333333333333334,4,1.0,4,0.8,4,0.8,1680,5000,2500,5,10,1000,28,140,0.0010954481247657443,0.0010954481247657443,Slow,Normal,Normal,Normal,1.0,10.454206739963796,False
76561198033206748,526,8,4,0.5,1,0.0666666666666666,1,0.1666666666666666,2,0.5,0,0.0,0,0.0,0,50,10,0,0,10,7,0,0.015209125475256257,0.015209125475256257,Normal,Normal,Normal,Normal,5.0,6.267200548541362,False
76561198030888094,3483,25,7,0.875,7,0.4666666666666667,3,0.5,2,0.5,2,0.4,4,0.8,1680,1500,2500,0,4,250,7,28,0.007177720356012869,0.007177720356012869,Normal,Normal,Normal,Normal,1.0,8.155936337972394,False
76561198101771814,753,5,4,0.5,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0.006640106241691049,0.006640106241691049,Normal,Normal,Normal,Normal,0.0,6.625392368007956,False
76561197988903500,152,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.030437921392435,False
76561198031008457,330,10,4,0.5,2,0.1333333333333333,1,0.1666666666666666,2,0.5,0,0.0,1,0.2,60,0,10,0,0,10,7,0,0.030303030302938478,0.030303030302938478,Normal,Normal,Effective,Normal,5.0,5.802118375377063,False
76561197987808170,60448,38,8,1.0,11,0.7333333333333333,6,1.0,4,1.0,5,1.0,4,0.8,1680,5000,2500,0,10,1000,28,300,0.0006286394917945899,0.0006286394917945899,Slow,Normal,Normal,Normal,4.0,11.00955531330892,False
76561197992121541,114,6,4,0.5,1,0.0666666666666666,0,0.0,1,0.25,0,0.0,0,0.0,0,50,10,0,0,0,1,0,0.05263157894690674,0.05263157894690674,Effective,Normal,Effective,Normal,2.0,4.74493212836325,False
76561198027233260,274,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.616771097666572,False
76561197966468553,75288,40,8,1.0,12,0.8,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,1,10,1000,28,300,0.000531293167569858,0.000531293167569858,Slow,Normal,Normal,Normal,4.0,11.229089320779604,False
76561197960759094,543,10,5,0.625,3,0.2,0,0.0,1,0.25,0,0.0,1,0.2,60,50,10,0,0,0,1,0,0.018416206261476213,0.018416206261476213,Normal,Normal,Normal,Normal,5.0,6.298949246855942,False
76561198008799342,768,1,0,0.0,0,0.0,1,0.1666666666666666,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.001302083333331638,0.001302083333331638,Slow,Normal,Normal,Normal,0.0,6.645090969505644,False
76561198038673878,327,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.793013608384144,False
76561198021653480,719,8,5,0.625,1,0.0666666666666666,1,0.1666666666666666,1,0.25,0,0.0,0,0.0,0,50,10,0,0,10,1,0,0.011126564673141688,0.011126564673141688,Normal,Normal,Normal,Normal,5.0,6.579251212010101,False
76561198033195205,1990,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.021608040200994168,0.021608040200994168,Normal,Normal,Effective,Normal,1.0,7.596392304064196,False
76561198339086631,1074,4,3,0.375,1,0.0666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.003724394785843832,0.003724394785843832,Slow,Normal,Normal,Normal,0.0,6.980075940561763,False
76561198334489413,2938,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.01463580667119992,0.01463580667119992,Normal,Normal,Normal,Normal,1.0,7.985824666418917,False
76561198069376148,28225,42,8,1.0,14,0.9333333333333332,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.0014880425155003902,0.0014880425155003902,Slow,Normal,Normal,Normal,1.0,10.247998817973953,False
76561198043488004,234,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.459585514144159,False
76561198006236281,369,9,5,0.625,2,0.1333333333333333,0,0.0,1,0.25,0,0.0,1,0.2,60,50,10,0,0,0,1,0,0.024390243902372925,0.024390243902372925,Normal,Normal,Effective,Normal,5.0,5.91350300563827,False
76561198052273764,19405,11,6,0.75,2,0.1333333333333333,2,0.3333333333333333,0,0.0,1,0.2,0,0.0,0,500,10,0,0,10,0,7,0.0005668642102550597,0.0005668642102550597,Slow,Normal,Normal,Normal,0.0,9.873337575585245,False
76561198014788793,5705,22,6,0.75,7,0.4666666666666667,2,0.3333333333333333,1,0.25,2,0.4,4,0.8,1680,1500,500,0,6,50,1,28,0.0038562664329528733,0.0038562664329528733,Slow,Normal,Normal,Normal,1.0,8.649273531773446,False
76561198020313592,15925,39,8,1.0,14,0.9333333333333332,5,0.8333333333333334,4,1.0,5,1.0,3,0.6,600,5000,2500,10,10,1000,28,300,0.002448979591836581,0.002448979591836581,Slow,Normal,Normal,Normal,1.0,9.67570827281739,False
76561198001080350,158,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.0689042022202315,False
76561197991657927,63,4,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,60,0,0,0,0,0,0,0,0.06349206349105568,0.06349206349105568,Effective,Normal,Effective,Normal,2.0,4.1588830833596715,False
76561198403797702,911,14,1,0.125,6,0.4,1,0.1666666666666666,3,0.75,3,0.6,0,0.0,0,0,10,0,10,10,14,70,0.015367727771662605,0.015367727771662605,Normal,Normal,Normal,Normal,5.0,6.815639990074331,False
76561197973472887,195,7,4,0.5,2,0.1333333333333333,0,0.0,1,0.25,0,0.0,0,0.0,0,0,10,0,0,0,1,0,0.03589743589725181,0.03589743589725181,Normal,Normal,Effective,Normal,5.0,5.278114659230517,False
76561198046979629,484,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.184148890937483,False
76561198004116274,2063,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.020843431895288006,0.020843431895288006,Normal,Normal,Effective,Normal,1.0,7.6324011266014535,False
76561198123790631,10253,40,8,1.0,15,1.0,5,0.8333333333333334,3,0.75,5,1.0,4,0.8,1680,5000,2500,25,10,250,14,300,0.003901297181312406,0.003901297181312406,Slow,Normal,Normal,Normal,1.0,9.235423152343646,False
76561197996710217,71,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,4.276666119016055,False
76561197960366517,411,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.021023349349527,False
76561198066718773,2301,20,6,0.75,4,0.2666666666666666,2,0.3333333333333333,2,0.5,3,0.6,3,0.6,600,1500,500,0,0,50,7,70,0.008691873098648982,0.008691873098648982,Normal,Normal,Normal,Normal,5.0,7.741533589281828,False
76561198843841573,143,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,4.969813299576001,False
76561198010028217,369,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.91350300563827,False
76561198096194280,5371,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.00800595792217315,0.00800595792217315,Normal,Normal,Normal,Normal,1.0,8.588955557643128,False
76561198047794531,356,1,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0.0028089887640370534,0.0028089887640370534,Slow,Normal,Normal,Normal,0.0,5.877735781779639,False
76561198256827513,2214,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.019421860885266748,0.019421860885266748,Normal,Normal,Normal,Normal,1.0,7.703007682479236,False
76561198141517257,418,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.037870919922137,False
76561198091160098,259,9,4,0.5,1,0.0666666666666666,4,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,50,10,0,0,1000,0,0,0.034749034748900585,0.034749034748900585,Normal,Normal,Effective,Normal,5.0,5.560681631015528,False
76561198263705541,7331,37,7,0.875,13,0.8666666666666667,5,0.8333333333333334,3,0.75,5,1.0,4,0.8,1680,1500,2500,25,6,250,14,300,0.005047060428317413,0.005047060428317413,Slow,Normal,Normal,Normal,1.0,8.900003608959596,False
76561198002493801,22384,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.0019210150107218584,0.0019210150107218584,Slow,Normal,Normal,Normal,1.0,10.016146370675067,False
76561198047455579,423,17,2,0.25,6,0.4,1,0.1666666666666666,2,0.5,5,1.0,1,0.2,60,0,10,0,10,10,7,300,0.04018912529541326,0.04018912529541326,Effective,Normal,Effective,Normal,5.0,6.049733455231958,False
76561197999304281,2859,30,6,0.75,8,0.5333333333333333,5,0.8333333333333334,3,0.75,5,1.0,3,0.6,180,500,500,0,10,250,14,300,0.010493179433364641,0.010493179433364641,Normal,Normal,Normal,Normal,1.0,7.958576903813898,False
76561198034493521,1131,15,6,0.75,3,0.2,2,0.3333333333333333,3,0.75,0,0.0,1,0.2,60,500,100,0,0,50,14,0,0.013262599469484295,0.013262599469484295,Normal,Normal,Normal,Normal,5.0,7.0317412587631285,False
76561198993846706,484,2,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.00413223140495014,0.00413223140495014,Slow,Normal,Normal,Normal,0.0,6.184148890937483,False
76561198088163711,790,17,5,0.625,4,0.2666666666666666,1,0.1666666666666666,3,0.75,2,0.4,2,0.4,180,50,100,0,0,10,14,28,0.021518987341744913,0.021518987341744913,Normal,Normal,Effective,Normal,5.0,6.673297967767654,False
76561198406771630,9679,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.004442607707407331,0.004442607707407331,Slow,Normal,Normal,Normal,1.0,9.177817180270623,False
76561198051919234,7318,32,6,0.75,11,0.7333333333333333,5,0.8333333333333334,4,1.0,3,0.6,3,0.6,600,500,2500,1,10,250,28,70,0.004372779447935997,0.004372779447935997,Slow,Normal,Normal,Normal,1.0,8.898228985601227,False
76561198025334646,878,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.778784897685177,False
76561198074137064,4026,34,7,0.875,13,0.8666666666666667,5,0.8333333333333334,4,1.0,2,0.4,3,0.6,180,1500,500,25,10,250,28,28,0.008445106805760445,0.008445106805760445,Normal,Normal,Normal,Normal,1.0,8.300776960851454,False
76561198068979743,523,7,3,0.375,1,0.0666666666666666,0,0.0,1,0.25,2,0.4,0,0.0,0,0,10,0,0,0,1,28,0.013384321223683777,0.013384321223683777,Normal,Normal,Normal,Normal,5.0,6.261491684321042,False
76561197963135603,251,10,4,0.5,3,0.2,1,0.1666666666666666,1,0.25,0,0.0,1,0.2,60,50,10,0,0,10,1,0,0.039840637450040475,0.039840637450040475,Effective,Normal,Effective,Normal,5.0,5.529429087511423,False
76561198123613712,5510,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.007803992740470452,0.007803992740470452,Normal,Normal,Normal,Normal,1.0,8.614501373883236,False
76561198036933650,557,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.324358962381311,False
76561198019124682,46,3,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.06521739130293006,0.06521739130293006,Effective,Normal,Effective,Normal,2.0,3.8501476017100584,False
76561198077651994,73,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,4.30406509320417,False
76561197989848084,45306,28,8,1.0,6,0.4,4,0.6666666666666666,4,1.0,3,0.6,3,0.6,600,5000,2500,0,0,250,28,70,0.0006180196883414864,0.0006180196883414864,Slow,Normal,Normal,Normal,1.0,10.72121682491962,False
76561197996753153,194,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.272999558563747,False
76561197985011830,446,13,6,0.75,4,0.2666666666666666,1,0.1666666666666666,1,0.25,0,0.0,1,0.2,60,500,100,0,4,10,1,0,0.029147982062714916,0.029147982062714916,Normal,Normal,Effective,Normal,5.0,6.102558594613569,False
76561198013038909,10352,31,8,1.0,9,0.6,4,0.6666666666666666,4,1.0,4,0.8,2,0.4,180,5000,2500,0,8,250,28,140,0.002994590417310375,0.002994590417310375,Slow,Normal,Normal,Normal,1.0,9.245031611766112,False
76561198110110963,26823,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.00160310181560595,0.00160310181560595,Slow,Normal,Normal,Normal,1.0,10.197052288146065,False
76561197989964238,282,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.645446897643238,False
76561198163792761,48248,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.0008912286519648299,0.0008912286519648299,Slow,Normal,Normal,Normal,4.0,10.784130381163758,False
76561197963695471,30343,38,8,1.0,11,0.7333333333333333,6,1.0,4,1.0,5,1.0,4,0.8,1680,5000,2500,0,10,1000,28,300,0.0012523481527864334,0.0012523481527864334,Slow,Normal,Normal,Normal,1.0,10.320354083368734,False
76561198064082850,11806,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.0036422158224628455,0.0036422158224628455,Slow,Normal,Normal,Normal,1.0,9.37644785490711,False
76561198037510530,806,13,5,0.625,3,0.2,1,0.1666666666666666,1,0.25,1,0.2,2,0.4,180,500,100,0,0,10,1,7,0.016129032258044504,0.016129032258044504,Normal,Normal,Normal,Normal,5.0,6.693323668269949,False
76561197960384929,346,3,2,0.25,1,0.0666666666666666,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.008670520231188814,0.008670520231188814,Normal,Normal,Normal,Normal,0.0,5.849324779946859,False
76561198031209270,2186,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,7.690286020676768,False
76561198811114019,463,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.139884552226255,False
76561197999843190,382,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.948034989180646,False
76561197962202166,16162,28,8,1.0,7,0.4666666666666667,4,0.6666666666666666,1,0.25,4,0.8,4,0.8,1680,5000,500,0,4,250,1,140,0.001732458854102108,0.001732458854102108,Slow,Normal,Normal,Normal,1.0,9.690479958409808,False
76561198117359053,15457,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.002781911108235571,0.002781911108235571,Slow,Normal,Normal,Normal,1.0,9.645881947666817,False
76561198024735043,49531,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.0008681431830570579,0.0008681431830570579,Slow,Normal,Normal,Normal,4.0,10.81037420433499,False
76561197967628180,446,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.102558594613569,False
76561197988118202,7067,32,8,1.0,9,0.6,5,0.8333333333333334,4,1.0,3,0.6,3,0.6,600,5000,2500,1,4,250,28,70,0.004528088297721165,0.004528088297721165,Slow,Normal,Normal,Normal,1.0,8.863332833439587,False
76561197999359919,2819,31,8,1.0,10,0.6666666666666666,3,0.5,1,0.25,5,1.0,4,0.8,1680,5000,500,0,10,50,1,300,0.010996807378499115,0.010996807378499115,Normal,Normal,Normal,Normal,1.0,7.944492163932159,False
76561198050468382,526,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.267200548541362,False
76561197969226943,279,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.634789603169249,False
76561197961444200,1479,19,5,0.625,7,0.4666666666666667,0,0.0,0,0.0,4,0.8,3,0.6,600,500,10,0,10,0,0,140,0.012846517917503146,0.012846517917503146,Normal,Normal,Normal,Normal,5.0,7.299797366758161,False
76561198000877379,6381,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.006738755680926698,0.006738755680926698,Normal,Normal,Normal,Normal,1.0,8.76123680683819,False
76561198017069455,47677,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.0009019023847976823,0.0009019023847976823,Slow,Normal,Normal,Normal,4.0,10.772225354550736,False
76561198062255168,907,17,7,0.875,3,0.2,2,0.3333333333333333,3,0.75,1,0.2,1,0.2,60,1500,100,0,0,50,14,7,0.018743109151026744,0.018743109151026744,Normal,Normal,Normal,Normal,5.0,6.811244378601294,False
76561197975440895,625,18,5,0.625,3,0.2,2,0.3333333333333333,3,0.75,3,0.6,2,0.4,180,50,100,0,0,50,14,70,0.02879999999995392,0.02879999999995392,Normal,Normal,Effective,Normal,5.0,6.439350371100098,False
76561197995240388,897,10,4,0.5,1,0.0666666666666666,1,0.1666666666666666,1,0.25,1,0.2,2,0.4,180,50,10,0,0,10,1,7,0.011148272017824807,0.011148272017824807,Normal,Normal,Normal,Normal,5.0,6.8001700683022,False
76561198106145311,419,3,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.007159904534589118,0.007159904534589118,Normal,Normal,Normal,Normal,0.0,6.040254711277414,False
76561197984916346,2848,28,6,0.75,6,0.4,4,0.6666666666666666,4,1.0,5,1.0,3,0.6,180,1500,500,0,4,50,28,300,0.009831460674153851,0.009831460674153851,Normal,Normal,Normal,Normal,1.0,7.954723334497908,False
76561197965244835,224,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.41610040220442,False
76561198041031091,715,13,4,0.5,4,0.2666666666666666,1,0.1666666666666666,2,0.5,1,0.2,1,0.2,60,50,100,0,0,10,7,7,0.018181818181792753,0.018181818181792753,Normal,Normal,Normal,Normal,5.0,6.573680166960646,False
76561198047517097,8932,32,8,1.0,9,0.6,4,0.6666666666666666,4,1.0,4,0.8,3,0.6,600,5000,2500,0,6,250,28,140,0.0035826242722790435,0.0035826242722790435,Slow,Normal,Normal,Normal,1.0,9.09750756370184,False
76561199086020529,460,7,4,0.5,0,0.0,0,0.0,1,0.25,2,0.4,0,0.0,0,0,0,0,0,0,1,28,0.015217391304314746,0.015217391304314746,Normal,Normal,Normal,Normal,5.0,6.133398042996649,False
76561198077387115,28326,38,8,1.0,11,0.7333333333333333,5,0.8333333333333334,4,1.0,5,1.0,5,1.0,1680,5000,2500,0,10,1000,28,300,0.001341523688484031,0.001341523688484031,Slow,Normal,Normal,Normal,1.0,10.251570692406156,False
76561198103648546,143,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,4.969813299576001,False
76561197972625086,1642,7,2,0.25,3,0.2,0,0.0,1,0.25,0,0.0,1,0.2,60,0,10,0,4,0,1,0,0.004263093788060741,0.004263093788060741,Slow,Normal,Normal,Normal,0.0,7.404279118037268,False
76561199109080778,1894,18,5,0.625,4,0.2666666666666666,1,0.1666666666666666,3,0.75,4,0.8,1,0.2,60,50,100,0,0,10,14,140,0.009503695881726767,0.009503695881726767,Normal,Normal,Normal,Normal,5.0,7.546974117516527,False
76561198213368405,465,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.144185634125646,False
76561198003232563,1592,9,5,0.625,2,0.1333333333333333,0,0.0,1,0.25,0,0.0,1,0.2,60,50,10,0,0,0,1,0,0.005653266331654741,0.005653266331654741,Slow,Normal,Normal,Normal,0.0,7.373374309910049,False
76561198043892935,45618,33,8,1.0,7,0.4666666666666667,6,1.0,4,1.0,5,1.0,3,0.6,600,5000,2500,0,4,1000,28,300,0.0007233986584242903,0.0007233986584242903,Slow,Normal,Normal,Normal,1.0,10.728079575387694,False
76561198012913284,4579,28,8,1.0,7,0.4666666666666667,4,0.6666666666666666,3,0.75,3,0.6,3,0.6,600,5000,2500,0,4,250,14,70,0.006114872242846447,0.006114872242846447,Slow,Normal,Normal,Normal,1.0,8.429454277108231,False
76561198105390244,349,12,3,0.375,2,0.1333333333333333,1,0.1666666666666666,1,0.25,3,0.6,2,0.4,180,50,10,1,0,10,1,70,0.034383954154629276,0.034383954154629276,Normal,Normal,Effective,Normal,5.0,5.857933154483459,False
76561198085422954,760,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.634633357861686,False
76561198296685552,133,3,2,0.25,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0,0.022556390977274014,0.022556390977274014,Normal,Normal,Effective,Normal,5.0,4.897839799950911,False
76561198071221914,12374,19,7,0.875,4,0.2666666666666666,2,0.3333333333333333,1,0.25,4,0.8,1,0.2,60,5000,100,0,0,50,1,140,0.0015354776143525508,0.0015354776143525508,Slow,Normal,Normal,Normal,1.0,9.423433587436891,False
76561198023114816,4865,39,8,1.0,13,0.8666666666666667,5,0.8333333333333334,4,1.0,4,0.8,5,1.0,1680,5000,500,25,10,250,28,140,0.00801644398766536,0.00801644398766536,Normal,Normal,Normal,Normal,1.0,8.490027523343468,False
76561197971424010,6952,26,6,0.75,5,0.3333333333333333,3,0.5,4,1.0,4,0.8,4,0.8,1680,1500,2500,0,0,250,28,140,0.0037399309551202904,0.0037399309551202904,Slow,Normal,Normal,Normal,1.0,8.846928500099018,False
76561198108620000,1264,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,7.142827401161621,False
76561198015279263,454,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,6.12029741895095,False
76561198025375592,166,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.117993812416755,False
76561198067054277,30536,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300,0.0014081739586061892,0.0014081739586061892,Slow,Normal,Normal,Normal,1.0,10.32669434212045,False
76561197978785613,384,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,Slow,Normal,Normal,Normal,0.0,5.953243334287785,False
76561198344365498,1115,24,4,0.5,8,0.5333333333333333,2,0.3333333333333333,4,1.0,4,0.8,2,0.4,180,50,500,1,4,50,28,140,0.021524663677110742,0.021524663677110742,Normal,Normal,Effective,Normal,5.0,7.017506142941256,False
