steamid,playtime_forever,achievement_count,crafting_count,combat_count,exploration_count,death_count,leveling_count,survival_count,max_survive_minutes,max_items_crafted,max_zombies_killed,max_players_killed,max_fortitude_skill,max_travel_distance,max_death_count,max_character_level,log_playtime,ach_per_10h,crafting_count_rank,combat_count_rank,exploration_count_rank,leveling_count_rank,survival_count_rank,max_death_count_rank,max_survive_minutes_ord,max_items_crafted_ord,max_zombies_killed_ord,max_players_killed_ord,max_fortitude_skill_ord,max_travel_distance_ord,max_death_count_ord,max_character_level_ord,max_death_count_rank_ord,Cluster
76561198032415501,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.872117789475416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198003886667,1569,23,4,8,3,2,4,2,180,0,500,1,6,50,7,140,7.358830898342354,8.795407726421518,0.5,0.5333333333333333,0.5,0.8,0.4,0.25,0,0,0,0,0,0,0,0,0,0
76561199378975787,33088,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,10.40695617984855,0.7797388640037682,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198015351752,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.054439346269371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197983806198,5620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.634264863002075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198058094666,13052,35,7,9,6,4,4,5,1680,1500,2500,0,6,1000,28,140,9.47677327138879,1.608948746140879,0.875,0.6,1.0,0.8,1.0,1.0,1,0,1,0,0,1,1,0,1,1
76561197964343044,231,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5.44673737166631,5.194791701839736,0.125,0.06666666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197970838485,488,6,3,2,0,1,0,0,0,0,0,0,0,0,1,0,6.192362489474872,7.377040110196585,0.375,0.13333333333333333,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198060687113,95230,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,11.464060798025534,0.2709230267504587,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198125355177,1453,18,5,5,5,3,0,0,0,500,100,1,0,1000,14,0,7.282073658093465,7.432894384214293,0.625,0.3333333333333333,0.8333333333333334,0.0,0.0,0.5,0,0,0,0,0,1,0,0,0,0
76561197989733146,2026,20,7,3,4,3,2,1,60,1500,100,0,0,1000,14,28,7.614312146452,5.922999233070316,0.875,0.2,0.6666666666666666,0.4,0.2,0.5,0,0,0,0,0,1,0,0,0,0
76561198002513164,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.182084906716632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197993529099,29369,39,8,11,6,4,5,5,1680,5000,2500,0,10,1000,28,300,10.287729024192666,0.796758470562325,1.0,0.7333333333333333,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561197980351392,207,7,5,1,0,1,0,0,0,50,10,0,0,0,1,0,5.337538079701318,20.289796261460115,0.625,0.06666666666666667,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198239468552,6373,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,8.759982494977281,4.04832850635539,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561197999701119,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.587550014824796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198160470680,970,14,4,1,2,2,3,2,180,50,10,0,0,50,7,70,6.878326468291325,8.65978845786281,0.5,0.06666666666666667,0.3333333333333333,0.6,0.4,0.25,0,0,0,0,0,0,0,0,0,0
76561198160700469,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1180162044653335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198006075404,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.241747015059643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198301982604,320,9,3,2,1,0,1,2,180,0,10,0,0,10,0,7,5.771441123130016,16.874968359434327,0.375,0.13333333333333333,0.16666666666666666,0.2,0.4,0.0,0,0,0,0,0,0,0,0,0,0
76561198005110508,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.918893854273146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198042890140,134,7,5,1,0,0,0,1,60,50,10,0,0,0,0,0,4.90527477843843,31.343143239657138,0.625,0.06666666666666667,0.0,0.0,0.2,0.0,0,0,0,0,0,0,0,0,0,0
76561198352747639,2066,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,7.633853559681768,12.487895695674046,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561197987842222,1156,24,5,7,4,2,4,2,180,50,100,0,10,50,7,140,7.053585727193677,12.456740939407817,0.625,0.4666666666666667,0.6666666666666666,0.8,0.4,0.25,0,0,0,0,1,0,0,0,0,0
76561198039663324,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.246106765481563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198037018920,9845,41,8,15,5,4,5,4,600,5000,2500,25,10,250,28,300,9.194820560318146,2.4987301676751543,1.0,1.0,0.8333333333333334,1.0,0.8,1.0,0,1,1,0,1,0,1,1,1,1
76561198112890258,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84587987526405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198043972532,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.627621113690637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198058007685,477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.169610732491456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198008332774,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.997212273764115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197996143905,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5909869805108565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198117913848,2176,27,5,9,3,3,4,3,600,50,500,0,8,50,14,140,7.685703061234547,7.444850888368321,0.625,0.6,0.5,0.8,0.6,0.5,0,0,0,0,0,0,0,0,0,0
76561198018085358,1304,20,6,6,2,2,2,2,180,500,100,0,6,50,7,28,7.173958319756794,9.202449753474038,0.75,0.4,0.3333333333333333,0.4,0.4,0.25,0,0,0,0,0,0,0,0,0,0
76561199088877943,20087,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,9.907877900837422,1.2844127659357965,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198059260462,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.113682179832232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197966963062,618,7,4,1,0,1,0,1,60,50,10,0,0,0,1,0,6.428105272684596,6.796109906689411,0.5,0.06666666666666667,0.0,0.0,0.2,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198056640740,1096,4,2,1,0,1,0,0,0,0,10,0,0,0,1,0,7.00033446027523,2.1897798231132355,0.25,0.06666666666666667,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198061519395,565,8,4,1,0,1,1,1,60,50,10,0,0,0,1,7,6.338594078203183,8.495566199398727,0.5,0.06666666666666667,0.0,0.2,0.2,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198037613508,1860,19,6,4,2,4,2,1,60,500,100,0,0,50,28,28,7.528869256642251,6.1290302809579735,0.75,0.26666666666666666,0.3333333333333333,0.4,0.2,1.0,0,0,0,0,0,0,1,0,1,0
76561198156345324,58640,28,8,8,4,0,4,4,1680,5000,500,0,10,250,0,140,10.979189389621132,0.28649385791445575,1.0,0.5333333333333333,0.6666666666666666,0.8,0.8,0.0,1,1,0,0,1,0,0,0,0,1
76561198015947070,2827,38,8,10,6,4,5,5,1680,5000,2500,0,8,1000,28,300,7.947325027016463,8.065084952581898,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1,1,1,0,0,1,1,1,1,1
76561198168980050,745,14,5,5,1,1,1,1,60,50,100,0,6,10,1,7,6.61472560020376,11.27515870457017,0.625,0.3333333333333333,0.16666666666666666,0.2,0.2,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561199004429648,3974,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,8.287780027088433,6.492198315219177,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198075569071,19812,39,8,11,6,4,5,5,1680,5000,2500,0,10,1000,28,300,9.89409356689426,1.1811023264354232,1.0,0.7333333333333333,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198046008728,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1647859739235145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198113455411,237,3,1,1,0,1,0,0,0,0,0,0,0,0,1,0,5.472270673671475,7.594917481221566,0.125,0.06666666666666667,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561197975504766,1015,14,5,2,2,2,2,1,60,500,100,0,0,50,7,28,6.923628628138427,8.275857176833197,0.625,0.13333333333333333,0.3333333333333333,0.4,0.2,0.25,0,0,0,0,0,0,0,0,0,0
76561197988663774,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.48768401848461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197986175117,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3706380281276624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197990106384,18483,33,8,8,6,3,4,4,1680,5000,2500,1,4,1000,14,140,9.824660771990157,1.0712546316749023,1.0,0.5333333333333333,1.0,0.8,0.8,0.5,1,1,1,0,0,1,0,0,0,1
76561197965274807,78187,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,11.266871462072913,0.3299781268243202,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561197976136707,235,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4638318050256105,7.659554911774694,0.375,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197970897249,27850,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,10.23462415135353,0.9263913624475829,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561197989930177,1184,21,6,4,2,4,3,2,180,500,100,0,0,50,28,70,7.077498053569231,10.641886499044004,0.75,0.26666666666666666,0.3333333333333333,0.6,0.4,1.0,0,0,0,0,0,0,1,0,1,0
76561197965489900,6771,26,7,7,3,4,3,2,180,1500,100,0,10,50,28,70,8.820551743253025,2.303943083390068,0.875,0.4666666666666667,0.5,0.6,0.4,1.0,0,0,0,0,1,0,1,0,1,0
76561198009055009,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.407171771460119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198025266541,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.017279836814924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198006159566,3841,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,8.253748343328501,6.716999731788639,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198115795404,6371,33,8,10,5,1,5,4,600,5000,500,0,10,250,1,300,8.759668671029939,3.1078320727202566,1.0,0.6666666666666666,0.8333333333333334,1.0,0.8,0.03571428571428571,0,1,0,0,1,0,0,1,0,1
76561198219536444,599,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.396929655216146,2.003336891482246,0.25,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197975331788,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.181783550292085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198089721639,5727,31,6,10,3,3,5,4,1680,500,2500,0,10,250,14,300,8.653121708640482,3.2477733632505648,0.75,0.6666666666666666,0.5,1.0,0.8,0.5,1,0,1,0,1,0,0,1,0,1
76561198089299679,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.129050210060545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197996566711,50994,39,8,11,6,4,5,5,1680,5000,2500,0,10,1000,28,300,10.839482867684618,0.45887750960257084,1.0,0.7333333333333333,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198028185256,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07993319509559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197996966511,5709,33,7,11,5,3,3,4,1680,1500,2500,0,10,250,14,70,8.649974302650056,3.4682077279865764,0.875,0.7333333333333333,0.8333333333333334,0.6,0.8,0.5,1,0,1,0,1,0,0,0,0,1
76561197970767462,981,18,5,5,2,2,2,2,180,50,100,0,4,50,7,28,6.889591308354466,11.009167578490779,0.625,0.3333333333333333,0.3333333333333333,0.4,0.4,0.25,0,0,0,0,0,0,0,0,0,0
76561198293467784,4595,25,8,6,3,2,3,3,600,5000,2500,0,0,250,7,70,8.432941638968646,3.264417419227323,1.0,0.4,0.5,0.6,0.6,0.25,0,1,1,0,0,0,0,0,0,0
76561197969773091,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.384495062789089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198071585954,2201,25,7,7,4,2,3,2,180,1500,500,0,6,1000,7,70,7.697121317282625,6.815082194888997,0.875,0.4666666666666667,0.6666666666666666,0.6,0.4,0.25,0,0,0,0,0,1,0,0,0,0
76561198004777375,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.073044534100405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198003587634,122,7,3,2,1,1,0,0,0,0,10,0,0,10,1,0,4.812184355372417,34.42606019970393,0.375,0.13333333333333333,0.16666666666666666,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561197976152793,35193,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,10.468630892511706,0.7331003199539626,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561197969894772,437,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.082218910376446,1.3729958265503523,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198047457459,7618,28,5,8,4,3,5,3,600,50,2500,0,4,250,14,300,8.93840040647301,2.205303055502516,0.625,0.5333333333333333,0.6666666666666666,1.0,0.6,0.5,0,0,1,0,0,0,0,1,0,0
76561198014950467,278,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5.631211781821365,8.633074892644117,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198078782283,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.095824562432225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197963831883,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.248042874508429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198103654672,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.017279836814924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198968513725,1432,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,7.267525427828172,18.01675222761778,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198853553821,2027,20,6,5,2,3,2,2,180,500,500,0,0,50,14,28,7.614805364711073,5.920077182019581,0.75,0.3333333333333333,0.3333333333333333,0.4,0.4,0.5,0,0,0,0,0,0,0,0,0,0
76561198008667621,4767,26,7,6,4,3,3,3,600,1500,2500,0,0,250,14,70,8.469682208745185,3.2724980147894254,0.875,0.4,0.6666666666666666,0.6,0.6,0.5,0,0,1,0,0,0,0,0,0,0
76561198046468073,174,5,3,1,0,1,0,0,0,0,0,0,0,0,1,0,5.1647859739235145,17.241319857517734,0.375,0.06666666666666667,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561197987842001,348,13,5,4,1,2,0,1,60,50,100,0,0,10,7,0,5.855071922202427,22.413754459044036,0.625,0.26666666666666666,0.16666666666666666,0.0,0.2,0.25,0,0,0,0,0,0,0,0,0,0
76561198096265586,144,7,3,2,0,1,0,1,60,0,10,0,0,0,1,0,4.976733742420574,29.166545139395254,0.375,0.13333333333333333,0.0,0.0,0.2,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561197987502418,197,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5.288267030694535,9.13702800905175,0.375,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198000284462,2673,18,7,3,3,4,1,0,0,1500,10,0,0,50,28,7,7.891330757661889,4.04040313346731,0.875,0.2,0.5,0.2,0.0,1.0,0,0,0,0,0,0,1,0,1,0
76561198001991912,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.035481432524756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197994445738,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.284134161070802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198034663705,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.037870919922137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198026478759,72681,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,11.193849040018124,0.35497585045630203,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561197999117252,3919,27,7,7,3,3,4,3,600,1500,2500,0,0,250,14,140,8.273846932784508,4.1337069455922,0.875,0.4666666666666667,0.5,0.8,0.6,0.5,0,0,1,0,0,0,0,0,0,0
76561198000262690,713,9,5,2,0,2,0,0,0,50,10,0,0,0,7,0,6.570882962339584,7.573626165251475,0.625,0.13333333333333333,0.0,0.0,0.0,0.25,0,0,0,0,0,0,0,0,0,0
76561198138991245,47976,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,10.778477008386329,0.5377688777167474,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561197993869138,111,7,4,1,0,2,0,0,0,0,0,0,0,0,7,0,4.718498871295094,37.83763331009022,0.5,0.06666666666666667,0.0,0.0,0.0,0.25,0,0,0,0,0,0,0,0,0,0
76561197966773879,1597,26,7,8,2,2,4,3,600,1500,500,0,10,50,7,140,7.37650812632622,9.768311921736284,0.875,0.5333333333333333,0.3333333333333333,0.8,0.6,0.25,0,0,0,0,1,0,0,0,0,0
76561198085540793,10186,24,6,6,3,3,3,3,600,500,500,1,4,50,14,70,9.228867676590067,1.4137050021379343,0.75,0.4,0.5,0.6,0.6,0.5,0,0,0,0,0,0,0,0,0,0
76561198053159303,513,14,6,3,3,1,1,0,0,500,10,0,0,10,1,7,6.2422232654551655,16.37424985467853,0.75,0.2,0.5,0.2,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561197989293848,9156,34,6,14,4,4,3,3,600,500,2500,25,8,250,28,70,9.122273893107732,2.228047036169919,0.75,0.9333333333333333,0.6666666666666666,0.6,0.6,1.0,0,0,1,0,0,0,1,0,1,1
76561198989466867,2634,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,7.876638460975463,9.794986379274174,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198045740239,38073,37,8,10,6,4,5,4,1680,5000,2500,0,8,1000,28,300,10.547286913465735,0.583090369819709,1.0,0.6666666666666666,1.0,1.0,0.8,1.0,1,1,1,0,0,1,1,1,1,1
76561198139110854,2598,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,7.8628820346414905,9.930713641867518,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198008438473,451,9,4,2,2,0,1,0,0,50,10,0,0,10,0,7,6.113682179832232,11.973376532093305,0.5,0.13333333333333333,0.3333333333333333,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198087927765,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.152732694704104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197966170666,577,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6.359573868672378,3.119580811527752,0.375,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198111845521,15089,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,9.621787551761894,1.7098547931663546,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198030599586,17140,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,9.749228533507058,1.5052508224532968,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561197998999001,484,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6.184148890937483,1.2396678847092337,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198275561256,11436,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,9.344608992781216,2.2560334598093674,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198038195848,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5909869805108565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197978590706,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.272999558563747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198220637399,801,11,6,1,2,1,1,0,0,500,10,0,0,10,1,7,6.687108607866515,8.239694202476253,0.75,0.06666666666666667,0.3333333333333333,0.2,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198054520957,596,8,5,1,1,1,0,0,0,50,10,0,0,10,1,0,6.391917113392602,8.053683167433054,0.625,0.06666666666666667,0.16666666666666666,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561197961096804,12163,32,8,8,5,4,3,4,600,5000,2500,0,4,1000,28,70,9.406236048797256,1.5785578436952472,1.0,0.5333333333333333,0.8333333333333334,0.6,0.8,1.0,0,1,1,0,0,1,1,0,1,1
76561197995068607,19856,37,8,10,6,4,5,4,1680,5000,2500,0,10,1000,28,300,9.896311868787032,1.1180499259251635,1.0,0.6666666666666666,1.0,1.0,0.8,1.0,1,1,1,0,1,1,1,1,1,1
76561197988448073,5004,22,7,5,2,3,2,3,600,1500,500,0,0,50,14,28,8.518192691749322,2.637889371955711,0.875,0.3333333333333333,0.3333333333333333,0.4,0.6,0.5,0,0,0,0,0,0,0,0,0,0
76561198322492284,6173,33,8,10,4,4,3,4,600,5000,500,10,6,250,28,70,8.728102205062104,3.207516292805803,1.0,0.6666666666666666,0.6666666666666666,0.6,0.8,1.0,0,1,0,0,0,0,1,0,1,1
76561197978183612,1134,17,7,2,2,3,1,2,180,1500,10,0,0,50,14,7,7.034387929915503,8.994704235606225,0.875,0.13333333333333333,0.3333333333333333,0.2,0.4,0.5,0,0,0,0,0,0,0,0,0,0
76561198070686374,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.304448802421981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197998698277,3892,43,8,15,6,4,5,5,1680,5000,2500,25,10,1000,28,300,8.266935347610456,6.628981506323509,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0,1,1,1,1,1,1
76561198010983183,1954,22,2,8,3,3,3,3,600,0,500,1,8,50,14,70,7.578145472419466,6.7553715183096665,0.25,0.5333333333333333,0.5,0.6,0.6,0.5,0,0,0,0,0,0,0,0,0,0
76561198033535814,482,4,1,2,0,1,0,0,0,0,10,0,0,0,1,0,6.180016653652572,4.979246913800522,0.125,0.13333333333333333,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198023077730,4821,12,6,2,2,1,1,0,0,1500,10,0,0,50,1,7,8.480944058741116,1.493465900004244,0.75,0.13333333333333333,0.3333333333333333,0.2,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561197971006744,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.231108616854587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561198000826779,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.823045895483019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197979864325,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.021023349349527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197976175533,291,4,4,0,0,0,0,0,0,50,0,0,0,0,0,0,5.676753802268282,8.247405675452216,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
76561197986916834,72482,37,8,10,6,4,5,4,1680,5000,2500,0,8,1000,28,300,11.191107330588766,0.3062829366771093,1.0,0.6666666666666666,1.0,1.0,0.8,1.0,1,1,1,0,0,1,1,1,1,1
76561197986074665,23212,38,8,11,6,4,5,4,1680,5000,2500,1,10,1000,28,300,10.052467745547446,0.9822505346652456,1.0,0.7333333333333333,1.0,1.0,0.8,1.0,1,1,1,0,1,1,1,1,1,1
76561198302975346,518,6,3,2,0,1,0,0,0,0,10,0,0,0,1,0,6.251903883165888,6.949798899846835,0.375,0.13333333333333333,0.0,0.0,0.0,0.03571428571428571,0,0,0,0,0,0,0,0,0,0
76561198023519071,1456,18,5,4,3,4,1,1,60,50,100,0,0,50,28,7,7.284134806195205,7.4175793608876255,0.625,0.26666666666666666,0.5,0.2,0.2,1.0,0,0,0,0,0,0,1,0,1,0
76561198105088252,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6635616461296463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
