,steamid,earliest_unlock,latest_unlock,total_achievements,duration_days,duration_hours,playtime_forever,achievement_efficiency
272,76561198035422338,2017-11-21 17:00:58+00:00,2017-11-25 13:08:50+00:00,9,3.8387962962962963,92.13111111111111,11.466666666666667,0.7848837209302325
273,76561198035848155,2025-07-10 19:41:36+00:00,2025-07-29 20:03:51+00:00,16,19.015451388888888,456.37083333333334,17.366666666666667,0.9213051823416506
274,76561198036102917,2018-01-14 22:01:43+00:00,2024-09-22 19:13:34+00:00,11,2442.8832291666668,58629.1975,14.966666666666667,0.734966592427617
275,76561198036256662,2019-12-16 07:02:36+00:00,2025-01-09 10:22:12+00:00,7,1851.138611111111,44427.32666666667,3.3833333333333333,2.0689655172413794
276,76561198036468361,2019-12-02 05:42:46+00:00,2022-03-17 14:55:25+00:00,43,836.3837847222222,20073.210833333334,100.15,0.4293559660509236
277,76561198036714867,2019-11-18 20:35:53+00:00,2022-05-18 20:00:40+00:00,42,911.9755439814815,21887.413055555557,176.86666666666667,0.23746701846965698
278,76561198036803371,2022-11-02 12:12:04+00:00,2023-01-10 14:25:26+00:00,13,69.09261574074074,1658.2227777777778,9.816666666666666,1.3242784380305603
279,76561198036891788,2021-08-01 12:02:32+00:00,2023-06-05 14:47:15+00:00,30,673.114386574074,16154.745277777778,24.633333333333333,1.2178619756427604
280,76561198037085103,2016-12-03 22:58:12+00:00,2025-01-19 15:09:45+00:00,9,2968.6746875,71248.1925,19.516666666666666,0.46114432109308284
281,76561198037802252,2018-11-30 04:21:37+00:00,2024-04-27 17:45:04+00:00,3,1975.5579513888888,47413.39083333333,7.366666666666666,0.4072398190045249
282,76561198037887754,2017-08-06 09:59:09+00:00,2021-07-23 20:33:51+00:00,43,1447.4407638888888,34738.57833333333,421.65,0.10198031542748726
283,76561198038056805,2019-10-03 17:38:56+00:00,2022-06-16 16:46:34+00:00,6,986.9636342592593,23687.12722222222,1.4333333333333333,4.186046511627907
284,76561198038939593,2018-10-13 18:08:40+00:00,2024-09-22 14:34:42+00:00,29,2170.851412037037,52100.43388888889,76.31666666666666,0.37999563223411226
285,76561198039198161,2017-03-07 17:35:52+00:00,2024-01-07 09:54:24+00:00,43,2496.679537037037,59920.30888888889,123.46666666666667,0.34827213822894165
286,76561198039228736,2019-11-02 11:09:59+00:00,2019-11-02 11:09:59+00:00,1,0.0,0.0,4.2,0.23809523809523808
287,76561198039417534,2018-10-31 17:15:03+00:00,2018-10-31 19:30:34+00:00,7,0.0941087962962963,2.258611111111111,3.1333333333333333,2.2340425531914896
288,76561198039886147,2018-10-30 17:51:39+00:00,2019-04-28 20:10:57+00:00,9,180.0967361111111,4322.321666666667,8.966666666666667,1.003717472118959
289,76561198040014019,2022-04-14 17:13:47+00:00,2023-03-04 16:28:52+00:00,27,323.96880787037037,7775.251388888889,23.283333333333335,1.1596277738010021
290,76561198040600573,2018-10-07 07:03:30+00:00,2018-10-07 11:06:52+00:00,43,0.16900462962962962,4.056111111111111,7.166666666666667,6.0
291,76561198040802503,2017-03-06 01:46:14+00:00,2024-08-01 15:52:05+00:00,36,2705.587395833333,64934.0975,324.93333333333334,0.1107919573245794
292,76561198040923840,2022-12-20 11:18:17+00:00,2023-07-05 10:28:30+00:00,34,196.96542824074075,4727.170277777778,152.45,0.22302394227615613
293,76561198041080728,2022-05-24 09:30:07+00:00,2022-06-26 11:56:50+00:00,18,33.10188657407407,794.4452777777777,16.616666666666667,1.083249749247743
294,76561198041298094,2017-02-06 15:34:44+00:00,2024-06-20 06:14:57+00:00,18,2690.611261574074,64574.670277777775,12.4,1.4516129032258065
295,76561198041506271,2024-10-13 13:22:07+00:00,2024-10-23 13:15:32+00:00,16,9.995428240740742,239.89027777777778,22.85,0.700218818380744
296,76561198041625770,2021-01-30 09:15:18+00:00,2022-10-20 12:36:21+00:00,21,628.1396180555555,15075.350833333334,47.43333333333333,0.4427266338721012
297,76561198042037647,2019-09-02 19:46:28+00:00,2022-07-01 18:19:05+00:00,37,1032.9393171296297,24790.543611111112,351.35,0.10530809733883591
298,76561198042619229,2017-11-05 02:49:59+00:00,2017-12-08 04:55:49+00:00,5,33.08738425925926,794.0972222222222,5.55,0.9009009009009009
299,76561198042619868,2025-02-19 07:33:16+00:00,2025-04-30 16:13:50+00:00,40,70.36150462962964,1688.6761111111111,82.13333333333334,0.48701298701298695
300,76561198042633209,2016-10-23 08:29:18+00:00,2025-05-19 17:55:53+00:00,40,3130.393460648148,75129.44305555556,110.05,0.36347114947751025
301,76561198042773556,2017-05-11 14:38:48+00:00,2018-08-31 10:34:00+00:00,43,476.83,11443.92,351.55,0.12231546010524819
302,76561198042896883,2016-10-02 09:26:22+00:00,2023-06-23 13:05:19+00:00,31,2455.1520486111112,58923.64916666667,246.76666666666668,0.12562474672430096
303,76561198042923150,2017-06-26 05:16:37+00:00,2022-02-18 13:48:23+00:00,43,1698.3553935185184,40760.529444444444,1290.65,0.03331654592647115
304,76561198042978992,2021-01-13 14:08:23+00:00,2024-03-29 09:09:52+00:00,9,1170.7926967592593,28099.02472222222,8.583333333333334,1.0485436893203883
305,76561198043228049,2018-06-17 05:35:57+00:00,2019-04-13 02:51:38+00:00,43,299.8858912037037,7197.261388888889,115.18333333333334,0.3733178990015917
306,76561198043607469,2020-03-11 15:45:13+00:00,2024-06-21 11:17:56+00:00,28,1562.814386574074,37507.545277777775,58.68333333333333,0.4771371769383698
307,76561198043720348,2017-10-26 22:25:00+00:00,2024-07-15 01:31:39+00:00,40,2453.1296180555555,58875.11083333333,140.81666666666666,0.2840572848857853
308,76561198044196794,2017-03-03 11:56:43+00:00,2017-07-19 13:11:48+00:00,8,138.0521412037037,3313.251388888889,7.916666666666667,1.0105263157894737
309,76561198044371709,2018-11-30 14:30:04+00:00,2020-11-06 07:31:01+00:00,43,706.7089930555555,16961.015833333335,154.6,0.278137128072445
310,76561198044386667,2018-10-26 14:38:23+00:00,2018-11-06 11:12:09+00:00,43,10.856782407407408,260.5627777777778,150.23333333333332,0.28622143332593747
311,76561198044531564,2016-10-06 00:37:28+00:00,2022-04-26 11:25:02+00:00,42,2028.449699074074,48682.79277777778,268.6166666666667,0.15635664205497302
312,76561198044890610,2023-11-03 10:48:36+00:00,2024-02-10 08:20:25+00:00,43,98.8970949074074,2373.530277777778,2.7,15.925925925925926
313,76561198045407759,2020-02-18 02:04:45+00:00,2024-09-23 19:01:50+00:00,34,1679.7063078703704,40312.95138888889,48.05,0.7075962539021853
314,76561198045763826,2021-06-19 18:13:39+00:00,2022-02-21 17:53:03+00:00,43,246.98569444444445,5927.656666666667,52.233333333333334,0.8232291001914486
315,76561198046206792,2020-08-30 20:54:53+00:00,2023-07-30 14:03:21+00:00,43,1063.714212962963,25529.141111111112,8.666666666666666,4.961538461538462
316,76561198046334266,2022-09-24 23:15:26+00:00,2022-09-26 05:13:27+00:00,8,1.2486226851851852,29.966944444444444,1.55,5.161290322580645
317,76561198046474043,2017-02-11 15:23:22+00:00,2017-07-04 11:37:50+00:00,43,142.84337962962962,3428.241111111111,184.03333333333333,0.2336533236732476
318,76561198046588672,2018-11-24 20:43:05+00:00,2022-06-17 17:24:15+00:00,25,1300.8619212962963,31220.68611111111,26.566666666666666,0.9410288582183187
319,76561198046642155,2016-11-21 16:00:44+00:00,2016-11-22 02:07:44+00:00,9,0.4215277777777778,10.116666666666667,8.466666666666667,1.0629921259842519
320,76561198046743901,2017-06-25 12:47:36+00:00,2022-05-10 01:44:38+00:00,15,1779.5396064814815,42708.95055555556,19.333333333333332,0.7758620689655172
321,76561198046878168,2016-09-27 13:39:23+00:00,2017-11-20 00:08:10+00:00,2,418.4366550925926,10042.479722222222,5.983333333333333,0.3342618384401114
322,76561198046978149,2023-02-27 06:50:45+00:00,2024-08-04 03:28:03+00:00,26,523.8592361111112,12572.621666666666,74.66666666666667,0.3482142857142857
323,76561198047270545,2024-07-25 12:11:42+00:00,2024-11-14 01:32:48+00:00,25,111.55631944444444,2677.3516666666665,85.23333333333333,0.2933124755572937
324,76561198047414009,2020-01-27 07:01:51+00:00,2025-02-18 09:35:41+00:00,33,1849.1068287037037,44378.563888888886,62.166666666666664,0.5308310991957105
325,76561198047441723,2017-11-05 05:44:15+00:00,2022-04-27 20:34:20+00:00,43,1634.618113425926,39230.83472222222,127.93333333333334,0.33611255862428346
326,76561198047884970,2025-01-27 13:51:46+00:00,2025-02-03 12:40:02+00:00,21,6.950185185185185,166.80444444444444,45.7,0.4595185995623632
327,76561198047975581,2016-09-22 04:11:16+00:00,2016-12-15 14:57:03+00:00,43,84.44846064814814,2026.7630555555556,292.21666666666664,0.14715108652255748
328,76561198048285800,2023-01-04 16:03:02+00:00,2023-04-05 22:05:47+00:00,43,91.25190972222222,2190.045833333333,4.233333333333333,10.15748031496063
329,76561198048453468,2017-07-09 08:50:25+00:00,2022-11-22 16:09:28+00:00,23,1962.3048958333334,47095.3175,24.233333333333334,0.9491059147180192
330,76561198048964461,2017-07-06 12:53:09+00:00,2020-11-17 03:14:59+00:00,43,1229.5984953703703,29510.36388888889,611.0666666666667,0.07036875409120663
331,76561198048979421,2024-08-23 12:30:03+00:00,2024-09-17 10:15:22+00:00,20,24.90646990740741,597.7552777777778,25.833333333333332,0.7741935483870969
332,76561198049212147,2021-12-06 00:31:03+00:00,2024-04-09 00:17:24+00:00,14,854.9905208333333,20519.7725,10.333333333333334,1.3548387096774193
333,76561198049304391,2016-11-04 15:27:49+00:00,2017-03-26 17:26:26+00:00,43,142.0823726851852,3409.9769444444446,453.0833333333333,0.0949052786463123
334,76561198049775783,2019-07-06 16:49:29+00:00,2024-10-29 10:24:57+00:00,8,1941.732962962963,46601.59111111111,2.8833333333333333,2.7745664739884393
335,76561198049840570,2018-10-12 16:27:32+00:00,2019-04-08 11:55:49+00:00,43,177.81130787037037,4267.471388888889,212.4,0.2024482109227872
336,76561198049902675,2017-11-18 14:11:15+00:00,2019-11-19 13:53:45+00:00,21,730.9878472222222,17543.708333333332,71.35,0.29432375613174494
337,76561198050615194,2017-01-30 13:16:07+00:00,2020-08-10 13:58:24+00:00,33,1288.029363425926,30912.70472222222,291.9166666666667,0.11304596060519553
338,76561198050854730,2018-07-18 14:55:48+00:00,2024-05-11 00:58:24+00:00,21,2123.418472222222,50962.043333333335,22.7,0.9251101321585904
339,76561198051089903,2016-10-06 08:18:46+00:00,2022-05-10 05:25:29+00:00,43,2041.879664351852,49005.11194444444,507.3666666666667,0.08475133039879114
340,76561198051177321,2017-02-27 14:11:24+00:00,2020-06-05 11:01:21+00:00,13,1193.8680208333333,28652.8325,24.316666666666666,0.5346127484578479
341,76561198051227320,2021-01-26 06:11:54+00:00,2023-03-06 08:28:41+00:00,22,769.094988425926,18458.27972222222,33.21666666666667,0.6623181133968891
342,76561198051733124,2016-10-01 11:51:55+00:00,2022-10-29 11:55:32+00:00,43,2219.002511574074,53256.060277777775,715.65,0.06008523719695382
343,76561198052125808,2016-11-06 11:37:13+00:00,2024-04-06 23:21:06+00:00,20,2708.4888078703702,65003.73138888889,45.25,0.4419889502762431
344,76561198052442092,2018-10-23 05:01:06+00:00,2024-07-26 23:08:52+00:00,22,2103.7553935185183,50490.12944444444,30.966666666666665,0.7104413347685684
345,76561198052481833,2017-06-24 09:55:43+00:00,2020-09-15 20:21:16+00:00,43,1179.4344097222222,28306.425833333335,259.21666666666664,0.1658843952935125
346,76561198053475768,2018-12-20 16:02:54+00:00,2018-12-30 15:17:21+00:00,43,9.968368055555555,239.24083333333334,65.75,0.6539923954372624
347,76561198053605081,2019-10-26 01:21:10+00:00,2024-10-26 11:57:37+00:00,27,1827.4419791666667,43858.6075,89.08333333333333,0.3030869971936389
348,76561198055677691,2020-10-07 03:14:27+00:00,2022-04-25 20:59:47+00:00,9,565.7398148148148,13577.755555555555,6.1,1.4754098360655739
349,76561198056047449,2016-09-19 19:32:49+00:00,2016-10-05 09:47:23+00:00,29,15.593449074074075,374.2427777777778,208.61666666666667,0.13901094511464407
350,76561198056893819,2018-11-03 14:41:11+00:00,2024-11-09 15:57:28+00:00,4,2198.0529745370372,52753.27138888889,1.4666666666666666,2.7272727272727275
351,76561198057078777,2016-12-27 02:39:25+00:00,2017-03-13 04:49:07+00:00,43,76.09006944444444,1826.1616666666666,135.63333333333333,0.3170312115999017
352,76561198057498761,2022-02-02 00:07:37+00:00,2024-07-26 10:43:39+00:00,37,905.4416898148148,21730.600555555557,111.31666666666666,0.33238508758796226
353,76561198057552595,2020-07-01 14:44:52+00:00,2020-07-08 03:45:16+00:00,16,6.541944444444445,157.00666666666666,17.0,0.9411764705882353
354,76561198057945441,2021-10-30 17:31:39+00:00,2024-04-20 15:49:46+00:00,2,902.9292476851851,21670.301944444444,6.733333333333333,0.297029702970297
355,76561198058253727,2022-11-15 09:10:32+00:00,2022-12-03 15:18:29+00:00,43,18.255520833333332,438.1325,98.9,0.43478260869565216
356,76561198058416969,2017-01-01 12:06:47+00:00,2017-04-21 05:02:41+00:00,43,109.70548611111111,2632.931666666667,106.86666666666666,0.4023705552089832
357,76561198058781656,2017-02-02 22:45:32+00:00,2024-08-11 00:54:45+00:00,21,2746.0897337962965,65906.1536111111,22.25,0.9438202247191011
358,76561198059216394,2024-12-07 05:29:20+00:00,2024-12-29 14:56:38+00:00,41,22.393958333333334,537.455,151.05,0.27143330023171136
359,76561198059306658,2020-10-31 17:09:43+00:00,2021-07-10 11:34:44+00:00,43,251.7673726851852,6042.416944444444,338.76666666666665,0.12693102430384728
360,76561198059307202,2020-10-24 05:46:15+00:00,2020-12-30 13:57:35+00:00,43,67.3412037037037,1616.1888888888889,459.2,0.0936411149825784
361,76561198059395340,2018-10-29 14:39:24+00:00,2018-12-18 17:19:43+00:00,43,50.11133101851852,1202.6719444444445,276.1166666666667,0.15573127301261544
362,76561198059515974,2020-02-01 08:04:03+00:00,2024-04-17 12:06:59+00:00,24,1537.1687037037036,36892.04888888889,40.266666666666666,0.5960264900662252
363,76561198060628914,2016-10-31 06:43:31+00:00,2022-06-09 19:57:44+00:00,40,2047.551539351852,49141.23694444444,897.5666666666667,0.04456493482378282
364,76561198060871246,2022-11-06 13:43:25+00:00,2022-11-06 13:58:31+00:00,3,0.010486111111111111,0.25166666666666665,0.8,3.75
365,76561198060913953,2021-05-24 07:02:01+00:00,2022-02-11 12:26:23+00:00,43,263.2252546296296,6317.406111111111,4.633333333333334,9.280575539568344
366,76561198061023307,2017-11-19 08:09:06+00:00,2017-11-19 08:09:06+00:00,43,0.0,0.0,122.38333333333334,0.3513550320032684
367,76561198061438211,2021-02-06 13:35:26+00:00,2022-06-13 16:50:03+00:00,43,492.13515046296294,11811.243611111111,15.683333333333334,2.7417640807651433
368,76561198061449064,2016-12-28 19:31:46+00:00,2016-12-28 19:31:46+00:00,43,0.0,0.0,6.466666666666667,6.649484536082474
369,76561198062505918,2016-10-21 01:59:16+00:00,2024-07-04 09:37:48+00:00,7,2813.318425925926,67519.64222222222,69.83333333333333,0.10023866348448689
370,76561198062600893,2016-12-17 01:53:26+00:00,2017-09-02 09:41:06+00:00,18,259.3247685185185,6223.794444444445,68.18333333333334,0.2639941334637008
371,76561198063268722,2016-10-07 06:28:11+00:00,2020-11-14 11:16:32+00:00,43,1499.2002430555556,35980.80583333333,1219.6166666666666,0.03525697965207648
372,76561198063392506,2019-08-02 12:19:12+00:00,2024-03-29 00:11:22+00:00,12,1700.4945601851853,40811.86944444444,5.716666666666667,2.0991253644314867
373,76561198063952731,2016-10-09 11:47:44+00:00,2019-03-10 09:10:16+00:00,19,881.8906481481481,21165.375555555554,49.43333333333333,0.38435603506405935
374,76561198064409203,2017-11-15 08:00:40+00:00,2023-02-04 15:36:18+00:00,42,1907.316412037037,45775.59388888889,168.33333333333334,0.2495049504950495
375,76561198064609090,2023-07-02 06:28:12+00:00,2023-12-16 13:39:05+00:00,24,167.29922453703705,4015.1813888888887,48.11666666666667,0.4987876688604087
376,76561198064614327,2024-04-29 03:57:28+00:00,2024-05-04 07:54:41+00:00,36,5.1647337962962965,123.95361111111112,63.31666666666667,0.5685706764938141
377,76561198065699464,2021-04-22 07:35:14+00:00,2022-05-14 07:12:22+00:00,43,386.98412037037036,9287.618888888888,257.4,0.16705516705516707
378,76561198065795715,2016-11-28 05:19:30+00:00,2021-01-20 13:58:51+00:00,6,1514.3606597222222,36344.65583333333,7.05,0.851063829787234
379,76561198065892602,2016-12-09 07:39:00+00:00,2024-11-01 19:37:46+00:00,9,2884.4991435185184,69227.97944444444,10.3,0.8737864077669902
380,76561198066018764,2023-04-18 19:13:50+00:00,2025-06-07 07:53:30+00:00,43,780.5275462962964,18732.661111111112,225.9,0.19034971226206285
381,76561198066153480,2016-10-16 11:44:18+00:00,2024-08-20 07:14:24+00:00,43,2864.8125694444443,68755.50166666666,163.88333333333333,0.262381775653412
382,76561198066519820,2016-07-29 00:04:14+00:00,2016-07-29 00:04:14+00:00,43,0.0,0.0,125.93333333333334,0.3414505029115934
383,76561198066543155,2018-05-02 04:23:52+00:00,2023-04-23 22:37:33+00:00,29,1817.7595023148149,43626.228055555555,139.96666666666667,0.20719218861633723
384,76561198066694652,2023-11-03 15:00:30+00:00,2023-11-03 15:57:03+00:00,8,0.03927083333333333,0.9425,1.4666666666666666,5.454545454545455
385,76561198066765397,2021-02-28 13:43:40+00:00,2023-07-04 08:58:04+00:00,42,855.8016666666666,20539.24,476.65,0.08811496905486206
386,76561198067040444,2021-10-24 10:23:13+00:00,2023-01-03 14:00:49+00:00,7,436.1511111111111,10467.626666666667,6.883333333333334,1.0169491525423728
387,76561198067261759,2021-01-31 13:57:57+00:00,2023-09-27 15:23:53+00:00,4,969.059675925926,23257.43222222222,8.933333333333334,0.44776119402985076
388,76561198067347675,2019-11-30 20:17:44+00:00,2023-02-28 09:19:42+00:00,43,1185.5430324074075,28453.03277777778,61.2,0.7026143790849673
389,76561198067950201,2017-01-14 12:17:01+00:00,2022-07-13 13:36:32+00:00,38,2006.0552199074075,48145.325277777774,539.8166666666667,0.07039426965945228
390,76561198068270261,2018-10-21 02:58:28+00:00,2024-07-10 01:10:56+00:00,38,2088.925324074074,50134.20777777778,485.0833333333333,0.07833705548874764
391,76561198070418315,2018-10-25 11:59:21+00:00,2022-07-31 07:44:53+00:00,20,1374.823287037037,32995.758888888886,38.083333333333336,0.5251641137855579
392,76561198070644433,2023-06-13 12:19:04+00:00,2023-07-13 14:30:31+00:00,23,30.091284722222223,722.1908333333333,59.733333333333334,0.38504464285714285
393,76561198071922719,2019-06-24 07:51:53+00:00,2019-06-24 08:14:10+00:00,4,0.015474537037037037,0.3713888888888889,9.5,0.42105263157894735
394,76561198072129087,2016-10-06 11:05:49+00:00,2021-06-09 21:36:35+00:00,36,1707.4380324074075,40978.512777777774,489.8666666666667,0.07348938486663037
395,76561198072678486,2017-07-30 06:21:15+00:00,2024-07-25 16:22:07+00:00,7,2552.4172685185185,61258.014444444445,7.233333333333333,0.967741935483871
396,76561198073191426,2016-10-06 01:50:42+00:00,2021-10-29 23:20:24+00:00,43,1849.895625,44397.495,316.8833333333333,0.13569662862252144
397,76561198074195807,2019-12-31 15:13:21+00:00,2025-04-27 15:57:53+00:00,43,1944.0309259259259,46656.74222222222,143.03333333333333,0.30062922395711955
398,76561198074545639,2021-04-27 13:45:48+00:00,2024-03-24 07:45:51+00:00,21,1061.7500347222222,25482.00083333333,30.216666666666665,0.694980694980695
399,76561198074783710,2021-12-11 07:10:00+00:00,2024-12-16 08:35:07+00:00,41,1101.0591087962962,26425.418611111112,98.41666666666667,0.41659610499576627
400,76561198075447635,2020-04-02 08:04:24+00:00,2022-04-29 03:44:34+00:00,28,756.8195601851852,18163.669444444444,65.81666666666666,0.4254241580146873
401,76561198075820042,2018-11-23 17:54:36+00:00,2023-12-02 21:39:00+00:00,43,1835.1558333333332,44043.74,112.18333333333334,0.38330114396077847
402,76561198075984299,2017-08-22 09:14:16+00:00,2023-08-16 12:06:01+00:00,35,2185.1192708333333,52442.8625,212.55,0.16466713714420136
403,76561198076917180,2016-10-28 07:30:14+00:00,2022-09-04 13:29:43+00:00,38,2137.2496412037035,51293.99138888889,114.43333333333334,0.33207107486163706
404,76561198076999456,2016-10-06 02:59:56+00:00,2023-07-22 02:25:34+00:00,39,2479.976134259259,59519.42722222222,331.3833333333333,0.11768847759392446
405,76561198078103345,2024-07-27 23:48:16+00:00,2024-07-29 04:52:23+00:00,6,1.2111921296296295,29.06861111111111,1.6,3.75
406,76561198078207454,2016-10-06 14:16:50+00:00,2022-05-03 07:25:52+00:00,40,2034.7146064814815,48833.150555555556,1265.5833333333333,0.03160597879765589
407,76561198078361063,2018-10-13 13:07:08+00:00,2020-09-25 06:19:14+00:00,43,712.7167361111111,17105.201666666668,244.43333333333334,0.17591708714032456
408,76561198078497262,2017-06-23 08:49:00+00:00,2023-05-04 00:44:30+00:00,43,2140.663541666667,51375.925,106.06666666666666,0.40540540540540543
409,76561198078498143,2025-07-16 12:14:17+00:00,2025-07-23 09:23:10+00:00,7,6.881168981481482,165.14805555555554,3.6166666666666667,1.935483870967742
410,76561198078528278,2019-10-11 06:17:15+00:00,2019-10-11 06:46:36+00:00,5,0.020381944444444446,0.4891666666666667,11.15,0.44843049327354256
411,76561198078952194,2022-12-04 10:55:23+00:00,2023-11-04 17:05:57+00:00,43,335.25733796296294,8046.176111111111,58.916666666666664,0.7298444130127298
412,76561198079213042,2016-10-07 22:50:20+00:00,2024-08-27 17:50:50+00:00,36,2880.792013888889,69139.00833333333,532.1,0.06765645555346739
413,76561198080349814,2016-09-19 13:56:20+00:00,2022-05-16 10:09:19+00:00,43,2064.842349537037,49556.21638888889,8155.966666666666,0.005272213798486997
414,76561198081156647,2024-09-07 12:58:37+00:00,2024-09-27 15:24:54+00:00,28,20.10158564814815,482.43805555555554,67.85,0.4126750184229919
415,76561198081257465,2023-11-01 14:03:36+00:00,2023-11-01 14:10:43+00:00,4,0.00494212962962963,0.11861111111111111,8.45,0.4733727810650888
416,76561198081293192,2019-06-26 04:42:40+00:00,2024-04-16 01:51:48+00:00,17,1755.8813425925925,42141.15222222222,33.46666666666667,0.5079681274900398
417,76561198081301799,2016-11-29 12:31:32+00:00,2017-04-20 14:17:20+00:00,15,142.07347222222222,3409.7633333333333,16.716666666666665,0.897308075772682
418,76561198081415408,2024-06-26 11:53:08+00:00,2024-08-01 11:38:05+00:00,43,35.98954861111111,863.7491666666666,30.3,1.4191419141914192
419,76561198081961727,2017-02-20 07:22:13+00:00,2024-04-08 08:29:19+00:00,5,2604.0465972222223,62497.11833333333,4.766666666666667,1.048951048951049
420,76561198081999502,2016-11-21 06:37:48+00:00,2017-05-05 11:16:24+00:00,43,165.19347222222223,3964.6433333333334,378.9,0.11348640802322513
421,76561198082623478,2019-02-18 14:20:08+00:00,2024-02-21 20:34:51+00:00,41,1829.2602199074074,43902.24527777778,96.8,0.4235537190082645
422,76561198082995144,2016-10-17 15:31:44+00:00,2024-05-04 19:08:16+00:00,43,2756.15037037037,66147.60888888889,105.16666666666667,0.40887480190174325
423,76561198083142373,2025-04-06 12:00:05+00:00,2025-04-06 12:09:51+00:00,3,0.006782407407407407,0.16277777777777777,11.933333333333334,0.25139664804469275
424,76561198083542059,2025-01-05 15:38:04+00:00,2025-01-05 20:20:23+00:00,11,0.19605324074074074,4.705277777777778,12.55,0.8764940239043825
425,76561198083787826,2016-10-16 03:05:28+00:00,2018-12-27 07:20:48+00:00,43,802.1773148148148,19252.255555555555,3364.8,0.012779362815026153
426,76561198083915913,2021-12-02 11:03:12+00:00,2023-02-22 19:33:09+00:00,43,447.3541319444444,10736.499166666666,27.466666666666665,1.5655339805825244
427,76561198083931265,2023-05-23 11:26:43+00:00,2023-05-29 22:49:22+00:00,43,6.4740625,155.3775,44.71666666666667,0.9616101379053298
428,76561198084092954,2017-10-19 05:29:01+00:00,2023-09-14 04:46:43+00:00,43,2155.970625,51743.295,50.61666666666667,0.8495225551531116
429,76561198085529088,2023-05-15 04:18:13+00:00,2023-05-15 04:19:32+00:00,2,0.0009143518518518518,0.021944444444444444,2.183333333333333,0.9160305343511451
430,76561198086107514,2016-11-17 08:21:49+00:00,2024-03-23 17:36:59+00:00,20,2683.3855324074075,64401.25277777778,17.083333333333332,1.1707317073170733
431,76561198086556743,2019-01-06 11:54:08+00:00,2022-02-28 10:23:57+00:00,43,1148.9373726851852,27574.496944444443,66.4,0.6475903614457831
432,76561198087088306,2022-09-23 05:42:18+00:00,2023-09-17 07:45:22+00:00,29,359.08546296296294,8618.051111111112,131.73333333333332,0.2201417004048583
433,76561198087733716,2017-11-26 12:42:27+00:00,2024-05-27 10:24:19+00:00,24,2373.9040740740743,56973.69777777778,63.266666666666666,0.37934668071654376
434,76561198089139675,2017-02-02 16:36:18+00:00,2022-05-23 09:03:58+00:00,43,1935.6858796296297,46456.46111111111,2552.0666666666666,0.016849089626707767
435,76561198089950070,2023-07-13 12:25:12+00:00,2023-09-11 00:48:09+00:00,43,59.5159375,1428.3825,24.1,1.784232365145228
436,76561198090598330,2018-11-07 06:55:39+00:00,2020-09-22 01:16:46+00:00,6,684.7646643518518,16434.351944444443,4.933333333333334,1.2162162162162162
437,76561198090812798,2022-04-30 14:24:05+00:00,2022-05-04 09:09:56+00:00,7,3.781840277777778,90.76416666666667,10.716666666666667,0.6531881804043546
438,76561198091409638,2019-04-02 05:47:14+00:00,2025-04-23 10:27:53+00:00,43,2213.1948958333332,53116.6775,771.6666666666666,0.05572354211663067
439,76561198091577049,2022-11-05 05:29:26+00:00,2023-06-05 13:34:05+00:00,43,212.3365625,5096.0775,87.06666666666666,0.49387442572741197
440,76561198092017683,2019-02-02 22:40:41+00:00,2019-11-25 07:45:13+00:00,43,295.37814814814817,7089.075555555555,263.1333333333333,0.16341525209019508
441,76561198092042574,2018-10-31 03:23:33+00:00,2022-02-26 09:14:37+00:00,43,1214.2437962962963,29141.85111111111,8.983333333333333,4.786641929499073
442,76561198092221120,2020-07-22 19:10:43+00:00,2022-05-02 19:59:57+00:00,43,649.0341898148148,15576.820555555556,127.98333333333333,0.3359812475582758
443,76561198092258220,2022-02-27 19:30:30+00:00,2022-06-06 17:29:08+00:00,2,98.91571759259259,2373.9772222222223,2.8833333333333333,0.6936416184971098
444,76561198093799893,2023-10-28 20:16:26+00:00,2023-11-02 16:50:04+00:00,11,4.856689814814815,116.56055555555555,4.166666666666667,2.6399999999999997
445,76561198094413234,2022-12-02 19:30:27+00:00,2023-11-11 22:44:33+00:00,43,344.1347916666667,8259.235,58.2,0.7388316151202748
446,76561198095241695,2018-11-18 03:43:45+00:00,2018-11-18 08:52:17+00:00,8,0.21425925925925926,5.142222222222222,6.35,1.2598425196850394
447,76561198095807119,2016-11-16 18:02:45+00:00,2023-02-04 19:09:46+00:00,35,2271.046539351852,54505.116944444446,58.65,0.5967604433077579
448,76561198096609152,2020-10-28 09:38:23+00:00,2024-06-02 11:14:35+00:00,17,1313.0668055555554,31513.603333333333,11.816666666666666,1.4386459802538787
449,76561198096655954,2022-12-04 10:57:15+00:00,2023-08-10 15:34:39+00:00,40,249.1926388888889,5980.623333333333,103.85,0.38517091959557054
450,76561198097498028,2023-07-04 16:59:39+00:00,2023-07-04 16:59:39+00:00,43,0.0,0.0,4.216666666666667,10.197628458498023
451,76561198098080821,2020-07-10 07:03:41+00:00,2022-02-02 02:25:19+00:00,21,571.8066898148148,13723.360555555555,32.4,0.6481481481481481
452,76561198101432241,2017-01-29 05:44:05+00:00,2022-08-16 07:54:17+00:00,43,2025.0904166666667,48602.17,190.48333333333332,0.22574153469244904
453,76561198101578868,2020-01-24 19:10:19+00:00,2020-01-24 20:01:31+00:00,4,0.035555555555555556,0.8533333333333334,10.75,0.37209302325581395
