steamid,playtime_forever,achievement_count,crafting_count,crafting_percent,combat_count,combat_percent,exploration_count,exploration_percent,death_count,death_percent,leveling_count,leveling_percent,survival_count,survival_percent,max_survive_minutes,max_items_crafted,max_zombies_killed,max_players_killed,max_fortitude_skill,max_travel_distance,max_death_count,max_character_level
76561198101771814,753,5,4,0.5,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0
76561197988903500,152,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198031008457,330,10,4,0.5,2,0.13333333333333333,1,0.16666666666666666,2,0.5,0,0.0,1,0.2,60,0,10,0,0,10,7,0
76561197987808170,60448,38,8,1.0,11,0.7333333333333333,6,1.0,4,1.0,5,1.0,4,0.8,1680,5000,2500,0,10,1000,28,300
76561197992121541,114,6,4,0.5,1,0.06666666666666667,0,0.0,1,0.25,0,0.0,0,0.0,0,50,10,0,0,0,1,0
76561198027233260,274,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197966468553,75288,40,8,1.0,12,0.8,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,1,10,1000,28,300
76561197960759094,543,10,5,0.625,3,0.2,0,0.0,1,0.25,0,0.0,1,0.2,60,50,10,0,0,0,1,0
76561198008799342,768,1,0,0.0,0,0.0,1,0.16666666666666666,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198038673878,327,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198021653480,719,8,5,0.625,1,0.06666666666666667,1,0.16666666666666666,1,0.25,0,0.0,0,0.0,0,50,10,0,0,10,1,0
76561198033195205,1990,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198339086631,1074,4,3,0.375,1,0.06666666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198334489413,2938,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198069376148,28225,42,8,1.0,14,0.9333333333333333,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198043488004,234,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198006236281,369,9,5,0.625,2,0.13333333333333333,0,0.0,1,0.25,0,0.0,1,0.2,60,50,10,0,0,0,1,0
76561198052273764,19405,11,6,0.75,2,0.13333333333333333,2,0.3333333333333333,0,0.0,1,0.2,0,0.0,0,500,10,0,0,10,0,7
76561198014788793,5705,22,6,0.75,7,0.4666666666666667,2,0.3333333333333333,1,0.25,2,0.4,4,0.8,1680,1500,500,0,6,50,1,28
76561198020313592,15925,39,8,1.0,14,0.9333333333333333,5,0.8333333333333334,4,1.0,5,1.0,3,0.6,600,5000,2500,10,10,1000,28,300
76561198001080350,158,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197991657927,63,4,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,60,0,0,0,0,0,0,0
76561198119121871,175,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198403797702,911,14,1,0.125,6,0.4,1,0.16666666666666666,3,0.75,3,0.6,0,0.0,0,0,10,0,10,10,14,70
76561197973472887,195,7,4,0.5,2,0.13333333333333333,0,0.0,1,0.25,0,0.0,0,0.0,0,0,10,0,0,0,1,0
76561198046979629,484,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198004116274,2063,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198123790631,10253,40,8,1.0,15,1.0,5,0.8333333333333334,3,0.75,5,1.0,4,0.8,1680,5000,2500,25,10,250,14,300
76561197996710217,71,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197960366517,411,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198066718773,2301,20,6,0.75,4,0.26666666666666666,2,0.3333333333333333,2,0.5,3,0.6,3,0.6,600,1500,500,0,0,50,7,70
76561198843841573,143,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198010028217,369,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198096194280,5371,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198047794531,356,1,0,0.0,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0
76561198256827513,2214,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198141517257,418,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198091160098,259,9,4,0.5,1,0.06666666666666667,4,0.6666666666666666,0,0.0,0,0.0,0,0.0,0,50,10,0,0,1000,0,0
76561198263705541,7331,37,7,0.875,13,0.8666666666666667,5,0.8333333333333334,3,0.75,5,1.0,4,0.8,1680,1500,2500,25,6,250,14,300
76561198002493801,22384,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198047455579,423,17,2,0.25,6,0.4,1,0.16666666666666666,2,0.5,5,1.0,1,0.2,60,0,10,0,10,10,7,300
76561197999304281,2859,30,6,0.75,8,0.5333333333333333,5,0.8333333333333334,3,0.75,5,1.0,3,0.6,180,500,500,0,10,250,14,300
76561198034493521,1131,15,6,0.75,3,0.2,2,0.3333333333333333,3,0.75,0,0.0,1,0.2,60,500,100,0,0,50,14,0
76561198993846706,484,2,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198088163711,790,17,5,0.625,4,0.26666666666666666,1,0.16666666666666666,3,0.75,2,0.4,2,0.4,180,50,100,0,0,10,14,28
76561198406771630,9679,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198051919234,7318,32,6,0.75,11,0.7333333333333333,5,0.8333333333333334,4,1.0,3,0.6,3,0.6,600,500,2500,1,10,250,28,70
76561198025334646,878,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198074137064,4026,34,7,0.875,13,0.8666666666666667,5,0.8333333333333334,4,1.0,2,0.4,3,0.6,180,1500,500,25,10,250,28,28
76561198068979743,523,7,3,0.375,1,0.06666666666666667,0,0.0,1,0.25,2,0.4,0,0.0,0,0,10,0,0,0,1,28
76561197963135603,251,10,4,0.5,3,0.2,1,0.16666666666666666,1,0.25,0,0.0,1,0.2,60,50,10,0,0,10,1,0
76561198123613712,5510,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198036933650,557,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198019124682,46,3,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198077651994,73,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197989848084,45306,28,8,1.0,6,0.4,4,0.6666666666666666,4,1.0,3,0.6,3,0.6,600,5000,2500,0,0,250,28,70
76561197996753153,194,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197985011830,446,13,6,0.75,4,0.26666666666666666,1,0.16666666666666666,1,0.25,0,0.0,1,0.2,60,500,100,0,4,10,1,0
76561198013038909,10352,31,8,1.0,9,0.6,4,0.6666666666666666,4,1.0,4,0.8,2,0.4,180,5000,2500,0,8,250,28,140
76561198110110963,26823,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197989964238,282,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198163792761,48248,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197963695471,30343,38,8,1.0,11,0.7333333333333333,6,1.0,4,1.0,5,1.0,4,0.8,1680,5000,2500,0,10,1000,28,300
76561199186497927,558,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198064082850,11806,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198037510530,806,13,5,0.625,3,0.2,1,0.16666666666666666,1,0.25,1,0.2,2,0.4,180,500,100,0,0,10,1,7
76561197960384929,346,3,2,0.25,1,0.06666666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198031209270,2186,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198811114019,463,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197999843190,382,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197962202166,16162,28,8,1.0,7,0.4666666666666667,4,0.6666666666666666,1,0.25,4,0.8,4,0.8,1680,5000,500,0,4,250,1,140
76561198117359053,15457,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198024735043,49531,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197967628180,446,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197988118202,7067,32,8,1.0,9,0.6,5,0.8333333333333334,4,1.0,3,0.6,3,0.6,600,5000,2500,1,4,250,28,70
76561197999359919,2819,31,8,1.0,10,0.6666666666666666,3,0.5,1,0.25,5,1.0,4,0.8,1680,5000,500,0,10,50,1,300
76561198050468382,526,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197969226943,279,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197961444200,1479,19,5,0.625,7,0.4666666666666667,0,0.0,0,0.0,4,0.8,3,0.6,600,500,10,0,10,0,0,140
76561198000877379,6381,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198017069455,47677,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198062255168,907,17,7,0.875,3,0.2,2,0.3333333333333333,3,0.75,1,0.2,1,0.2,60,1500,100,0,0,50,14,7
76561197975440895,625,18,5,0.625,3,0.2,2,0.3333333333333333,3,0.75,3,0.6,2,0.4,180,50,100,0,0,50,14,70
76561197995240388,897,10,4,0.5,1,0.06666666666666667,1,0.16666666666666666,1,0.25,1,0.2,2,0.4,180,50,10,0,0,10,1,7
76561198106145311,419,3,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197984916346,2848,28,6,0.75,6,0.4,4,0.6666666666666666,4,1.0,5,1.0,3,0.6,180,1500,500,0,4,50,28,300
76561197965244835,224,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198041031091,715,13,4,0.5,4,0.26666666666666666,1,0.16666666666666666,2,0.5,1,0.2,1,0.2,60,50,100,0,0,10,7,7
76561198047517097,8932,32,8,1.0,9,0.6,4,0.6666666666666666,4,1.0,4,0.8,3,0.6,600,5000,2500,0,6,250,28,140
76561199086020529,460,7,4,0.5,0,0.0,0,0.0,1,0.25,2,0.4,0,0.0,0,0,0,0,0,0,1,28
76561198077387115,28326,38,8,1.0,11,0.7333333333333333,5,0.8333333333333334,4,1.0,5,1.0,5,1.0,1680,5000,2500,0,10,1000,28,300
76561198103648546,143,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197972625086,1642,7,2,0.25,3,0.2,0,0.0,1,0.25,0,0.0,1,0.2,60,0,10,0,4,0,1,0
76561199109080778,1894,18,5,0.625,4,0.26666666666666666,1,0.16666666666666666,3,0.75,4,0.8,1,0.2,60,50,100,0,0,10,14,140
76561198213368405,465,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198003232563,1592,9,5,0.625,2,0.13333333333333333,0,0.0,1,0.25,0,0.0,1,0.2,60,50,10,0,0,0,1,0
76561198043892935,45618,33,8,1.0,7,0.4666666666666667,6,1.0,4,1.0,5,1.0,3,0.6,600,5000,2500,0,4,1000,28,300
76561198012913284,4579,28,8,1.0,7,0.4666666666666667,4,0.6666666666666666,3,0.75,3,0.6,3,0.6,600,5000,2500,0,4,250,14,70
76561198105390244,349,12,3,0.375,2,0.13333333333333333,1,0.16666666666666666,1,0.25,3,0.6,2,0.4,180,50,10,1,0,10,1,70
76561198085422954,760,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198296685552,133,3,2,0.25,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0
76561198071221914,12374,19,7,0.875,4,0.26666666666666666,2,0.3333333333333333,1,0.25,4,0.8,1,0.2,60,5000,100,0,0,50,1,140
76561198023114816,4865,39,8,1.0,13,0.8666666666666667,5,0.8333333333333334,4,1.0,4,0.8,5,1.0,1680,5000,500,25,10,250,28,140
76561197971424010,6952,26,6,0.75,5,0.3333333333333333,3,0.5,4,1.0,4,0.8,4,0.8,1680,1500,2500,0,0,250,28,140
76561198108620000,1264,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198015279263,454,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198025375592,166,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198067054277,30536,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197978785613,384,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198344365498,1115,24,4,0.5,8,0.5333333333333333,2,0.3333333333333333,4,1.0,4,0.8,2,0.4,180,50,500,1,4,50,28,140
76561198016946768,210,8,4,0.5,1,0.06666666666666667,1,0.16666666666666666,2,0.5,0,0.0,0,0.0,0,0,10,0,0,10,7,0
76561198088775500,10447,34,8,1.0,9,0.6,5,0.8333333333333334,4,1.0,4,0.8,4,0.8,1680,5000,2500,0,6,250,28,140
76561197982845562,627,10,5,0.625,1,0.06666666666666667,2,0.3333333333333333,1,0.25,1,0.2,0,0.0,0,500,10,0,0,10,1,7
76561198271393531,37922,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198230075672,520,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198979266435,803,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198053965300,491,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198017076824,127,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198023594531,577,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198039493969,25063,31,6,0.75,10,0.6666666666666666,5,0.8333333333333334,1,0.25,5,1.0,4,0.8,1680,1500,2500,0,10,250,1,300
76561198141448555,1459,25,7,0.875,7,0.4666666666666667,3,0.5,3,0.75,3,0.6,2,0.4,180,1500,100,1,6,50,14,70
76561198060985668,277,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197988995835,2200,25,5,0.625,6,0.4,4,0.6666666666666666,2,0.5,4,0.8,4,0.8,1680,500,500,0,6,50,7,140
76561198314627469,480,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198096934508,533,9,5,0.625,2,0.13333333333333333,0,0.0,0,0.0,1,0.2,1,0.2,60,50,10,0,0,0,0,7
76561198042755505,1005,19,6,0.75,4,0.26666666666666666,3,0.5,3,0.75,1,0.2,2,0.4,180,500,100,0,0,50,14,7
76561198158465906,311108,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197979931158,3928,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198009909967,4996,27,7,0.875,7,0.4666666666666667,3,0.5,4,1.0,3,0.6,3,0.6,600,1500,2500,0,4,250,28,70
76561198061920716,53498,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198008366572,549,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198356842617,193,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198009653095,2759,24,8,1.0,5,0.3333333333333333,3,0.5,2,0.5,3,0.6,3,0.6,600,5000,500,0,0,50,7,70
76561198869754826,7711,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197999882638,2246,24,7,0.875,6,0.4,2,0.3333333333333333,4,1.0,3,0.6,2,0.4,180,5000,100,0,6,50,28,70
76561198052203863,40,1,1,0.125,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198002302509,400,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198201888442,6043,18,3,0.375,4,0.26666666666666666,2,0.3333333333333333,4,1.0,4,0.8,1,0.2,60,1500,500,0,0,50,28,140
76561198064935565,492,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198022393548,9581,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197969171432,1351,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198123886137,84308,24,7,0.875,6,0.4,2,0.3333333333333333,4,1.0,3,0.6,2,0.4,180,1500,500,0,4,50,28,70
76561198139119038,240,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197969934583,4887,34,8,1.0,10,0.6666666666666666,4,0.6666666666666666,3,0.75,5,1.0,4,0.8,1680,5000,2500,0,10,250,14,300
76561198019946240,552,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198056938654,881,2,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198152370841,87,2,1,0.125,0,0.0,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0
76561198050746153,533,17,6,0.75,3,0.2,1,0.16666666666666666,3,0.75,1,0.2,3,0.6,180,500,100,0,0,10,14,7
76561198026779638,143,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198032415501,354,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198003886667,1569,23,4,0.5,8,0.5333333333333333,3,0.5,2,0.5,4,0.8,2,0.4,180,0,500,1,6,50,7,140
76561199378975787,33088,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198015351752,425,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197983806198,5620,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198058094666,13052,35,7,0.875,9,0.6,6,1.0,4,1.0,4,0.8,5,1.0,1680,1500,2500,0,6,1000,28,140
76561197964343044,231,2,1,0.125,1,0.06666666666666667,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197970838485,488,6,3,0.375,2,0.13333333333333333,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0
76561198060687113,95230,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198125355177,1453,18,5,0.625,5,0.3333333333333333,5,0.8333333333333334,3,0.75,0,0.0,0,0.0,0,500,100,1,0,1000,14,0
76561197989733146,2026,20,7,0.875,3,0.2,4,0.6666666666666666,3,0.75,2,0.4,1,0.2,60,1500,100,0,0,1000,14,28
76561198002513164,483,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197993529099,29369,39,8,1.0,11,0.7333333333333333,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,0,10,1000,28,300
76561197980351392,207,7,5,0.625,1,0.06666666666666667,0,0.0,1,0.25,0,0.0,0,0.0,0,50,10,0,0,0,1,0
76561198239468552,6373,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197999701119,725,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198160470680,970,14,4,0.5,1,0.06666666666666667,2,0.3333333333333333,2,0.5,3,0.6,2,0.4,180,50,10,0,0,50,7,70
76561198160700469,1233,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198006075404,188,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198301982604,320,9,3,0.375,2,0.13333333333333333,1,0.16666666666666666,0,0.0,1,0.2,2,0.4,180,0,10,0,0,10,0,7
76561198005110508,371,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198042890140,134,7,5,0.625,1,0.06666666666666667,0,0.0,0,0.0,0,0.0,1,0.2,60,50,10,0,0,0,0,0
76561198352747639,2066,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197987842222,1156,24,5,0.625,7,0.4666666666666667,4,0.6666666666666666,2,0.5,4,0.8,2,0.4,180,50,100,0,10,50,7,140
76561198039663324,515,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198037018920,9845,41,8,1.0,15,1.0,5,0.8333333333333334,4,1.0,5,1.0,4,0.8,600,5000,2500,25,10,250,28,300
76561198112890258,939,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198043972532,277,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198058007685,477,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198008332774,147,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197996143905,267,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198117913848,2176,27,5,0.625,9,0.6,3,0.5,3,0.75,4,0.8,3,0.6,600,50,500,0,8,50,14,140
76561198018085358,1304,20,6,0.75,6,0.4,2,0.3333333333333333,2,0.5,2,0.4,2,0.4,180,500,100,0,6,50,7,28
76561199088877943,20087,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198059260462,451,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197966963062,618,7,4,0.5,1,0.06666666666666667,0,0.0,1,0.25,0,0.0,1,0.2,60,50,10,0,0,0,1,0
76561198056640740,1096,4,2,0.25,1,0.06666666666666667,0,0.0,1,0.25,0,0.0,0,0.0,0,0,10,0,0,0,1,0
76561198061519395,565,8,4,0.5,1,0.06666666666666667,0,0.0,1,0.25,1,0.2,1,0.2,60,50,10,0,0,0,1,7
76561198037613508,1860,19,6,0.75,4,0.26666666666666666,2,0.3333333333333333,4,1.0,2,0.4,1,0.2,60,500,100,0,0,50,28,28
76561198156345324,58640,28,8,1.0,8,0.5333333333333333,4,0.6666666666666666,0,0.0,4,0.8,4,0.8,1680,5000,500,0,10,250,0,140
76561198015947070,2827,38,8,1.0,10,0.6666666666666666,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,0,8,1000,28,300
76561198168980050,745,14,5,0.625,5,0.3333333333333333,1,0.16666666666666666,1,0.25,1,0.2,1,0.2,60,50,100,0,6,10,1,7
76561199004429648,3974,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561198075569071,19812,39,8,1.0,11,0.7333333333333333,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,0,10,1000,28,300
76561198046008728,174,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561198113455411,237,3,1,0.125,1,0.06666666666666667,0,0.0,1,0.25,0,0.0,0,0.0,0,0,0,0,0,0,1,0
76561197975504766,1015,14,5,0.625,2,0.13333333333333333,2,0.3333333333333333,2,0.5,2,0.4,1,0.2,60,500,100,0,0,50,7,28
76561197988663774,656,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197986175117,214,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197990106384,18483,33,8,1.0,8,0.5333333333333333,6,1.0,3,0.75,4,0.8,4,0.8,1680,5000,2500,1,4,1000,14,140
76561197965274807,78187,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197976136707,235,3,3,0.375,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0
76561197970897249,27850,43,8,1.0,15,1.0,6,1.0,4,1.0,5,1.0,5,1.0,1680,5000,2500,25,10,1000,28,300
76561197989930177,1184,21,6,0.75,4,0.26666666666666666,2,0.3333333333333333,4,1.0,3,0.6,2,0.4,180,500,100,0,0,50,28,70
76561197965489900,6771,26,7,0.875,7,0.4666666666666667,3,0.5,4,1.0,3,0.6,2,0.4,180,1500,100,0,10,50,28,70
