steamid,playtime_capped,log_playtime_capped,achievement_count,is_full_completion,crafting_rank,combat_rank,exploration_rank,death_rank,leveling_rank,survival_rank,crafting_z,combat_z,exploration_z,death_z,leveling_z,survival_z,max_survive_minutes_tier,max_items_crafted_tier,max_zombies_killed_tier,max_players_killed_tier,max_fortitude_skill_tier,max_travel_distance_tier,max_death_count_tier,max_character_level_tier
76561198121767373,396.0,5.983936280687191,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198005601881,369.0,5.91350300563827,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198430643843,223.0,5.4116460518550396,43,1,0.8391153512575888,0.898959236773634,0.8839982653946227,0.8356461405030355,0.8568950563746748,0.888551604509974,1.119176349885631,1.5811107974277232,1.4565959703518903,1.2468513647794344,1.3270486707162183,1.4703447149551443,4,4,4,4,4,4,4,5
76561198258479693,224.0,5.41610040220442,43,1,0.8391153512575888,0.898959236773634,0.8839982653946227,0.8356461405030355,0.8568950563746748,0.888551604509974,1.119176349885631,1.5811107974277232,1.4565959703518903,1.2468513647794344,1.3270486707162183,1.4703447149551443,4,4,4,4,4,4,4,5
76561198028706134,21152.0,9.95953701838715,43,1,0.8391153512575888,0.898959236773634,0.8839982653946227,0.8356461405030355,0.8568950563746748,0.888551604509974,1.119176349885631,1.5811107974277232,1.4565959703518903,1.2468513647794344,1.3270486707162183,1.4703447149551443,4,4,4,4,4,4,4,5
76561198018148205,177.0,5.181783550292085,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198009108702,6129.0,8.720950028930258,37,0,0.8391153512575888,0.7476149176062445,0.73438855160451,0.8356461405030355,0.6767129228100607,0.888551604509974,1.119176349885631,0.909308043018339,1.056439869847785,1.2468513647794344,0.8699651405188173,1.4703447149551443,4,4,4,0,4,3,4,4
76561197999807713,3395.0,8.130353547431238,43,1,0.8391153512575888,0.898959236773634,0.8839982653946227,0.8356461405030355,0.8568950563746748,0.888551604509974,1.119176349885631,1.5811107974277232,1.4565959703518903,1.2468513647794344,1.3270486707162183,1.4703447149551443,4,4,4,4,4,4,4,5
76561198141336830,193.0,5.267858159063328,43,1,0.8391153512575888,0.898959236773634,0.8839982653946227,0.8356461405030355,0.8568950563746748,0.888551604509974,1.119176349885631,1.5811107974277232,1.4565959703518903,1.2468513647794344,1.3270486707162183,1.4703447149551443,4,4,4,4,4,4,4,5
76561198100398836,10081.0,9.218506934642576,43,1,0.8391153512575888,0.898959236773634,0.8839982653946227,0.8356461405030355,0.8568950563746748,0.888551604509974,1.119176349885631,1.5811107974277232,1.4565959703518903,1.2468513647794344,1.3270486707162183,1.4703447149551443,4,4,4,4,4,4,4,5
76561198118604647,403.0,6.0014148779611505,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198042633209,6603.0,8.795430805040018,40,0,0.8391153512575888,0.898959236773634,0.674978317432784,0.8356461405030355,0.8568950563746748,0.7326539462272333,1.119176349885631,1.5811107974277232,0.6562837693436799,1.2468513647794344,1.3270486707162183,0.9885864153406853,3,4,4,4,4,2,4,5
76561197975567911,5698.0,8.648045999835,34,0,0.6467909800520382,0.7476149176062445,0.73438855160451,0.6337814397224631,0.6767129228100607,0.7326539462272333,0.821400803233241,0.909308043018339,1.056439869847785,0.668797635953263,0.8699651405188173,0.9885864153406853,4,3,4,0,4,3,3,4
76561198308478763,1769.0,7.478734825567875,43,1,0.8391153512575888,0.898959236773634,0.8839982653946227,0.8356461405030355,0.8568950563746748,0.888551604509974,1.119176349885631,1.5811107974277232,1.4565959703518903,1.2468513647794344,1.3270486707162183,1.4703447149551443,4,4,4,4,4,4,4,5
76561198025445358,391.0,5.971261839790462,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561197988262272,602.0,6.401917196727186,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198059515974,2416.0,7.790282380703483,24,0,0.6467909800520382,0.5409800520381614,0.674978317432784,0.8356461405030355,0.6112315698178664,0.5702515177797051,0.821400803233241,-0.26634677719808303,0.6562837693436799,1.2468513647794344,0.41288161032141635,0.025069816111767163,2,4,3,0,0,2,4,3
76561198063952731,2966.0,7.995306620290822,19,0,0.6467909800520382,0.45013009540329574,0.674978317432784,0.4451431049436253,0.5513876843018214,0.6498265394622723,0.821400803233241,-0.6022481544027751,0.6562837693436799,-0.48730982169907927,-0.044201919875984645,0.5068281157262262,3,3,1,0,0,2,1,2
76561197992700592,2076.0,7.638679823876112,13,0,0.44904596704249783,0.5032523850823938,0.5498699045967043,0.5591934084995663,0.4841717259323504,0.48829141370338247,-0.07192583672392946,-0.43429746580042905,-0.14402843166453058,0.0907439071270919,-0.5012854500733857,-0.45668848350269187,1,1,2,0,0,2,2,1
76561198027112798,96.0,4.574710978503383,3,0,0.38746747614917604,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-0.36970138337631964,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198062600893,4091.0,8.316789127071518,18,0,0.5899826539462273,0.5409800520381614,0.617736339982654,0.4451431049436253,0.6767129228100607,0.22376409366869038,0.5236252565808509,-0.26634677719808303,0.25612766883957466,-0.48730982169907927,0.8699651405188173,-0.9384467831171509,0,3,3,0,1,2,1,4
76561198146593189,5598.0,8.630343289348893,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198036891788,1478.0,7.2991214627108,30,0,0.8391153512575888,0.6836513443191674,0.674978317432784,0.8356461405030355,0.6112315698178664,0.5702515177797051,1.119176349885631,0.5734066658136471,0.6562837693436799,1.2468513647794344,0.41288161032141635,0.025069816111767163,2,4,3,0,4,2,4,3
76561197991231880,319.0,5.768320995793772,10,0,0.38746747614917604,0.5032523850823938,0.46856027753686036,0.6337814397224631,0.22419774501300954,0.22376409366869038,-0.36970138337631964,-0.43429746580042905,-0.5441845321686358,0.668797635953263,-0.9583689802707865,-0.9384467831171509,0,1,1,0,0,1,3,0
76561198070644433,3584.0,8.184513753033722,23,0,0.44904596704249783,0.5752385082393755,0.617736339982654,0.8356461405030355,0.8568950563746748,0.5702515177797051,-0.07192583672392946,-0.09839608859573704,0.25612766883957466,1.2468513647794344,1.3270486707162183,0.025069816111767163,2,1,3,0,0,3,4,5
76561198060563982,156.0,5.056245805348308,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198004842665,681.0,6.525029657843462,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198262904340,243.0,5.497168225293202,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198314442358,889.0,6.7912214627261855,43,1,0.8391153512575888,0.898959236773634,0.8839982653946227,0.8356461405030355,0.8568950563746748,0.888551604509974,1.119176349885631,1.5811107974277232,1.4565959703518903,1.2468513647794344,1.3270486707162183,1.4703447149551443,4,4,4,4,4,4,4,5
76561197998666522,205.0,5.327876168789581,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198081961727,286.0,5.659482215759621,5,0,0.3467042497831743,0.383347788378144,0.21205550737207285,0.4451431049436253,0.4841717259323504,0.22376409366869038,-0.6674769300287098,-0.7701988430051211,-0.944340632672741,-0.48730982169907927,-0.5012854500733857,-0.9384467831171509,0,1,1,0,0,0,1,1
76561197971115174,576.0,6.3578422665081,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198061449064,388.0,5.963579343618446,43,1,0.8391153512575888,0.898959236773634,0.8839982653946227,0.8356461405030355,0.8568950563746748,0.888551604509974,1.119176349885631,1.5811107974277232,1.4565959703518903,1.2468513647794344,1.3270486707162183,1.4703447149551443,4,4,4,4,4,4,4,5
76561198044371709,9276.0,9.135293497653272,43,1,0.8391153512575888,0.898959236773634,0.8839982653946227,0.8356461405030355,0.8568950563746748,0.888551604509974,1.119176349885631,1.5811107974277232,1.4565959703518903,1.2468513647794344,1.3270486707162183,1.4703447149551443,4,4,4,4,4,4,4,5
76561198090812798,643.0,6.467698726104354,7,0,0.38746747614917604,0.5032523850823938,0.21205550737207285,0.4451431049436253,0.22419774501300954,0.22376409366869038,-0.36970138337631964,-0.43429746580042905,-0.944340632672741,-0.48730982169907927,-0.9583689802707865,-0.9384467831171509,0,0,1,0,1,0,1,0
76561198041506271,1371.0,7.22402480828583,16,0,0.6467909800520382,0.5409800520381614,0.46856027753686036,0.4451431049436253,0.4841717259323504,0.5702515177797051,0.821400803233241,-0.26634677719808303,-0.5441845321686358,-0.48730982169907927,-0.5012854500733857,0.025069816111767163,2,3,2,0,0,1,1,1
76561198808556952,298.0,5.700443573390687,43,1,0.8391153512575888,0.898959236773634,0.8839982653946227,0.8356461405030355,0.8568950563746748,0.888551604509974,1.119176349885631,1.5811107974277232,1.4565959703518903,1.2468513647794344,1.3270486707162183,1.4703447149551443,4,4,4,4,4,4,4,5
76561198078103345,96.0,4.574710978503383,6,0,0.38746747614917604,0.45013009540329574,0.21205550737207285,0.4451431049436253,0.22419774501300954,0.22376409366869038,-0.36970138337631964,-0.6022481544027751,-0.944340632672741,-0.48730982169907927,-0.9583689802707865,-0.9384467831171509,0,0,1,0,0,0,1,0
76561198067261759,536.0,6.285998094508865,4,0,0.3467042497831743,0.383347788378144,0.21205550737207285,0.4451431049436253,0.22419774501300954,0.22376409366869038,-0.6674769300287098,-0.7701988430051211,-0.944340632672741,-0.48730982169907927,-0.9583689802707865,-0.9384467831171509,0,0,1,0,0,0,1,0
76561198156021248,9161.0,9.122819774446688,35,0,0.8391153512575888,0.7476149176062445,0.674978317432784,0.8356461405030355,0.6767129228100607,0.7326539462272333,1.119176349885631,0.909308043018339,0.6562837693436799,1.2468513647794344,0.8699651405188173,0.9885864153406853,4,4,4,1,4,3,4,4
76561198200501842,1985.0,7.593877844605118,22,0,0.44904596704249783,0.5752385082393755,0.5498699045967043,0.6337814397224631,0.8568950563746748,0.6498265394622723,-0.07192583672392946,-0.09839608859573704,-0.14402843166453058,0.668797635953263,1.3270486707162183,0.5068281157262262,3,1,3,0,0,2,3,5
76561197979718121,1050.0,6.957497370876951,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561199198032723,297.0,5.697093486505405,43,1,0.8391153512575888,0.898959236773634,0.8839982653946227,0.8356461405030355,0.8568950563746748,0.888551604509974,1.119176349885631,1.5811107974277232,1.4565959703518903,1.2468513647794344,1.3270486707162183,1.4703447149551443,4,4,4,4,4,4,4,5
76561198045407759,2883.0,7.96693349840484,34,0,0.8391153512575888,0.6580659150043365,0.73438855160451,0.8356461405030355,0.8568950563746748,0.7326539462272333,1.119176349885631,0.405455977211301,1.056439869847785,1.2468513647794344,1.3270486707162183,0.9885864153406853,4,4,2,0,4,3,4,5
76561197965325226,35192.0,10.46860247817383,40,0,0.8391153512575888,0.7918473547267997,0.8839982653946227,0.8356461405030355,0.8568950563746748,0.6498265394622723,1.119176349885631,1.4131601088253771,1.4565959703518903,1.2468513647794344,1.3270486707162183,0.5068281157262262,3,4,4,3,4,4,4,5
76561197964473408,473.0,6.161207321695077,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198006697906,649.0,6.476972362889683,5,0,0.3467042497831743,0.45013009540329574,0.21205550737207285,0.4451431049436253,0.22419774501300954,0.22376409366869038,-0.6674769300287098,-0.6022481544027751,-0.944340632672741,-0.48730982169907927,-0.9583689802707865,-0.9384467831171509,0,0,1,0,0,0,1,0
76561198085529088,131.0,4.882801922586371,2,0,0.3467042497831743,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-0.6674769300287098,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561199055203334,354.0,5.872117789475416,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561197971359239,43783.0,10.687023732823754,43,1,0.8391153512575888,0.898959236773634,0.8839982653946227,0.8356461405030355,0.8568950563746748,0.888551604509974,1.119176349885631,1.5811107974277232,1.4565959703518903,1.2468513647794344,1.3270486707162183,1.4703447149551443,4,4,4,4,4,4,4,5
76561198029028690,51.0,3.9512437185814275,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561197989086731,12052.0,9.397068870588344,43,1,0.8391153512575888,0.898959236773634,0.8839982653946227,0.8356461405030355,0.8568950563746748,0.888551604509974,1.119176349885631,1.5811107974277232,1.4565959703518903,1.2468513647794344,1.3270486707162183,1.4703447149551443,4,4,4,4,4,4,4,5
76561197966873544,699.0,6.551080335043404,9,0,0.44904596704249783,0.383347788378144,0.46856027753686036,0.4451431049436253,0.4841717259323504,0.48829141370338247,-0.07192583672392946,-0.7701988430051211,-0.5441845321686358,-0.48730982169907927,-0.5012854500733857,-0.45668848350269187,1,0,0,0,0,1,1,1
76561198035201897,515.0,6.246106765481563,12,0,0.44904596704249783,0.5032523850823938,0.5498699045967043,0.5591934084995663,0.4841717259323504,0.22376409366869038,-0.07192583672392946,-0.43429746580042905,-0.14402843166453058,0.0907439071270919,-0.5012854500733857,-0.9384467831171509,0,1,1,0,0,1,2,1
76561198021940873,157.0,5.062595033026967,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198064410530,370.0,5.916202062607435,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198060934212,3579.0,8.183118079394745,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198066153480,9833.0,9.193601047971885,43,1,0.8391153512575888,0.898959236773634,0.8839982653946227,0.8356461405030355,0.8568950563746748,0.888551604509974,1.119176349885631,1.5811107974277232,1.4565959703518903,1.2468513647794344,1.3270486707162183,1.4703447149551443,4,4,4,4,4,4,4,5
76561198046743901,1160.0,7.057036981697891,15,0,0.5238508239375542,0.5409800520381614,0.46856027753686036,0.6337814397224631,0.4841717259323504,0.48829141370338247,0.2258497099284607,-0.26634677719808303,-0.5441845321686358,0.668797635953263,-0.5012854500733857,-0.45668848350269187,1,1,2,0,0,1,3,1
76561198060628914,53854.0,10.89405052878487,40,0,0.8391153512575888,0.7818733738074588,0.8839982653946227,0.8356461405030355,0.8568950563746748,0.7326539462272333,1.119176349885631,1.245209420223031,1.4565959703518903,1.2468513647794344,1.3270486707162183,0.9885864153406853,4,4,4,3,4,4,4,5
76561197970479807,12034.0,9.395574350217172,34,0,0.8391153512575888,0.7137901127493496,0.674978317432784,0.6337814397224631,0.8568950563746748,0.7326539462272333,1.119176349885631,0.741357354415993,0.6562837693436799,0.668797635953263,1.3270486707162183,0.9885864153406853,4,4,4,1,2,3,3,5
76561198062901118,455.0,6.1224928095143865,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198042619229,333.0,5.811140992976701,5,0,0.44904596704249783,0.383347788378144,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-0.07192583672392946,-0.7701988430051211,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,1,1,0,0,0,0,0
76561197988672858,413.0,6.025865973825314,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198051675786,600.0,6.398594934535208,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198153444879,27614.0,10.226114382335288,43,1,0.8391153512575888,0.898959236773634,0.8839982653946227,0.8356461405030355,0.8568950563746748,0.888551604509974,1.119176349885631,1.5811107974277232,1.4565959703518903,1.2468513647794344,1.3270486707162183,1.4703447149551443,4,4,4,4,4,4,4,5
76561198090664778,2834.0,7.949797216161852,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198042978992,515.0,6.246106765481563,9,0,0.3467042497831743,0.45013009540329574,0.46856027753686036,0.5591934084995663,0.4841717259323504,0.48829141370338247,-0.6674769300287098,-0.6022481544027751,-0.5441845321686358,0.0907439071270919,-0.5012854500733857,-0.45668848350269187,1,0,1,0,0,1,2,1
76561199147591258,215.0,5.375278407684165,43,1,0.8391153512575888,0.898959236773634,0.8839982653946227,0.8356461405030355,0.8568950563746748,0.888551604509974,1.119176349885631,1.5811107974277232,1.4565959703518903,1.2468513647794344,1.3270486707162183,1.4703447149551443,4,4,4,4,4,4,4,5
76561198091409638,46300.0,10.742918838113225,43,1,0.8391153512575888,0.898959236773634,0.8839982653946227,0.8356461405030355,0.8568950563746748,0.888551604509974,1.119176349885631,1.5811107974277232,1.4565959703518903,1.2468513647794344,1.3270486707162183,1.4703447149551443,4,4,4,4,4,4,4,5
76561198004418141,23746.0,10.075211485694803,36,0,0.8391153512575888,0.7137901127493496,0.8839982653946227,0.8356461405030355,0.6767129228100607,0.7326539462272333,1.119176349885631,0.741357354415993,1.4565959703518903,1.2468513647794344,0.8699651405188173,0.9885864153406853,4,4,4,0,4,4,4,4
76561198089801281,219.0,5.393627546352362,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198013205483,431.0,6.068425588244111,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561197993397600,1578.0,7.364547014255642,17,0,0.44904596704249783,0.5409800520381614,0.5498699045967043,0.4451431049436253,0.6112315698178664,0.6498265394622723,-0.07192583672392946,-0.26634677719808303,-0.14402843166453058,-0.48730982169907927,0.41288161032141635,0.5068281157262262,3,1,3,0,0,2,1,3
76561198035422338,688.0,6.535241271013659,9,0,0.5238508239375542,0.383347788378144,0.46856027753686036,0.4451431049436253,0.4841717259323504,0.22376409366869038,0.2258497099284607,-0.7701988430051211,-0.5441845321686358,-0.48730982169907927,-0.5012854500733857,-0.9384467831171509,0,2,1,0,0,1,1,1
76561198017412459,6060.0,8.709630081951286,33,0,0.8391153512575888,0.7137901127493496,0.617736339982654,0.8356461405030355,0.8568950563746748,0.6498265394622723,1.119176349885631,0.741357354415993,0.25612766883957466,1.2468513647794344,1.3270486707162183,0.5068281157262262,3,4,3,1,4,2,4,5
76561197978037893,64404.0,11.072946548830188,43,1,0.8391153512575888,0.898959236773634,0.8839982653946227,0.8356461405030355,0.8568950563746748,0.888551604509974,1.119176349885631,1.5811107974277232,1.4565959703518903,1.2468513647794344,1.3270486707162183,1.4703447149551443,4,4,4,4,4,4,4,5
76561198059306658,20326.0,9.919705330558962,43,1,0.8391153512575888,0.898959236773634,0.8839982653946227,0.8356461405030355,0.8568950563746748,0.888551604509974,1.119176349885631,1.5811107974277232,1.4565959703518903,1.2468513647794344,1.3270486707162183,1.4703447149551443,4,4,4,4,4,4,4,5
76561198030808810,8414.0,9.037771106624906,30,0,0.8391153512575888,0.7137901127493496,0.617736339982654,0.5591934084995663,0.6112315698178664,0.7326539462272333,1.119176349885631,0.741357354415993,0.25612766883957466,0.0907439071270919,0.41288161032141635,0.9885864153406853,4,4,4,0,3,3,2,3
76561198121733143,353.0,5.869296913133774,13,0,0.5238508239375542,0.5032523850823938,0.46856027753686036,0.5591934084995663,0.4841717259323504,0.48829141370338247,0.2258497099284607,-0.43429746580042905,-0.5441845321686358,0.0907439071270919,-0.5012854500733857,-0.45668848350269187,1,2,1,0,0,1,2,1
76561198026840458,1453.0,7.282073658093465,19,0,0.6467909800520382,0.5752385082393755,0.5498699045967043,0.5591934084995663,0.4841717259323504,0.5702515177797051,0.821400803233241,-0.09839608859573704,-0.14402843166453058,0.0907439071270919,-0.5012854500733857,0.025069816111767163,2,3,3,0,0,2,2,1
76561198066765397,28599.0,10.261161996807944,42,0,0.8391153512575888,0.898959236773634,0.8839982653946227,0.8356461405030355,0.6767129228100607,0.888551604509974,1.119176349885631,1.5811107974277232,1.4565959703518903,1.2468513647794344,0.8699651405188173,1.4703447149551443,4,4,4,4,4,4,4,4
76561198028015677,163.0,5.099866427824199,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198093579202,423.0,6.049733455231958,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198010181228,174.0,5.1647859739235145,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198081301799,1003.0,6.911747300251674,15,0,0.5899826539462273,0.5409800520381614,0.5498699045967043,0.4451431049436253,0.5513876843018214,0.22376409366869038,0.5236252565808509,-0.26634677719808303,-0.14402843166453058,-0.48730982169907927,-0.044201919875984645,-0.9384467831171509,0,2,1,0,2,1,1,2
76561197962545891,592.0,6.385194398997726,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561197968671893,219.0,5.393627546352362,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198038939593,4579.0,8.429454277108231,29,0,0.6467909800520382,0.7476149176062445,0.617736339982654,0.8356461405030355,0.5513876843018214,0.5702515177797051,0.821400803233241,0.909308043018339,0.25612766883957466,1.2468513647794344,-0.044201919875984645,0.025069816111767163,2,3,3,4,2,2,4,2
76561198308952236,1260.0,7.13966033596492,43,1,0.8391153512575888,0.898959236773634,0.8839982653946227,0.8356461405030355,0.8568950563746748,0.888551604509974,1.119176349885631,1.5811107974277232,1.4565959703518903,1.2468513647794344,1.3270486707162183,1.4703447149551443,4,4,4,4,4,4,4,5
76561198097690532,220.0,5.3981627015177525,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
76561198074104374,654.0,6.484635235635252,0,0,0.15546400693842152,0.17454466608846486,0.21205550737207285,0.18430182133564615,0.22419774501300954,0.22376409366869038,-1.26302802333349,-0.9381495316074672,-0.944340632672741,-1.0653635505252503,-0.9583689802707865,-0.9384467831171509,0,0,0,0,0,0,0,0
