mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__penalty,params,split0_test_macro_f1,split1_test_macro_f1,split2_test_macro_f1,split3_test_macro_f1,split4_test_macro_f1,mean_test_macro_f1,std_test_macro_f1,rank_test_macro_f1,split0_test_bal_acc,split1_test_bal_acc,split2_test_bal_acc,split3_test_bal_acc,split4_test_bal_acc,mean_test_bal_acc,std_test_bal_acc,rank_test_bal_acc,model,param_clf__max_depth,param_clf__min_samples_leaf,param_clf__n_estimators,param_clf__learning_rate,param_clf__max_leaf_nodes,param_clf__gamma
0.26800384521484377,0.017703216812658133,0.00828723907470703,0.003003616734914083,,,"{'clf__max_depth': 24, 'clf__min_samples_leaf': 5, 'clf__n_estimators': 200}",0.9432390239416225,0.9389105944923617,0.9574947181898725,0.9657853936394487,0.9359073582952622,0.9482674177117134,0.011468465530858453,17,0.9393084066471162,0.9338660801564028,0.9594721407624635,0.9594721407624635,0.9281720430107526,0.9440581622678396,0.013068962983639566,13,rf,24,5.0,200.0,,,
0.5518197536468505,0.03875742343671416,0.015653467178344725,0.00415321709380902,,,"{'clf__max_depth': 24, 'clf__min_samples_leaf': 5, 'clf__n_estimators': 400}",0.9432390239416225,0.9389105944923617,0.9574947181898725,0.9657853936394487,0.9359073582952622,0.9482674177117134,0.011468465530858453,17,0.9393084066471162,0.9338660801564028,0.9594721407624635,0.9594721407624635,0.9281720430107526,0.9440581622678396,0.013068962983639566,13,rf,24,5.0,400.0,,,
0.8574676036834716,0.02425304060554123,0.019205570220947266,0.001263170450788333,,,"{'clf__max_depth': 24, 'clf__min_samples_leaf': 5, 'clf__n_estimators': 800}",0.9386503390226796,0.9389105944923617,0.9574947181898725,0.9657853936394487,0.9429520310102559,0.9487586152709235,0.01094630402065809,12,0.9328567937438905,0.9338660801564028,0.9594721407624635,0.9594721407624635,0.9346236559139787,0.9440581622678398,0.012597940869698367,9,rf,24,5.0,800.0,,,
0.24585237503051757,0.00922038614029992,0.008242034912109375,0.0004324877695698474,,,"{'clf__learning_rate': 0.05, 'clf__max_depth': None, 'clf__max_leaf_nodes': 15}",0.9301704620340381,0.9452423413635058,0.9609331651954603,0.9458229456305164,0.931754617118607,0.9427847062684254,0.011184090972143606,21,0.9264051808406647,0.9401160801564028,0.9612903225806452,0.9364809384164223,0.921505376344086,0.9371595796676443,0.013800038974193329,22,hgb,,,,0.05,15.0,
0.423793888092041,0.022746081708596814,0.014071989059448241,0.0033302500669336464,,,"{'clf__learning_rate': 0.05, 'clf__max_depth': None, 'clf__max_leaf_nodes': 31}",0.9301704620340381,0.9452423413635058,0.9609331651954603,0.9583015651934259,0.931754617118607,0.9452804301810074,0.012851601282359805,11,0.9264051808406647,0.9401160801564028,0.9612903225806452,0.9512023460410557,0.921505376344086,0.9401038611925709,0.014870105200882127,16,hgb,,,,0.05,31.0,
0.5197301864624023,0.03478639188944036,0.015500164031982422,0.002165735027460986,,,"{'clf__learning_rate': 0.05, 'clf__max_depth': None, 'clf__max_leaf_nodes': 63}",0.9301704620340381,0.9384307433873369,0.9609331651954603,0.9583015651934259,0.931754617118607,0.9439181105857737,0.013141198291018496,18,0.9264051808406647,0.9336644672531769,0.9612903225806452,0.9512023460410557,0.921505376344086,0.9388135386119257,0.015091329475029832,19,hgb,,,,0.05,63.0,
0.25527181625366213,0.024780223611508653,0.007650041580200195,0.0009472007454074142,,,"{'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__max_leaf_nodes': 15}",0.9301704620340381,0.9321240617936134,0.9609331651954603,0.9496080137948424,0.931754617118607,0.940918063987312,0.012271378772364514,27,0.9264051808406647,0.9274144672531769,0.9612903225806452,0.938299120234604,0.921505376344086,0.9349828934506353,0.01425187625259324,27,hgb,6,,,0.05,15.0,
0.33518247604370116,0.016104096829333954,0.009531259536743164,0.0016876356214225868,,,"{'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__max_leaf_nodes': 31}",0.9301704620340381,0.9321240617936134,0.9677091214796134,0.9496080137948424,0.931754617118607,0.9422732552441427,0.014566450860416316,23,0.9264051808406647,0.9274144672531769,0.967741935483871,0.938299120234604,0.921505376344086,0.9362732160312806,0.0166633083707309,23,hgb,6,,,0.05,31.0,
0.36572904586791993,0.014053703556342577,0.011527681350708007,0.0034559923454182693,,,"{'clf__learning_rate': 0.05, 'clf__max_depth': 6, 'clf__max_leaf_nodes': 63}",0.9301704620340381,0.9321240617936134,0.9677091214796134,0.9496080137948424,0.931754617118607,0.9422732552441427,0.014566450860416316,23,0.9264051808406647,0.9274144672531769,0.967741935483871,0.938299120234604,0.921505376344086,0.9362732160312806,0.0166633083707309,23,hgb,6,,,0.05,63.0,
0.24853639602661132,0.02025808461585036,0.01143798828125,0.0021664364097021688,,,"{'clf__learning_rate': 0.05, 'clf__max_depth': 10, 'clf__max_leaf_nodes': 15}",0.9301704620340381,0.9321240617936134,0.9609331651954603,0.9500399975390689,0.931754617118607,0.9410044607361575,0.01233361915212568,26,0.9264051808406647,0.9274144672531769,0.9612903225806452,0.9429325513196481,0.921505376344086,0.9359095796676442,0.01458414102389188,26,hgb,10,,,0.05,15.0,
0.40895709991455076,0.03803151965994734,0.013330698013305664,0.001961641149394804,,,"{'clf__learning_rate': 0.05, 'clf__max_depth': 10, 'clf__max_leaf_nodes': 31}",0.9301704620340381,0.9389105944923617,0.9609331651954603,0.9538250657033949,0.931754617118607,0.9431187809087724,0.012218746538529479,20,0.9264051808406647,0.9338660801564028,0.9612903225806452,0.9447507331378299,0.921505376344086,0.9375635386119259,0.014217318771509054,21,hgb,10,,,0.05,31.0,
0.4961239337921143,0.0610215363826955,0.014437294006347657,0.00248714880412029,,,"{'clf__learning_rate': 0.05, 'clf__max_depth': 10, 'clf__max_leaf_nodes': 63}",0.9301704620340381,0.9389105944923617,0.9609331651954603,0.9496080137948424,0.931754617118607,0.9422753705270619,0.01157944505449491,22,0.9264051808406647,0.9338660801564028,0.9612903225806452,0.938299120234604,0.921505376344086,0.9362732160312806,0.0137929070076858,23,hgb,10,,,0.05,63.0,
0.24446611404418944,0.024421138421332898,0.011178159713745117,0.004130336700943754,,,"{'clf__learning_rate': 0.1, 'clf__max_depth': None, 'clf__max_leaf_nodes': 15}",0.9301704620340381,0.9498312042310572,0.9547131147540984,0.9586043521527392,0.931754617118607,0.9450147500581079,0.011816241417487562,13,0.9264051808406647,0.9465676930596285,0.9548387096774194,0.9558357771260997,0.921505376344086,0.9410305474095798,0.014392038122070823,14,hgb,,,,0.1,15.0,
0.37402143478393557,0.017173422503885632,0.014502716064453126,0.002066336505777806,,,"{'clf__learning_rate': 0.1, 'clf__max_depth': None, 'clf__max_leaf_nodes': 31}",0.926424502804306,0.9510200610970829,0.9547131147540984,0.9625929308954164,0.931754617118607,0.945301045333902,0.013857366803302903,10,0.9245869990224828,0.9461644672531768,0.9548387096774194,0.9622873900293255,0.921505376344086,0.9418765884652981,0.01622910655391662,12,hgb,,,,0.1,31.0,
0.4079601287841797,0.020203922518277434,0.015047407150268555,0.0024280601407387368,,,"{'clf__learning_rate': 0.1, 'clf__max_depth': None, 'clf__max_leaf_nodes': 63}",0.9301704620340381,0.9510200610970829,0.9677091214796134,0.9581284053303216,0.931754617118607,0.9477565334119327,0.0147082517126188,5,0.9264051808406647,0.9461644672531768,0.967741935483871,0.9558357771260997,0.921505376344086,0.9435305474095796,0.01745241453316261,5,hgb,,,,0.1,63.0,
0.23347859382629393,0.01312437627558963,0.00799860954284668,0.0002767255172476985,,,"{'clf__learning_rate': 0.1, 'clf__max_depth': 6, 'clf__max_leaf_nodes': 15}",0.9301704620340381,0.9447260269400723,0.9677091214796134,0.9663899729846787,0.931754617118607,0.9481500401114019,0.01624224002002242,2,0.9264051808406647,0.9399144672531768,0.967741935483871,0.9641055718475073,0.921505376344086,0.9439345063538612,0.01897455878403201,2,hgb,6,,,0.1,15.0,
0.3328995704650879,0.012484698703217542,0.010281229019165039,0.002976744864346477,,,"{'clf__learning_rate': 0.1, 'clf__max_depth': 6, 'clf__max_leaf_nodes': 31}",0.926424502804306,0.9447260269400723,0.9677091214796134,0.9624013942420013,0.931754617118607,0.94660313251692,0.016286355489101092,8,0.9245869990224828,0.9399144672531768,0.967741935483871,0.9576539589442815,0.921505376344086,0.9422805474095796,0.01808254289373348,8,hgb,6,,,0.1,31.0,
